t	v_d	thd_d	v_a	thd_a	ur	ul
3.7800	0.5000	0.0000	0.5031	-0.0001	-271.3158	298.8229
3.7910	0.5000	0.0000	0.5034	-0.0001	-299.7932	261.4361
3.8010	0.5000	0.0000	0.5033	-0.0008	-218.3124	187.5967
3.8100	0.5000	0.0000	0.5034	-0.0009	-213.2935	147.9083
3.8200	0.5000	0.0000	0.5030	-0.0016	-77.9543	110.7140
3.8300	0.5000	0.0000	0.5032	-0.0003	-269.6016	248.0704
3.8400	0.5000	0.0000	0.5032	-0.0001	-283.3418	263.2075
3.8500	0.5000	0.0000	0.5031	-0.0002	-285.1887	250.0420
3.8610	0.5000	0.0000	0.5033	0.0000	-329.6454	269.0757
3.8720	0.5000	0.0000	0.5027	0.0000	-253.0943	345.2369
3.8810	0.5000	0.0000	0.5025	-0.0010	-115.3754	227.7720
3.8920	0.5000	0.0000	0.5032	0.0003	-364.4301	305.3058
3.9000	0.5000	0.0000	0.5029	-0.0006	-211.2470	235.9874
3.9100	0.5000	0.0000	0.5029	0.0001	-296.0463	314.5370
3.9200	0.5000	0.0000	0.5033	-0.0000	-337.2297	252.9754
3.9300	0.5000	0.0000	0.5026	-0.0001	-257.6187	321.8848
3.9400	0.5000	0.0000	0.5027	0.0000	-279.0251	310.9646
3.9500	0.5000	0.0000	0.5033	-0.0005	-299.7916	186.4628
3.9610	0.5000	0.0000	0.5027	0.0006	-359.4299	381.3160
3.9700	0.5000	0.0000	0.5031	-0.0000	-333.1314	254.7811
3.9820	0.5000	0.0000	0.5019	-0.0000	-174.6258	402.2759
3.9900	0.5000	0.0000	0.5025	0.0003	-292.9529	364.2562
4.0020	0.5000	0.0000	0.5027	-0.0002	-260.9819	278.6876
4.0110	0.5000	0.0000	0.5029	0.0003	-362.4404	311.6098
4.0200	0.5000	0.0000	0.5030	-0.0008	-226.1729	168.4433
4.0320	0.5000	0.0000	0.5025	0.0005	-331.9764	376.6001
4.0410	0.5000	0.0000	0.5013	0.0003	-163.7270	499.4394
4.0510	0.5000	0.0000	0.5024	0.0002	-297.0266	358.1878
4.0620	0.5000	0.0000	0.5025	0.0009	-399.7869	421.0722
4.0700	0.5000	0.0000	0.5031	0.0007	-441.1764	327.2205
4.0810	0.5000	0.0000	0.5030	-0.0007	-274.1627	166.5863
4.0900	0.5000	0.0000	0.5027	0.0006	-390.1382	353.7095
4.1040	0.5000	0.0000	0.5027	0.0000	-321.0848	281.9004
4.1110	0.5000	0.0000	0.5026	-0.0004	-265.4680	233.6064
4.1210	0.5000	0.0000	0.5026	-0.0001	-292.2647	273.5259
4.1310	0.5000	0.0000	0.5025	-0.0002	-277.9926	261.8565
4.1400	0.5000	0.0000	0.5012	0.0002	-158.6003	480.6260
4.1500	0.5000	0.0000	0.5021	-0.0001	-242.7335	326.9948
4.1630	0.5000	0.0000	0.5028	0.0005	-403.8646	312.2796
4.1700	0.5000	0.0000	0.5026	-0.0013	-166.9881	116.7740
4.1800	0.5000	0.0000	0.5029	0.0002	-381.5998	259.6745
4.1900	0.5000	0.0000	0.5025	0.0001	-328.2577	291.8062
4.2010	0.5000	0.0000	0.5022	0.0001	-287.8653	327.8534
4.2100	0.5000	0.0000	0.5022	-0.0000	-277.4100	300.4674
4.2200	0.5000	0.0000	0.5028	-0.0005	-283.9685	167.5155
4.2300	0.5000	0.0000	0.5022	-0.0001	-279.0621	295.4806
4.2410	0.5000	0.0000	0.5026	0.0005	-394.5232	306.7974
4.2500	0.5000	0.0000	0.5024	0.0006	-391.4991	343.4320
4.2610	0.5000	0.0000	0.5024	-0.0007	-226.5558	203.8580
4.2710	0.5000	0.0000	0.5023	0.0005	-362.7811	340.1147
4.2800	0.5000	0.0000	0.5025	-0.0000	-327.5536	245.6381
4.2900	0.5000	0.0000	0.5025	0.0000	-335.1251	268.4354
4.3020	0.5000	0.0000	0.5020	0.0005	-334.5164	381.0359
4.3100	0.5000	0.0000	0.5022	0.0000	-300.7649	295.2742
4.3200	0.5000	0.0000	0.5027	-0.0006	-280.6531	157.7401
4.3300	0.5000	0.0000	0.5020	0.0002	-298.4728	333.7571
4.3400	0.5000	0.0000	0.5022	-0.0001	-286.1392	273.6083
4.3530	0.5000	0.0000	0.5022	-0.0004	-255.7497	231.3052
4.3610	0.5000	0.0000	0.5020	-0.0004	-229.1985	249.7001
4.3710	0.5000	0.0000	0.5024	0.0004	-383.7287	300.8373
4.3810	0.5000	0.0000	0.5023	-0.0002	-310.0626	244.1274
4.3920	0.5000	0.0000	0.5018	-0.0004	-210.5902	270.4162
4.4020	0.5000	0.0000	0.5023	-0.0002	-300.3467	240.1523
4.4110	0.5000	0.0000	0.5007	-0.0005	-65.0604	405.6417
4.4220	0.5000	0.0000	0.5022	-0.0002	-292.7548	240.1735
4.4300	0.5000	0.0000	0.5019	-0.0002	-258.4702	280.3620
4.4420	0.5000	0.0000	0.5019	-0.0007	-198.5929	222.0387
4.4510	0.5000	0.0000	0.5021	0.0006	-384.5273	343.5328
4.4610	0.5000	0.0000	0.5018	-0.0000	-268.8003	298.9252
4.4710	0.5000	0.0000	0.5015	0.0002	-276.5708	370.6702
4.4810	0.5000	0.0000	0.5019	-0.0002	-273.8298	271.0898
4.4900	0.5000	0.0000	0.5023	-0.0005	-283.0907	185.6307
4.5000	0.5000	0.0000	0.5023	-0.0009	-232.9552	138.8146
4.5100	0.5000	0.0000	0.5021	-0.0005	-259.6075	202.5575
4.5200	0.5000	0.0000	0.5014	-0.0005	-180.2834	284.5090
4.5290	0.5000	0.0000	0.5011	0.0007	-276.1757	469.9057
4.5420	0.5000	0.0000	0.5024	0.0002	-396.5233	257.0256
4.5510	0.5000	0.0000	0.5017	0.0001	-295.7537	328.5569
4.5600	0.5000	0.0000	0.5021	-0.0005	-271.5802	190.0995
4.5710	0.5000	0.0000	0.5020	0.0001	-338.3352	284.9229
4.5810	0.5000	0.0000	0.5016	0.0002	-299.6403	325.3084
4.5910	0.5000	0.0000	0.5019	-0.0004	-265.9592	231.7881
4.5990	0.5000	0.0000	0.5017	-0.0002	-261.1369	263.3713
4.6100	0.5000	0.0000	0.5016	-0.0000	-264.6666	296.3343
4.6200	0.5000	0.0000	0.5014	-0.0000	-246.4890	330.6697
4.6300	0.5000	0.0000	0.5015	0.0004	-318.4175	358.8157
4.6400	0.5000	0.0000	0.5016	0.0004	-334.0331	343.9422
4.6500	0.5000	0.0000	0.5015	0.0004	-317.4124	357.1496
4.6600	0.5000	0.0000	0.5018	0.0004	-346.2369	321.0166
4.6710	0.5000	0.0000	0.5012	0.0004	-273.0874	397.8972
4.6810	0.5000	0.0000	0.5016	0.0005	-350.8524	357.0395
4.6900	0.5000	0.0000	0.5017	-0.0002	-271.6766	250.7716
4.7000	0.5000	0.0000	0.5020	-0.0003	-299.7300	194.9520
4.7110	0.5000	0.0000	0.5018	0.0002	-332.1136	294.1637
4.7210	0.5000	0.0000	0.5020	-0.0007	-259.0128	153.0639
4.7300	0.5000	0.0000	0.5018	0.0004	-377.7684	319.3198
4.7400	0.5000	0.0000	0.5016	0.0008	-394.4618	392.1102
4.7500	0.5000	0.0000	0.5015	-0.0002	-266.8514	285.4650
4.7600	0.5000	0.0000	0.5015	0.0003	-318.8478	333.6214
4.7700	0.5000	0.0000	0.5012	0.0003	-287.5862	359.0852
4.7820	0.5000	0.0000	0.5014	0.0000	-285.5586	303.6759
4.7900	0.5000	0.0000	0.5021	-0.0006	-284.2828	144.1196
4.8000	0.5000	0.0000	0.5018	0.0000	-333.4950	268.8484
4.8100	0.5000	0.0000	0.5014	0.0000	-280.5025	311.6838
4.8200	0.5000	0.0000	0.5016	-0.0001	-302.9721	268.2093
4.8300	0.5000	0.0000	0.5017	0.0002	-338.6653	287.3384
4.8400	0.5000	0.0000	0.5013	0.0004	-322.3690	353.3370
4.8510	0.5000	0.0000	0.5011	-0.0006	-179.7200	268.0874
4.8610	0.5000	0.0000	0.5014	-0.0001	-284.2654	291.4049
4.8710	0.5000	0.0000	0.5015	-0.0003	-257.2484	240.7136
4.8800	0.5000	0.0000	0.5013	-0.0008	-182.3215	199.4128
4.8910	0.5000	0.0000	0.5019	0.0002	-379.7173	246.3328
4.9010	0.5000	0.0000	0.5008	0.0004	-273.9090	407.2133
4.9100	0.5000	0.0000	0.5015	0.0006	-376.1068	358.9120
4.9200	0.5000	0.0000	0.5004	0.0003	-202.7013	450.3562
4.9290	0.5000	0.0000	0.5014	0.0002	-322.9800	304.3819
4.9400	0.5000	0.0000	0.5009	0.0003	-283.5449	375.1509
4.9490	0.5000	0.0000	0.5010	0.0001	-257.2347	335.1211
4.9620	0.5000	0.0000	0.5014	0.0003	-346.9676	322.9875
4.9710	0.5000	0.0000	0.5016	0.0006	-401.8382	327.8938
4.9810	0.5000	0.0000	0.5016	0.0002	-364.9725	284.0491
4.9900	0.5000	0.0000	0.5010	-0.0009	-149.2930	217.8621
5.0010	0.5000	0.0000	0.5012	0.0002	-306.4378	328.8717
5.0110	0.5000	0.0000	0.5012	0.0007	-359.1504	390.3926
5.0200	0.5000	0.0000	0.5014	0.0002	-344.7911	302.4663
5.0300	0.5000	0.0000	0.5009	0.0000	-257.6308	337.2665
5.0400	0.5000	0.0000	0.5011	0.0001	-288.9846	327.0988
5.0500	0.5000	0.0000	0.5014	0.0005	-373.3659	340.8935
5.0600	0.5000	0.0000	0.5014	-0.0000	-310.1454	272.8275
5.0700	0.5000	0.0000	0.5013	0.0006	-377.7272	350.9540
5.0800	0.5000	0.0000	0.5011	0.0000	-277.2229	310.1166
5.0900	0.5000	0.0000	0.5004	-0.0004	-145.6337	357.4514
5.1010	0.5000	0.0000	0.5013	-0.0009	-181.5459	163.9672
5.1100	0.5000	0.0000	0.5012	0.0000	-290.0724	295.5666
5.1200	0.5000	0.0000	0.5015	-0.0009	-231.8493	146.7426
5.1320	0.5000	0.0000	0.5009	-0.0014	-85.9421	157.3485
5.1410	0.5000	0.0000	0.5007	-0.0008	-148.4674	252.4180
5.1520	0.5000	0.0000	0.5013	0.0001	-318.9398	286.7290
5.1620	0.5000	0.0000	0.5012	-0.0001	-279.7263	259.7765
5.1700	0.5000	0.0000	0.5016	0.0006	-423.0612	307.9119
5.1810	0.5000	0.0000	0.5012	0.0006	-364.6057	359.3871
5.1930	0.5000	0.0000	0.5016	-0.0002	-318.9115	200.9246
5.2010	0.5000	0.0000	0.5010	-0.0000	-267.5131	301.8702
5.2110	0.5000	0.0000	0.5012	0.0003	-337.8327	309.6633
5.2200	0.5000	0.0000	0.5007	-0.0003	-215.9357	314.5564
5.2330	0.5000	0.0000	0.5014	-0.0008	-232.9731	156.7113
5.2400	0.5000	0.0000	0.5011	0.0000	-296.1581	302.4022
5.2520	0.5000	0.0000	0.5003	-0.0004	-135.0226	341.0842
5.2600	0.5000	0.0000	0.5014	-0.0000	-335.6966	238.6028
5.2710	0.5000	0.0000	0.5013	0.0002	-365.1104	287.1741
5.2840	0.5000	0.0000	0.5005	0.0001	-226.4653	365.0168
5.2900	0.5000	0.0000	0.5011	0.0002	-319.8361	310.6490
5.3000	0.5000	0.0000	0.5009	-0.0000	-273.7557	299.9018
5.3120	0.5000	0.0000	0.5013	0.0001	-335.6243	257.2372
5.3210	0.5000	0.0000	0.5013	-0.0007	-245.6957	163.6400
5.3300	0.5000	0.0000	0.5013	0.0004	-363.6600	295.3831
5.3410	0.5000	0.0000	0.5007	0.0003	-293.2419	348.2769
5.3500	0.5000	0.0000	0.5000	0.0002	-183.3414	431.9318
5.3600	0.5000	0.0000	0.5013	-0.0001	-316.5763	238.8352
5.3710	0.5000	0.0000	0.5012	-0.0002	-290.3685	242.1579
5.3800	0.5000	0.0000	0.5014	-0.0000	-341.7338	238.6139
5.3900	0.5000	0.0000	0.5015	0.0007	-445.5166	309.2908
5.4000	0.5000	0.0000	0.5006	-0.0004	-203.1071	278.2062
5.4100	0.5000	0.0000	0.5007	-0.0003	-212.6417	279.6898
5.4210	0.5000	0.0000	0.5012	-0.0005	-261.9218	193.9095
5.4300	0.5000	0.0000	0.5007	-0.0001	-247.3247	294.7072
5.4410	0.5000	0.0000	0.5007	-0.0003	-222.6791	283.8229
5.4500	0.5000	0.0000	0.5011	0.0001	-331.3224	274.4811
5.4600	0.5000	0.0000	0.5014	0.0004	-405.5871	277.5007
5.4710	0.5000	0.0000	0.5011	0.0003	-347.0226	297.9448
5.4800	0.5000	0.0000	0.5008	0.0001	-290.9760	317.7533
5.4900	0.5000	0.0000	0.5010	0.0011	-446.5091	413.2228
5.5000	0.5000	0.0000	0.5005	0.0004	-292.1530	390.1941
5.5100	0.5000	0.0000	0.5007	0.0001	-285.2819	320.5201
5.5200	0.5000	0.0000	0.5007	-0.0007	-184.7158	227.2912
5.5340	0.5000	0.0000	0.5009	-0.0004	-251.6489	234.5807
5.5410	0.5000	0.0000	0.5006	-0.0012	-99.0559	174.0937
5.5520	0.5000	0.0000	0.5013	0.0002	-367.4283	260.3610
5.5600	0.5000	0.0000	0.5006	0.0004	-319.9845	369.2189
5.5700	0.5000	0.0000	0.5011	-0.0003	-278.3277	207.4129
5.5810	0.5000	0.0000	0.5012	-0.0006	-262.1401	181.0753
5.5900	0.5000	0.0000	0.5010	-0.0003	-265.6774	231.5983
5.6000	0.5000	0.0000	0.5006	0.0007	-336.8491	383.7468
5.6130	0.5000	0.0000	0.5007	-0.0001	-260.1874	287.3927
5.6200	0.5000	0.0000	0.5009	-0.0003	-260.9936	233.4040
5.6310	0.5000	0.0000	0.5005	-0.0001	-238.8383	317.0028
5.6400	0.5000	0.0000	0.5003	0.0002	-252.6991	374.9267
5.6500	0.5000	0.0000	0.5007	-0.0004	-229.1814	240.8087
5.6600	0.5000	0.0000	0.5004	0.0004	-289.8624	388.3420
5.6700	0.5000	0.0000	0.5009	-0.0005	-247.4808	213.6329
5.6820	0.5000	0.0000	0.5008	-0.0001	-278.4517	270.9072
5.6910	0.5000	0.0000	0.5005	-0.0009	-148.6193	217.6328
5.7010	0.5000	0.0000	0.5010	-0.0012	-173.6675	119.2152
5.7110	0.5000	0.0000	0.5010	-0.0005	-254.9957	203.1364
5.7200	0.5000	0.0000	0.5009	-0.0003	-272.4502	224.0487
5.7300	0.5000	0.0000	0.5005	0.0006	-329.8331	388.0658
5.7410	0.5000	0.0000	0.5009	0.0004	-348.7236	322.3591
5.7510	0.5000	0.0000	0.5008	0.0002	-312.8672	297.0047
5.7610	0.5000	0.0000	0.5008	-0.0002	-262.8859	259.1593
5.7700	0.5000	0.0000	0.5010	-0.0000	-315.5642	256.2821
5.7800	0.5000	0.0000	0.5006	-0.0007	-182.5509	211.7133
5.7900	0.5000	0.0000	0.5001	-0.0005	-150.8621	298.7827
5.7990	0.5000	0.0000	0.5011	-0.0001	-314.7115	222.0200
5.8100	0.5000	0.0000	0.5010	-0.0003	-294.8940	216.6687
5.8210	0.5000	0.0000	0.5006	0.0003	-311.4205	327.8893
5.8320	0.5000	0.0000	0.5007	-0.0004	-219.7795	227.4535
5.8420	0.5000	0.0000	0.5008	-0.0007	-225.1915	183.4850
5.8500	0.5000	0.0000	0.5004	0.0000	-266.8662	324.0101
5.8620	0.5000	0.0000	0.5010	0.0005	-378.7511	305.6314
5.8700	0.5000	0.0000	0.5005	0.0002	-285.5198	332.2346
5.8820	0.5000	0.0000	0.5004	-0.0003	-217.0444	273.4218
5.8930	0.5000	0.0000	0.5007	0.0008	-387.8244	374.8339
5.9010	0.5000	0.0000	0.5008	0.0004	-340.9527	316.1175
5.9100	0.5000	0.0000	0.5003	-0.0005	-184.6325	277.1764
5.9210	0.5000	0.0000	0.5004	0.0006	-329.9342	389.3666
5.9310	0.5000	0.0000	0.5007	-0.0002	-267.1458	240.3775
5.9410	0.5000	0.0000	0.5001	-0.0003	-188.6508	308.2385
5.9500	0.5000	0.0000	0.5011	0.0003	-385.3325	271.3717
5.9600	0.5000	0.0000	0.5001	0.0005	-275.4504	415.5527
5.9710	0.5000	0.0000	0.5011	-0.0005	-283.5598	170.6357
5.9800	0.5000	0.0000	0.5006	0.0002	-300.6932	304.1545
5.9900	0.5000	0.0000	0.5007	0.0003	-330.6419	308.1243
6.0000	0.5000	0.0000	0.5005	-0.0011	-134.7261	151.5260
6.0100	0.5000	0.0000	0.5000	0.0003	-247.8349	389.6189
6.0220	0.5000	0.0000	0.5005	-0.0003	-244.5072	270.1686
6.0290	0.5000	0.0000	0.5001	0.0008	-309.4741	451.1658
6.0400	0.5000	0.0000	0.5012	0.0002	-375.7639	233.7587
6.0500	0.5000	0.0000	0.5006	-0.0012	-149.2019	131.5272
6.0600	0.5000	0.0000	0.5004	-0.0004	-206.9252	262.2358
6.0700	0.5000	0.0000	0.5010	0.0000	-346.0329	235.0165
6.0790	0.5000	0.0000	0.5003	-0.0005	-184.5232	246.8906
6.0900	0.5000	0.0000	0.5005	0.0002	-306.0627	325.7090
6.1000	0.5000	0.0000	0.5002	-0.0008	-136.5442	232.8241
6.1100	0.5000	0.0000	0.4996	0.0001	-177.6797	430.4266
6.1200	0.5000	0.0000	0.5005	-0.0001	-259.9225	273.7527
6.1300	0.5000	0.0000	0.5004	0.0002	-286.2123	325.4284
6.1400	0.5000	0.0000	0.5003	0.0006	-317.7735	393.4876
6.1510	0.5000	0.0000	0.5007	0.0003	-329.1733	303.4138
6.1620	0.5000	0.0000	0.5006	0.0002	-322.5807	304.8001
6.1700	0.5000	0.0000	0.5004	-0.0006	-203.7160	222.6237
6.1800	0.5000	0.0000	0.5003	-0.0001	-249.2232	303.3841
6.1910	0.5000	0.0000	0.5004	-0.0006	-196.2221	227.5091
6.2010	0.5000	0.0000	0.5006	-0.0002	-271.2197	260.6226
6.2100	0.5000	0.0000	0.5011	0.0005	-408.6873	286.3862
6.2210	0.5000	0.0000	0.5009	-0.0001	-312.6215	217.3265
6.2300	0.5000	0.0000	0.5007	-0.0001	-299.9707	241.8795
6.2400	0.5000	0.0000	0.5005	-0.0002	-254.5891	266.8072
6.2510	0.5000	0.0000	0.5003	0.0006	-319.0825	375.1263
6.2610	0.5000	0.0000	0.5007	0.0001	-331.7945	273.9866
6.2700	0.5000	0.0000	0.4999	-0.0003	-179.4651	313.8739
6.2800	0.5000	0.0000	0.5008	-0.0001	-305.1886	243.9680
6.2900	0.5000	0.0000	0.5006	0.0003	-334.4242	302.7188
6.3000	0.5000	0.0000	0.5005	0.0000	-301.5323	285.3623
6.3100	0.5000	0.0000	0.4996	-0.0005	-106.9602	329.3248
6.3210	0.5000	0.0000	0.5008	-0.0002	-295.3289	220.0851
6.3300	0.5000	0.0000	0.5008	-0.0000	-326.3539	241.0700
6.3400	0.5000	0.0000	0.5007	0.0003	-360.1221	295.6007
6.3500	0.5000	0.0000	0.5002	0.0000	-246.2803	320.6656
6.3600	0.5000	0.0000	0.5006	0.0003	-341.4787	313.9540
6.3710	0.5000	0.0000	0.5004	-0.0005	-214.0977	222.4158
6.3810	0.5000	0.0000	0.5007	-0.0008	-215.8850	153.7728
6.3900	0.5000	0.0000	0.5002	0.0001	-268.3394	325.3339
6.4000	0.5000	0.0000	0.5003	0.0002	-302.6160	336.8771
6.4120	0.5000	0.0000	0.5010	0.0003	-394.6540	262.0530
6.4200	0.5000	0.0000	0.5004	0.0003	-316.8444	333.7729
6.4320	0.5000	0.0000	0.5005	0.0004	-346.1517	326.5987
6.4400	0.5000	0.0000	0.5003	-0.0007	-186.6738	221.3758
6.4590	0.5000	0.0000	0.5000	-0.0003	-193.3184	301.0755
6.4720	0.5000	0.0000	0.5009	-0.0001	-320.3429	212.3233
6.4720	0.5000	0.0000	0.5003	0.0000	-275.3656	305.0646
6.4810	0.5000	0.0000	0.5005	-0.0003	-253.3455	235.2778
6.4920	0.5000	0.0000	0.5002	-0.0005	-197.9812	238.9828
6.5020	0.5000	0.0000	0.5004	-0.0000	-263.0653	286.6985
6.5120	0.5000	0.0000	0.5009	-0.0005	-275.2366	167.1465
6.5210	0.5000	0.0000	0.5001	0.0007	-335.3321	413.9944
6.5300	0.5000	0.0000	0.5005	0.0000	-282.9683	277.6525
6.5400	0.5000	0.0000	0.5006	0.0004	-352.7972	308.7426
6.5530	0.5000	0.0000	0.5001	-0.0005	-189.7218	269.2111
6.5610	0.5000	0.0000	0.5006	0.0000	-307.0417	248.9923
6.5710	0.5000	0.0000	0.5003	-0.0004	-215.0757	236.4288
6.5810	0.5000	0.0000	0.5005	0.0002	-310.0088	292.5719
6.5900	0.5000	0.0000	0.5002	-0.0004	-209.3402	255.1114
6.5980	0.5000	0.0000	0.5000	-0.0003	-205.0293	286.8839
6.6100	0.5000	0.0000	0.5002	-0.0004	-206.9684	251.8198
6.6200	0.5000	0.0000	0.5002	-0.0001	-248.0391	289.2565
6.6310	0.5000	0.0000	0.5006	0.0003	-354.7381	282.2303
6.6400	0.5000	0.0000	0.4997	-0.0001	-178.0417	348.6280
6.6510	0.5000	0.0000	0.5007	-0.0001	-309.6114	233.5573
6.6600	0.5000	0.0000	0.5003	-0.0001	-251.8484	277.6774
6.6720	0.5000	0.0000	0.5001	-0.0004	-206.6779	270.2624
6.6830	0.5000	0.0000	0.5003	-0.0004	-225.3883	236.7693
6.6900	0.5000	0.0000	0.5001	-0.0000	-238.2026	316.8512
6.7010	0.5000	0.0000	0.5008	0.0002	-369.2961	259.3235
6.7100	0.5000	0.0000	0.5005	0.0005	-353.4419	327.9234
6.7210	0.5000	0.0000	0.5004	0.0004	-329.4440	315.6758
6.7320	0.5000	0.0000	0.5006	-0.0001	-290.8491	240.1859
6.7400	0.5000	0.0000	0.5001	-0.0007	-161.7703	228.0864
6.7520	0.5000	0.0000	0.5003	-0.0001	-272.4567	280.6387
6.7610	0.5000	0.0000	0.5000	0.0000	-244.5455	325.7568
6.7710	0.5000	0.0000	0.5004	0.0000	-299.4560	282.5450
6.7800	0.5000	0.0000	0.5001	-0.0002	-227.5697	275.9086
6.7900	0.5000	0.0000	0.5004	-0.0001	-276.7005	275.8113
6.8020	0.5000	0.0000	0.5004	-0.0006	-221.3051	194.2266
6.8100	0.5000	0.0000	0.5003	-0.0000	-277.2564	279.7819
6.8200	0.5000	0.0000	0.5000	-0.0004	-188.5194	271.3946
6.8300	0.5000	0.0000	0.5000	0.0001	-241.4440	330.7987
6.8410	0.5000	0.0000	0.5008	-0.0002	-314.8515	193.9520
6.8510	0.5000	0.0000	0.5004	-0.0005	-220.6315	210.9947
6.8600	0.5000	0.0000	0.5001	0.0002	-275.1963	328.4242
6.8720	0.5000	0.0000	0.5000	0.0002	-263.5802	341.8101
6.8810	0.5000	0.0000	0.5008	0.0000	-336.7056	217.5542
6.8910	0.5000	0.0000	0.5005	-0.0004	-250.6199	209.5815
6.9030	0.5000	0.0000	0.5001	0.0001	-286.9268	313.7999
6.9100	0.5000	0.0000	0.5006	-0.0000	-313.3874	252.4315
6.9200	0.5000	0.0000	0.4999	0.0002	-248.3289	342.9510
6.9280	0.5000	0.0000	0.5009	-0.0001	-341.6897	184.1649
6.9370	0.5000	0.0000	0.5003	-0.0006	-198.7122	214.3863
6.9510	0.5000	0.0000	0.5005	-0.0005	-242.7272	191.1572
6.9630	0.5000	0.0000	0.4996	0.0007	-279.4086	469.3898
6.9720	0.5000	0.0000	0.4998	-0.0002	-183.3743	314.9622
6.9820	0.5000	0.0000	0.5002	-0.0003	-228.2792	253.3011
6.9910	0.5000	0.0000	0.4995	-0.0004	-121.8285	326.2064
7.0010	0.5000	0.0000	0.5004	-0.0006	-218.9924	193.2476
7.0130	0.5000	0.0000	0.5003	-0.0003	-241.1183	252.5479
7.0200	0.5000	0.0000	0.5004	-0.0011	-151.6159	117.0074
7.0310	0.5000	0.0000	0.5000	-0.0005	-178.2115	245.4584
7.0400	0.5000	0.0000	0.5005	-0.0009	-198.0872	142.9652
7.0510	0.5000	0.0000	0.5009	-0.0001	-351.8572	191.8498
7.0620	0.5000	0.0000	0.5004	-0.0000	-287.9884	261.2483
7.0710	0.5000	0.0000	0.5003	0.0003	-315.5467	308.4242
7.0810	0.5000	0.0000	0.5002	0.0002	-289.4737	313.9828
7.0920	0.5000	0.0000	0.5004	-0.0005	-243.3743	203.5558
7.1010	0.5000	0.0000	0.5006	-0.0003	-294.6995	207.4113
7.1110	0.5000	0.0000	0.4998	0.0010	-334.2177	445.0437
7.1200	0.5000	0.0000	0.5000	-0.0002	-210.6180	284.2269
7.1300	0.5000	0.0000	0.5004	-0.0002	-271.1959	248.0087
7.1420	0.5000	0.0000	0.4999	0.0001	-241.9711	344.1283
7.1580	0.5000	0.0000	0.5001	0.0003	-297.6308	335.7831
7.1670	0.5000	0.0000	0.5005	0.0000	-325.5863	252.6942
7.1750	0.5000	0.0000	0.5003	-0.0001	-258.9395	254.1299
7.1800	0.5000	0.0000	0.5003	-0.0000	-291.1942	268.5384
7.1860	0.5000	0.0000	0.5005	-0.0005	-261.0528	170.2781
7.2010	0.5000	0.0000	0.5002	0.0006	-350.5474	364.6462
7.2130	0.5000	0.0000	0.5008	-0.0007	-248.9463	123.4612
7.2220	0.5000	0.0000	0.4991	0.0001	-143.6385	430.4438
7.2330	0.5000	0.0000	0.5001	-0.0003	-236.5658	270.1222
7.2410	0.5000	0.0000	0.5003	0.0005	-356.7583	329.9381
7.2500	0.5000	0.0000	0.4997	-0.0001	-190.9093	330.2984
7.2600	0.5000	0.0000	0.5001	0.0000	-272.3536	298.4468
7.2710	0.5000	0.0000	0.5000	0.0001	-271.7246	324.7058
7.2800	0.5000	0.0000	0.5001	-0.0005	-203.9112	227.1155
7.2910	0.5000	0.0000	0.5001	0.0003	-283.7870	336.5728
7.3000	0.5000	0.0000	0.5004	0.0003	-324.1062	291.2502
7.3100	0.5000	0.0000	0.5004	0.0002	-320.4886	293.9266
7.3200	0.5000	0.0000	0.5004	0.0002	-326.2366	283.3562
7.3310	0.5000	0.0000	0.4997	0.0001	-223.6736	360.0487
7.3400	0.5000	0.0000	0.5001	0.0003	-289.4116	329.3101
7.3500	0.5000	0.0000	0.5002	-0.0004	-237.1736	245.1226
7.3600	0.5000	0.0000	0.5005	0.0000	-320.0181	247.1405
7.3730	0.5000	0.0000	0.5001	0.0004	-320.8215	343.2589
7.3810	0.5000	0.0000	0.5003	0.0005	-346.8636	320.2682
7.3900	0.5000	0.0000	0.4997	-0.0006	-137.1105	259.2649
7.4010	0.5000	0.0000	0.5003	0.0005	-352.0974	334.5567
7.4110	0.5000	0.0000	0.5009	-0.0000	-366.0044	186.4475
7.4210	0.5000	0.0000	0.5006	-0.0006	-258.7919	153.1261
7.4310	0.5000	0.0000	0.4997	0.0005	-291.1271	413.0066
7.4400	0.5000	0.0000	0.5006	-0.0007	-241.9955	151.5040
7.4500	0.5000	0.0000	0.5001	-0.0006	-184.0649	223.9015
7.4600	0.5000	0.0000	0.4999	-0.0004	-182.3613	260.2601
7.4700	0.5000	0.0000	0.4992	-0.0002	-117.4150	389.1451
7.4810	0.5000	0.0000	0.4999	0.0002	-267.0210	343.1427
7.4910	0.5000	0.0000	0.5002	-0.0012	-112.5421	126.7818
7.5010	0.5000	0.0000	0.5004	-0.0002	-283.6561	213.5911
7.5110	0.5000	0.0000	0.5005	-0.0001	-300.4186	237.3981
7.5210	0.5000	0.0000	0.5005	0.0007	-397.3640	334.6623
7.5300	0.5000	0.0000	0.5005	0.0007	-406.1737	344.9333
7.5400	0.5000	0.0000	0.4999	0.0010	-371.2773	446.7180
7.5500	0.5000	0.0000	0.5000	-0.0001	-242.4698	280.4987
7.5610	0.5000	0.0000	0.5003	0.0002	-325.3504	297.9707
7.5710	0.5000	0.0000	0.4995	-0.0008	-96.2389	282.1559
7.5800	0.5000	0.0000	0.5003	-0.0006	-213.9669	196.7902
7.5900	0.5000	0.0000	0.5002	-0.0008	-171.3938	172.7365
