t	x_ekf	y_ekf	th_ekf
133.9960	17.9424	-22.9536	-0.8419
134.0650	17.9863	-23.0028	-0.8419
134.1350	18.0303	-23.0520	-0.8419
134.1980	18.0816	-23.1095	-0.8419
134.2340	18.1109	-23.1423	-0.8419
134.2970	18.1549	-23.1915	-0.8419
134.3680	18.2062	-23.2489	-0.8419
134.4330	18.2355	-23.2818	-0.8422
134.4660	18.2645	-23.3145	-0.8452
134.5340	18.3081	-23.3642	-0.8519
134.5910	18.3516	-23.4145	-0.8605
134.6280	18.3588	-23.4229	-0.8621
134.6670	18.3946	-23.4650	-0.8708
134.7330	18.4368	-23.5158	-0.8827
134.8000	18.4646	-23.5501	-0.8914
134.8350	18.4923	-23.5846	-0.9006
134.8640	18.5195	-23.6193	-0.9099
134.9280	18.5529	-23.6628	-0.9216
135.0000	18.5921	-23.7154	-0.9358
135.0680	18.6372	-23.7776	-0.9512
135.1340	18.6689	-23.8223	-0.9589
135.1680	18.7006	-23.8677	-0.9647
135.2340	18.7384	-23.9226	-0.9697
135.3010	18.7756	-23.9771	-0.9725
135.3330	18.7818	-23.9861	-0.9727
135.3670	18.8063	-24.0221	-0.9733
135.4340	18.8369	-24.0672	-0.9734
135.4670	18.8740	-24.1216	-0.9734
135.5320	18.8987	-24.1580	-0.9734
135.6000	18.9359	-24.2125	-0.9734
135.6640	18.9730	-24.2671	-0.9734
135.7000	19.0039	-24.3126	-0.9734
135.7310	19.0163	-24.3308	-0.9734
135.8010	19.0410	-24.3671	-0.9734
135.8350	19.0658	-24.4035	-0.9734
135.9000	19.0967	-24.4490	-0.9734
135.9290	19.1276	-24.4945	-0.9734
136.0020	19.1648	-24.5490	-0.9734
136.0650	19.2081	-24.6127	-0.9735
136.1350	19.2390	-24.6582	-0.9735
136.1970	19.2761	-24.7127	-0.9735
136.2640	19.3071	-24.7582	-0.9735
136.3320	19.3442	-24.8128	-0.9735
136.3960	19.3875	-24.8764	-0.9735
136.4590	19.4184	-24.9219	-0.9735
136.5330	19.4555	-24.9765	-0.9735
136.5680	19.4927	-25.0311	-0.9735
136.6000	19.4988	-25.0402	-0.9735
136.6360	19.5236	-25.0765	-0.9735
136.6900	19.5483	-25.1129	-0.9735
136.7650	19.5855	-25.1675	-0.9735
136.8010	19.6226	-25.2221	-0.9735
136.8670	19.6597	-25.2766	-0.9735
136.9010	19.6659	-25.2857	-0.9735
136.9340	19.6906	-25.3221	-0.9735
137.0000	19.7216	-25.3676	-0.9735
137.0350	19.7525	-25.4131	-0.9735
137.0660	19.7587	-25.4222	-0.9735
137.1010	19.7834	-25.4585	-0.9735
137.1640	19.8144	-25.5040	-0.9735
137.2330	19.8515	-25.5586	-0.9735
137.2700	19.8824	-25.6040	-0.9735
137.3000	19.8948	-25.6222	-0.9735
137.3660	19.9195	-25.6586	-0.9735
137.4010	19.9443	-25.6950	-0.9735
137.4350	19.9752	-25.7405	-0.9735
137.5010	20.0123	-25.7950	-0.9735
137.5650	20.0371	-25.8314	-0.9735
137.6000	20.0618	-25.8678	-0.9735
137.6350	20.0866	-25.9042	-0.9735
137.7020	20.1113	-25.9406	-0.9735
137.7320	20.1423	-25.9860	-0.9735
137.7980	20.1732	-26.0315	-0.9735
137.8690	20.2103	-26.0861	-0.9735
137.8990	20.2413	-26.1316	-0.9735
137.9330	20.2474	-26.1407	-0.9735
137.9680	20.2660	-26.1679	-0.9733
138.0000	20.2967	-26.2128	-0.9697
138.0690	20.3346	-26.2674	-0.9628
138.1350	20.3601	-26.3037	-0.9571
138.1680	20.3859	-26.3400	-0.9506
138.2350	20.4185	-26.3852	-0.9415
138.2640	20.4515	-26.4299	-0.9319
138.3000	20.4581	-26.4388	-0.9299
138.3330	20.4846	-26.4740	-0.9218
138.4020	20.5113	-26.5089	-0.9133
138.4330	20.5450	-26.5520	-0.9023
138.4980	20.5793	-26.5949	-0.8910
138.5660	20.6211	-26.6458	-0.8772
138.5990	20.6556	-26.6870	-0.8682
138.6320	20.6695	-26.7034	-0.8654
138.6950	20.7048	-26.7446	-0.8594
138.7350	20.7408	-26.7862	-0.8550
138.8020	20.7845	-26.8363	-0.8517
138.8680	20.8137	-26.8696	-0.8510
138.9010	20.8501	-26.9111	-0.8510
138.9650	20.8936	-26.9608	-0.8510
139.0010	20.9227	-26.9939	-0.8510
139.0700	20.9517	-27.0269	-0.8509
139.1340	20.9879	-27.0683	-0.8509
139.1670	21.0242	-27.1097	-0.8509
139.2350	21.0604	-27.1510	-0.8509
139.2670	21.0967	-27.1924	-0.8509
139.3340	21.1402	-27.2420	-0.8509
139.4010	21.1692	-27.2751	-0.8509
139.4350	21.1982	-27.3081	-0.8509
139.4680	21.2272	-27.3412	-0.8509
139.5330	21.2562	-27.3743	-0.8509
139.5990	21.2998	-27.4239	-0.8509
139.6320	21.3360	-27.4653	-0.8509
139.6650	21.3505	-27.4818	-0.8509
139.7010	21.3723	-27.5066	-0.8509
139.7350	21.4013	-27.5397	-0.8509
139.8010	21.4303	-27.5728	-0.8509
139.8340	21.4666	-27.6141	-0.8508
139.8980	21.5028	-27.6555	-0.8508
139.9690	21.5391	-27.6968	-0.8508
140.0000	21.5826	-27.7464	-0.8508
140.0600	21.6189	-27.7878	-0.8508
140.0980	21.6334	-27.8043	-0.8508
140.1360	21.6624	-27.8374	-0.8508
140.2010	21.6986	-27.8787	-0.8508
140.2340	21.7349	-27.9201	-0.8508
140.2660	21.7422	-27.9284	-0.8508
140.2950	21.7639	-27.9532	-0.8508
140.3660	21.8147	-28.0111	-0.8508
140.4300	21.8655	-28.0689	-0.8508
140.4990	21.9017	-28.1103	-0.8508
140.5630	21.9452	-28.1599	-0.8508
140.6320	21.9960	-28.2178	-0.8508
140.6990	22.0323	-28.2591	-0.8508
140.7660	22.0757	-28.3090	-0.8542
140.8360	22.1118	-28.3508	-0.8598
140.8660	22.1475	-28.3927	-0.8666
140.9330	22.1900	-28.4433	-0.8764
141.0050	22.2321	-28.4946	-0.8878
141.0650	22.2740	-28.5467	-0.9006
141.1330	22.3212	-28.6073	-0.9165
141.2000	22.3475	-28.6421	-0.9262
141.2350	22.3800	-28.6858	-0.9379
141.3000	22.4123	-28.7304	-0.9493
141.3640	22.4440	-28.7753	-0.9607
141.4360	22.4814	-28.8296	-0.9744
141.4680	22.5121	-28.8755	-0.9858
141.5050	22.5181	-28.8846	-0.9881
141.5350	22.5481	-28.9307	-0.9994
141.5970	22.5776	-28.9772	-1.0109
141.6680	22.6065	-29.0240	-1.0222
141.7350	22.6328	-29.0676	-1.0360
141.7700	22.6361	-29.0731	-1.0500
141.7990	22.6361	-29.0732	-1.0502
141.8340	22.6381	-29.0767	-1.0597
141.9010	22.6404	-29.0809	-1.0740
141.9340	22.6415	-29.0828	-1.0839
141.9690	22.6420	-29.0838	-1.0888
142.0010	22.6426	-29.0849	-1.0973
142.0670	22.6431	-29.0859	-1.1060
142.1340	22.6436	-29.0868	-1.1127
142.1660	22.6438	-29.0874	-1.1174
142.2340	22.6437	-29.0870	-1.1207
142.2670	22.6432	-29.0860	-1.1226
142.3320	22.6423	-29.0843	-1.1234
142.4030	22.6417	-29.0830	-1.1235
142.4350	22.6411	-29.0818	-1.1235
142.5000	22.6407	-29.0809	-1.1235
142.5320	22.6404	-29.0801	-1.1235
142.6010	22.6400	-29.0795	-1.1235
142.6340	22.6398	-29.0789	-1.1235
142.6680	22.6397	-29.0787	-1.1235
142.7360	22.6394	-29.0782	-1.1235
142.7670	22.6392	-29.0777	-1.1235
142.8000	22.6389	-29.0772	-1.1236
142.8680	22.6387	-29.0766	-1.1236
142.9000	22.6385	-29.0762	-1.1236
142.9340	22.6384	-29.0760	-1.1236
143.0010	22.6381	-29.0755	-1.1236
143.0300	22.6379	-29.0750	-1.1236
143.0650	22.6379	-29.0749	-1.1236
143.1000	22.6377	-29.0746	-1.1236
143.1670	22.6374	-29.0741	-1.1236
143.2340	22.6372	-29.0735	-1.1236
143.2990	22.6370	-29.0732	-1.1236
143.3380	22.6368	-29.0728	-1.1236
143.4000	22.6366	-29.0724	-1.1236
143.4640	22.6364	-29.0719	-1.1236
143.5320	22.6362	-29.0716	-1.1236
143.6010	22.6361	-29.0712	-1.1236
143.6340	22.6360	-29.0710	-1.1236
143.6670	22.6359	-29.0709	-1.1236
143.7010	22.6358	-29.0707	-1.1236
143.7680	22.6357	-29.0704	-1.1236
143.7980	22.6356	-29.0702	-1.1236
143.8670	22.6354	-29.0699	-1.1236
143.9360	22.6353	-29.0696	-1.1236
143.9660	22.6352	-29.0694	-1.1236
143.9980	22.6352	-29.0694	-1.1236
144.0340	22.6351	-29.0691	-1.1236
144.0980	22.6350	-29.0689	-1.1236
144.1610	22.6348	-29.0686	-1.1236
144.2340	22.6347	-29.0684	-1.1237
144.2980	22.6346	-29.0682	-1.1236
144.3660	22.6345	-29.0680	-1.1237
144.4330	22.6344	-29.0678	-1.1236
144.4960	22.6343	-29.0676	-1.1236
144.5300	22.6343	-29.0676	-1.1236
144.5650	22.6342	-29.0674	-1.1236
144.6340	22.6342	-29.0672	-1.1236
144.7020	22.6341	-29.0671	-1.1237
144.7680	22.6341	-29.0670	-1.1237
144.7990	22.6340	-29.0668	-1.1237
144.8680	22.6339	-29.0667	-1.1237
144.9010	22.6339	-29.0667	-1.1237
144.9350	22.6339	-29.0666	-1.1237
144.9990	22.6338	-29.0665	-1.1237
145.0350	22.6338	-29.0664	-1.1237
145.0680	22.6338	-29.0664	-1.1237
145.1010	22.6337	-29.0663	-1.1237
145.1680	22.6337	-29.0662	-1.1237
145.2010	22.6336	-29.0661	-1.1237
145.2330	22.6336	-29.0661	-1.1237
145.2630	22.6336	-29.0660	-1.1237
145.3320	22.6335	-29.0659	-1.1237
145.3960	22.6335	-29.0658	-1.1237
145.4650	22.6334	-29.0657	-1.1237
145.5310	22.6334	-29.0657	-1.1237
