t	x_ekf	y_ekf	th_ekf
65.3980	-1.3700	-6.8084	-0.1074
65.4650	-1.3704	-6.8084	-0.1073
65.5290	-1.3708	-6.8083	-0.1072
65.5670	-1.3712	-6.8083	-0.1071
65.5960	-1.3712	-6.8083	-0.1071
65.6310	-1.3715	-6.8082	-0.1071
65.6980	-1.3718	-6.8082	-0.1070
65.7660	-1.3721	-6.8082	-0.1069
65.8320	-1.3724	-6.8081	-0.1069
65.8990	-1.3727	-6.8081	-0.1068
65.9640	-1.3729	-6.8081	-0.1067
66.0000	-1.3732	-6.8081	-0.1066
66.0640	-1.3734	-6.8080	-0.1065
66.0980	-1.3735	-6.8080	-0.1065
66.1320	-1.3737	-6.8080	-0.1065
66.1940	-1.3739	-6.8080	-0.1064
66.2690	-1.3740	-6.8080	-0.1063
66.3000	-1.3742	-6.8079	-0.1063
66.3670	-1.3744	-6.8079	-0.1062
66.4000	-1.3745	-6.8079	-0.1061
66.4670	-1.3746	-6.8079	-0.1061
66.5000	-1.3748	-6.8079	-0.1060
66.5660	-1.3749	-6.8079	-0.1060
66.6310	-1.3750	-6.8079	-0.1059
66.6650	-1.3752	-6.8078	-0.1058
66.7300	-1.3754	-6.8078	-0.1057
66.7650	-1.3754	-6.8078	-0.1057
66.8300	-1.3755	-6.8078	-0.1057
66.8660	-1.3757	-6.8078	-0.1056
66.9330	-1.3758	-6.8078	-0.1055
66.9690	-1.3758	-6.8078	-0.1055
67.0330	-1.3759	-6.8078	-0.1054
67.0670	-1.3760	-6.8077	-0.1053
67.1340	-1.3761	-6.8077	-0.1053
67.2010	-1.3762	-6.8077	-0.1052
67.2320	-1.3763	-6.8077	-0.1051
67.2670	-1.3763	-6.8077	-0.1051
67.2980	-1.3764	-6.8077	-0.1051
67.3590	-1.3765	-6.8077	-0.1050
