t	v_d	thd_d	v_a	thd_a	ur	ul
60.0540	1.0000	0.2500	0.9756	0.2612	4391.9001	1299.2327
60.0610	1.0000	0.2500	0.9770	0.2943	526.2697	5054.5461
60.0700	1.0000	0.2500	1.0000	0.2720	324.6563	-471.1522
60.0810	1.0000	0.2500	0.9802	0.2757	2178.3195	2657.3448
60.0900	1.0000	0.2500	0.9869	0.2519	4502.4048	-1168.4434
60.1010	1.0000	0.2500	0.9930	0.2987	-2285.5745	3473.6818
60.1100	1.0000	0.2500	0.9844	0.3000	-1652.3351	5012.5570
60.1240	1.0000	0.2500	1.0158	0.2649	-1387.2356	-3911.6957
60.1310	1.0000	0.2500	0.9930	0.2704	1062.3463	645.7462
60.1410	1.0000	0.2500	0.9936	0.2595	2302.7632	-1450.5971
60.1510	1.0000	0.2500	0.9754	0.2729	2897.3017	2744.6329
60.1620	1.0000	0.2500	0.9786	0.2690	2948.9752	1892.0803
60.1710	1.0000	0.2500	0.9980	0.2505	2837.7449	-2953.2030
60.1810	1.0000	0.2500	0.9951	0.2491	3410.6858	-2270.6690
60.1910	1.0000	0.2500	0.9810	0.2575	4094.6125	287.8853
60.2000	1.0000	0.2500	0.9832	0.2501	4232.5589	-930.3576
60.2100	1.0000	0.2500	0.9878	0.2531	3861.9765	-502.0376
60.2200	1.0000	0.2500	0.9881	0.2493	4263.3808	-1179.5838
60.2300	1.0000	0.2500	0.9917	0.2443	4430.6442	-2563.5904
60.2400	1.0000	0.2500	0.9973	0.2425	3684.7308	-3454.8625
60.2500	1.0000	0.2500	0.9990	0.2377	4407.6087	-4243.0910
60.2610	1.0000	0.2500	0.9987	0.2366	4577.4859	-4324.9848
60.2710	1.0000	0.2500	0.9961	0.2350	5110.4894	-4179.2607
60.2810	1.0000	0.2500	0.9832	0.2182	8553.5469	-4684.4808
60.2900	1.0000	0.2500	1.0023	0.2322	4713.1411	-5337.6956
60.2990	1.0000	0.2500	0.9865	0.2073	9882.4986	-6541.0647
60.3100	1.0000	0.2500	0.9977	0.2239	6041.8789	-5823.1734
60.3200	1.0000	0.2500	1.0045	0.2272	4601.0775	-6318.1592
60.3300	1.0000	0.2500	1.0040	0.2269	5234.1999	-6266.6660
60.3410	1.0000	0.2500	1.0041	0.2261	5334.5817	-6376.6620
60.3500	1.0000	0.2500	0.9978	0.2184	7149.5264	-6482.7309
60.3620	1.0000	0.2500	1.0073	0.2194	5792.3845	-7705.3771
60.3720	1.0000	0.2500	1.0051	0.2204	5966.2206	-7294.5864
60.3810	1.0000	-0.2500	1.0035	-0.1409	-10436.4540	9541.0066
60.3900	1.0000	-0.2500	0.9926	-0.1375	-9719.9549	11523.0242
60.4020	1.0000	-0.2500	0.9767	-0.1284	-9013.2700	14713.1330
60.4100	1.0000	-0.2500	0.9751	-0.1435	-7142.3984	12986.9925
60.4220	1.0000	-0.2500	0.9727	-0.1333	-7995.7833	14803.7055
60.4310	1.0000	-0.2500	0.9778	-0.1385	-8159.8193	13754.6526
60.4410	1.0000	-0.2500	0.9926	-0.1407	-9804.4714	11620.5283
60.4500	1.0000	-0.2500	0.9876	-0.1406	-9355.7821	12217.2546
60.4610	1.0000	-0.2500	0.9903	-0.1426	-9491.8264	12010.0110
60.4700	1.0000	-0.2500	1.0032	-0.1516	-10119.0660	9197.6364
60.4820	1.0000	-0.2500	0.9983	-0.1438	-10519.6992	11026.7007
60.4910	1.0000	-0.2500	0.9988	-0.1447	-10589.6380	10946.4970
60.5000	1.0000	-0.2500	1.0001	-0.1400	-11438.0364	11502.4240
60.5100	1.0000	-0.2500	1.0047	-0.1473	-11169.8201	10133.1583
60.5200	1.0000	-0.2500	0.9873	-0.1402	-10118.7437	13201.8970
60.5310	1.0000	-0.2500	0.9826	-0.1417	-9218.7584	13651.1941
60.5420	1.0000	-0.2500	0.9896	-0.1487	-9459.0046	11943.6624
60.5510	1.0000	-0.2500	0.9891	-0.1509	-9121.8246	11959.2533
60.5610	1.0000	-0.2500	0.9969	-0.1545	-9611.6114	10728.1100
60.5700	1.0000	-0.2500	0.9969	-0.1507	-10172.5719	11279.8774
60.5820	1.0000	-0.2500	1.0044	-0.1563	-10695.3030	9734.7431
60.5910	1.0000	-0.2500	1.0027	-0.1436	-12327.7726	11433.0752
60.6010	1.0000	-0.2500	0.9961	-0.1486	-10700.6519	11963.1425
60.6110	1.0000	-0.2500	0.9900	-0.1579	-8833.2520	11599.2535
60.6200	1.0000	-0.2500	0.9854	-0.1513	-9122.2637	13040.0856
60.6300	1.0000	-0.2500	0.9902	-0.1507	-10187.1795	12593.0552
60.6400	1.0000	-0.2500	1.0000	-0.1600	-10256.7228	10386.0364
60.6500	1.0000	-0.2500	0.9897	-0.1527	-9928.2197	12674.3361
60.6600	1.0000	-0.2500	0.9835	-0.1482	-9705.2847	14083.1053
60.6690	1.0000	-0.2500	0.9925	-0.1589	-9710.3370	11670.8512
60.6810	1.0000	-0.2500	0.9794	-0.1538	-8746.8372	14202.6804
60.6900	1.0000	-0.2500	0.9817	-0.1606	-8187.8701	13132.4623
60.7010	1.0000	-0.2500	0.9876	-0.1611	-9006.9693	12295.2819
60.7120	1.0000	-0.2500	0.9810	-0.1571	-8727.6156	13821.0901
60.7200	1.0000	-0.2500	0.9917	-0.1627	-9411.3146	11917.7975
60.7310	1.0000	-0.2500	0.9982	-0.1594	-10708.7207	11528.7982
60.7400	1.0000	-0.2500	0.9978	-0.1604	-10705.5287	11523.0939
60.7520	1.0000	-0.2500	1.0003	-0.1598	-11135.7887	11302.1555
60.7600	1.0000	-0.2500	1.0016	-0.1626	-10872.5474	11000.2794
60.7700	1.0000	-0.2500	1.0080	-0.1712	-10750.0544	9077.9785
60.7800	1.0000	-0.2500	1.0037	-0.1650	-11198.4318	10561.9828
60.7900	1.0000	-0.2500	1.0007	-0.1634	-11040.7970	11033.0272
60.8000	1.0000	-0.2500	0.9913	-0.1636	-9982.7784	12414.3852
60.8100	1.0000	-0.2500	0.9967	-0.1591	-11230.8153	12407.4208
60.8200	1.0000	-0.2500	0.9941	-0.1718	-9304.8167	11137.2985
60.8300	1.0000	-0.2500	0.9964	-0.1723	-9680.7906	10959.3217
60.8400	1.0000	-0.2500	1.0035	-0.1699	-10883.0333	10537.2028
60.8500	1.0000	-0.2500	0.9991	-0.1758	-9707.3348	10392.3981
60.8690	1.0000	-0.2500	0.9999	-0.1818	-9157.3638	9598.7986
60.8710	1.0000	-0.2500	1.0043	-0.1810	-9815.2177	9259.6351
60.8800	1.0000	-0.2500	1.0122	-0.1778	-11360.8944	8718.9011
60.8920	1.0000	-0.2500	1.0076	-0.1862	-9750.7717	8326.3666
60.9010	1.0000	-0.2500	1.0096	-0.1869	-10036.9348	8064.6729
60.9100	1.0000	-0.2500	1.0119	-0.1902	-9905.6716	7407.8180
60.9200	1.0000	-0.2500	1.0223	-0.1846	-12008.1248	6889.5809
60.9300	1.0000	-0.2500	1.0168	-0.1888	-10804.3665	7086.6584
60.9410	1.0000	-0.2500	1.0237	-0.1861	-12141.8284	6605.2705
60.9500	1.0000	-0.2500	1.0129	-0.1963	-9632.7606	6640.0542
60.9600	1.0000	-0.2500	1.0166	-0.1965	-10078.0739	6207.2335
60.9700	1.0000	-0.2500	1.0219	-0.1945	-11151.2133	5938.2407
60.9800	1.0000	-0.2500	1.0277	-0.1898	-12461.6831	5844.6887
60.9900	1.0000	-0.2500	1.0283	-0.1907	-12519.0958	5683.3300
61.0010	1.0000	-0.2500	1.0259	-0.1952	-11832.1374	5472.6314
61.0100	1.0000	-0.2500	1.0028	-0.2006	-8216.2268	7650.7212
61.0210	1.0000	-0.2500	1.0153	-0.1831	-11945.6090	8285.0642
61.0310	1.0000	-0.2500	1.0029	-0.1861	-10214.8594	9460.7284
61.0400	1.0000	-0.2500	1.0075	-0.1814	-11435.8767	9519.9997
61.0500	1.0000	-0.2500	0.9975	-0.1871	-9560.9411	10129.9019
61.0610	1.0000	-0.2500	1.0101	-0.1808	-11864.8122	9392.1571
61.0700	1.0000	-0.2500	1.0100	-0.1967	-9921.3124	7508.0802
61.0810	1.0000	-0.2500	1.0104	-0.2012	-9547.4696	6987.8998
61.0900	1.0000	-0.2500	1.0127	-0.2021	-9743.1680	6645.3712
61.1010	1.0000	-0.2500	1.0167	-0.1935	-11353.8288	7288.5196
61.1100	1.0000	-0.2500	1.0151	-0.2085	-9395.7432	5401.3380
61.1200	1.0000	-0.2500	1.0204	-0.2065	-10405.8132	5254.3386
61.1310	1.0000	-0.2500	1.0205	-0.2061	-10559.2665	5332.0738
61.1400	1.0000	-0.2500	1.0161	-0.2130	-9109.6942	5047.4403
61.1510	1.0000	-0.2500	1.0189	-0.2105	-9896.0755	4802.3455
61.1620	1.0000	-0.2500	1.0243	-0.2098	-10734.6840	4461.1865
61.1700	1.0000	-0.2500	1.0167	-0.2174	-8761.8449	4502.8474
61.1800	1.0000	-0.2500	1.0211	-0.2124	-10206.0687	4624.9580
61.1900	1.0000	-0.2500	1.0213	-0.2183	-9434.3794	3802.8085
61.2020	1.0000	-0.2500	1.0200	-0.2211	-8957.7377	3721.9333
61.2110	1.0000	-0.2500	1.0178	-0.2234	-8492.5870	3704.3231
61.2200	1.0000	-0.2500	1.0119	-0.2219	-7962.6678	4628.1705
61.2310	1.0000	-0.2500	1.0123	-0.2262	-7547.3757	4047.6663
61.2410	1.0000	-0.2500	1.0114	-0.2312	-6865.2384	3568.0723
61.2520	1.0000	-0.2500	1.0092	-0.2317	-6555.8685	3802.9654
61.2630	1.0000	-0.2500	1.0091	-0.2349	-6191.0817	3426.7698
61.2720	1.0000	-0.2500	1.0050	-0.2369	-5471.7434	3695.7308
61.2800	1.0000	-0.2500	1.0048	-0.2375	-5406.8221	3653.1929
61.2910	1.0000	-0.2500	1.0032	-0.2376	-5231.7468	3862.6618
61.3030	1.0000	-0.2500	0.9920	-0.2314	-4598.5057	6107.9699
61.3100	1.0000	-0.2500	0.9993	-0.2401	-4463.3088	4045.8662
61.3220	1.0000	-0.2500	0.9997	-0.2419	-4276.1609	3783.0442
61.3300	1.0000	-0.2500	0.9868	-0.2347	-3581.7531	6402.9268
61.3400	1.0000	-0.2500	0.9985	-0.2472	-3549.1746	3303.1083
61.3500	1.0000	-0.2500	0.9978	-0.2529	-2563.2980	2719.7943
61.3620	1.0000	-0.2500	0.9985	-0.2550	-2597.6203	2368.8621
61.3710	1.0000	-0.2500	0.9975	-0.2540	-2495.0456	2633.6194
61.3800	1.0000	-0.2500	0.9831	-0.2431	-1960.9981	5949.3359
61.3910	1.0000	-0.2500	0.9860	-0.2454	-2271.4288	5278.9491
61.4010	1.0000	-0.2500	0.9977	-0.2588	-1862.8468	2045.4660
61.4100	1.0000	-0.2500	0.9961	-0.2596	-1122.2765	2152.3649
61.4210	1.0000	-0.2500	0.9998	-0.2616	-1878.5354	1266.4322
61.4310	1.0000	-0.2500	1.0005	-0.2657	-1585.5912	452.7911
61.4430	1.0000	-0.2500	0.9823	-0.2511	-866.1415	4890.3167
61.4520	1.0000	-0.2500	1.0007	-0.2700	-1073.6208	105.1179
61.4600	1.0000	-0.2500	0.9948	-0.2624	-1270.8094	1821.5651
61.4710	1.0000	-0.2500	1.0167	-0.2611	-4230.8559	-645.4222
61.4800	1.0000	-0.2500	1.0204	-0.2566	-5133.8220	-447.6235
61.4910	1.0000	-0.2500	0.9891	-0.2615	-627.5367	2967.0020
61.5000	1.0000	-0.2500	0.9848	-0.2520	-1312.1493	4298.6981
61.5110	1.0000	-0.2500	1.0191	-0.2600	-4537.7058	-727.9392
61.5200	1.0000	-0.2500	0.9649	-0.2439	220.9809	8415.3648
61.5300	1.0000	-0.2500	0.9909	-0.2439	-3201.4344	4586.4056
61.5410	1.0000	-0.2500	0.9745	-0.2482	-363.3699	6107.8472
61.5510	1.0000	-0.2500	0.9755	-0.2561	471.8608	5427.1388
61.5600	1.0000	-0.2500	1.0007	-0.2772	-49.0403	-666.3901
61.5710	1.0000	-0.2500	1.0393	-0.2484	-8281.3136	-1817.0937
61.5800	1.0000	-0.2500	0.9856	-0.2695	894.3472	2387.9280
61.5900	1.0000	-0.2500	0.9750	-0.2587	835.9703	4873.5130
61.6020	1.0000	-0.2500	1.0185	-0.2372	-7634.9100	1892.3152
61.6110	1.0000	-0.2500	0.9980	-0.2225	-6826.7140	6688.0237
61.6200	1.0000	-0.2500	1.0332	-0.2588	-6553.3811	-2377.1359
61.6330	1.0000	-0.2500	1.0012	-0.2883	1426.4729	-2512.2757
61.6410	1.0000	-0.2500	0.9971	-0.2632	-1405.9603	1225.8555
61.6500	1.0000	-0.2500	1.0007	-0.2876	1471.4140	-1849.4886
61.6610	1.0000	-0.2500	0.9948	-0.2723	316.9880	857.4485
61.6720	1.0000	-0.2500	1.0274	-0.2780	-3228.7153	-4392.3186
61.6800	1.0000	-0.2500	0.9907	-0.2821	2672.9760	-508.2879
61.6920	1.0000	0.2500	1.0075	0.1282	10778.1121	-12986.6080
61.7000	1.0000	0.2500	1.0007	0.1275	11863.0670	-12367.0345
61.7100	1.0000	0.2500	0.9904	0.1252	13449.4244	-11652.9228
61.7200	1.0000	0.2500	0.9930	0.1247	13275.4124	-12029.5474
61.7300	1.0000	0.2500	0.9823	0.1185	15575.2060	-11502.0567
61.7400	1.0000	0.2500	0.9819	0.1333	13809.2232	-9728.1915
61.7500	1.0000	0.2500	0.9853	0.1401	12600.3756	-9531.7841
61.7610	1.0000	0.2500	0.9811	0.1322	14074.8975	-10001.1213
61.7690	1.0000	0.2500	0.9929	0.1308	13099.8764	-11920.2627
61.7820	1.0000	0.2500	0.9765	0.1294	15463.4306	-10094.3730
61.7900	1.0000	0.2500	0.9772	0.1406	14202.6485	-8850.1334
61.8000	1.0000	0.2500	0.9792	0.1354	14625.8554	-9846.0538
61.8110	1.0000	0.2500	0.9957	0.1379	12352.5951	-11699.0116
61.8200	1.0000	0.2500	0.9987	0.1467	11137.0127	-10999.3544
61.8290	1.0000	0.2500	0.9913	0.1469	12245.7671	-10116.6875
61.8420	1.0000	0.2500	1.0011	0.1407	11802.9158	-12219.8057
61.8500	1.0000	0.2500	0.9879	0.1476	12741.5490	-9831.7861
61.8610	1.0000	0.2500	1.0007	0.1437	11690.4700	-12010.1340
61.8700	1.0000	0.2500	0.9908	0.1493	12387.9592	-10268.2672
61.8810	1.0000	0.2500	1.0034	0.1344	12877.4039	-13776.5068
61.8900	1.0000	0.2500	1.0103	0.1465	10541.9544	-13037.0333
61.9000	1.0000	0.2500	1.0013	0.1583	10226.4574	-10686.8278
61.9100	1.0000	0.2500	0.9982	0.1409	12755.1118	-12664.2310
61.9200	1.0000	0.2500	1.0048	0.1491	11215.9405	-12398.3481
61.9300	1.0000	0.2500	1.0050	0.1424	11977.9949	-13423.3335
61.9400	1.0000	0.2500	1.0059	0.1429	12011.0856	-13415.8749
61.9520	1.0000	0.2500	0.9954	0.1636	10578.6189	-9629.9200
61.9610	1.0000	0.2500	1.0081	0.1541	10337.9576	-12692.0412
61.9700	1.0000	0.2500	1.0089	0.1532	10593.9285	-12864.3717
61.9810	1.0000	0.2500	0.9927	0.1597	11870.1125	-10158.3256
61.9900	1.0000	0.2500	0.9990	0.1542	11777.2408	-11833.0274
62.0010	1.0000	0.2500	1.0113	0.1528	10492.1600	-13572.2695
62.0100	1.0000	0.2500	0.9995	0.1637	10716.2896	-10881.3723
62.0200	1.0000	0.2500	1.0137	0.1512	10617.7822	-14087.3061
62.0320	1.0000	0.2500	1.0100	0.1581	10354.3032	-12938.0195
62.0400	1.0000	0.2500	1.0161	0.1491	10741.0499	-15112.6210
62.0510	1.0000	0.2500	1.0065	0.1528	11660.1342	-13177.8198
62.0600	1.0000	0.2500	1.0028	0.1566	11666.5390	-12431.1573
62.0700	1.0000	0.2500	1.0131	0.1513	11145.6546	-14584.7415
62.0800	1.0000	0.2500	0.9990	0.1575	12192.8350	-12112.0756
62.0900	1.0000	0.2500	0.9996	0.1635	11439.6706	-11598.6323
62.1000	1.0000	0.2500	0.9939	0.1689	11459.8222	-10270.7974
62.1100	1.0000	0.2500	1.0010	0.1732	10181.6053	-10738.0663
62.1200	1.0000	0.2500	1.0096	0.1519	11979.0152	-14612.0884
62.1300	1.0000	0.2500	1.0217	0.1579	9748.0026	-15344.1247
62.1400	1.0000	0.2500	0.9992	0.1641	11958.4855	-11814.2357
62.1500	1.0000	0.2500	0.9924	0.1733	11520.7417	-9991.9680
62.1600	1.0000	0.2500	0.9987	0.1607	12422.8201	-12401.5741
62.1710	1.0000	0.2500	0.9953	0.1715	11584.1531	-10657.6295
62.1800	1.0000	0.2500	0.9901	0.1653	13196.5912	-10736.3442
62.1900	1.0000	0.2500	1.0194	0.1613	9911.1417	-15056.0519
62.2010	1.0000	0.2500	0.9993	0.1759	10724.3737	-10768.2867
62.2100	1.0000	0.2500	0.9931	0.1712	12265.8929	-10751.2498
62.2200	1.0000	0.2500	0.9847	0.1779	12514.6384	-8749.0457
62.2300	1.0000	0.2500	0.9884	0.1749	12475.0310	-9911.5041
62.2410	1.0000	0.2500	0.9957	0.1679	12553.5766	-11572.1171
62.2490	1.0000	0.2500	0.9807	0.1706	14240.5025	-9480.7545
62.2610	1.0000	0.2500	0.9892	0.1801	11984.7881	-9471.8695
62.2700	1.0000	0.2500	1.0025	0.1766	10839.4177	-11660.7457
62.2800	1.0000	0.2500	1.0116	0.1744	10092.7200	-13186.9414
62.2910	1.0000	0.2500	0.9988	0.1894	9889.8079	-9703.7007
62.3000	1.0000	0.2500	1.0071	0.1885	9048.8309	-10898.1978
62.3100	1.0000	0.2500	1.0129	0.1842	8944.8496	-12118.9030
62.3200	1.0000	0.2500	1.0214	0.1855	7765.5617	-13227.4620
62.3300	1.0000	0.2500	1.0084	0.1978	7864.0808	-10175.1941
62.3410	1.0000	0.2500	1.0121	0.1981	7446.5365	-10567.6751
62.3500	1.0000	0.2500	1.0171	0.1957	7215.3931	-11573.3292
62.3600	1.0000	0.2500	1.0269	0.1902	6711.7607	-13519.1350
62.3710	1.0000	0.2500	1.0169	0.2007	6659.0810	-11087.0825
62.3800	1.0000	0.2500	1.0174	0.2023	6474.0012	-10948.2786
62.3920	1.0000	0.2500	1.0165	0.2067	6042.1020	-10370.8413
62.4000	1.0000	0.2500	0.9966	0.2014	9378.7625	-8391.4044
62.4100	1.0000	0.2500	0.9990	0.2053	8617.3877	-8430.0254
62.4200	1.0000	0.2500	1.0179	0.2134	5179.3492	-9834.5938
62.4310	1.0000	0.2500	1.0265	0.2067	4932.9606	-11921.4525
62.4410	1.0000	0.2500	1.0152	0.2205	4702.8800	-8654.7990
62.4520	1.0000	0.2500	1.0131	0.2192	5124.5983	-8768.6859
62.4600	1.0000	0.2500	1.0110	0.2182	5553.7816	-8662.5664
62.4720	1.0000	0.2500	1.0148	0.2234	4413.8586	-8559.6446
62.4800	1.0000	0.2500	1.0138	0.2261	3885.4860	-8062.0148
62.4900	1.0000	0.2500	1.0182	0.2206	4404.2932	-9272.2602
62.5010	1.0000	0.2500	1.0145	0.2217	4779.2742	-8750.7793
62.5120	1.0000	0.2500	1.0023	0.2134	7449.9488	-8404.2224
62.5200	1.0000	0.2500	1.0026	0.2185	6742.1810	-7813.7822
62.5300	1.0000	0.2500	1.0140	0.2292	3929.6538	-7959.8381
62.5400	1.0000	0.2500	1.0190	0.2253	3802.1995	-9128.8495
62.5510	1.0000	0.2500	1.0179	0.2279	3629.7386	-8575.7258
62.5600	1.0000	0.2500	1.0089	0.2349	3888.4618	-6705.9397
62.5710	1.0000	0.2500	1.0103	0.2305	4301.9965	-7361.2982
62.5820	1.0000	0.2500	1.0160	0.2291	3765.9793	-8427.3649
62.5900	1.0000	0.2500	1.0263	0.2197	3649.8431	-10888.0410
62.6020	1.0000	0.2500	1.0045	0.2251	5808.3015	-7448.6484
62.6120	1.0000	0.2500	1.0160	0.2322	3369.8086	-8069.5630
62.6200	1.0000	0.2500	1.0135	0.2298	3749.2560	-8025.1312
62.6380	1.0000	0.2500	1.0137	0.2298	3961.5309	-8077.5954
62.6420	1.0000	0.2500	0.9844	0.2074	10734.4171	-7310.9360
62.6500	1.0000	0.2500	1.0011	0.2480	3158.7485	-4448.3958
62.6600	1.0000	0.2500	1.0176	0.2371	2075.4750	-7819.4837
62.6700	1.0000	0.2500	1.0110	0.2367	3459.7819	-7055.3905
62.6800	1.0000	0.2500	1.0080	0.2399	3477.8824	-6324.9078
62.6920	1.0000	0.2500	1.0011	0.2415	4185.3116	-5304.2915
62.7000	1.0000	0.2500	1.0039	0.2462	3232.3713	-5119.9096
62.7110	1.0000	0.2500	0.9938	0.2431	4939.0860	-4246.8027
62.7210	1.0000	0.2500	1.0034	0.2480	3099.3553	-4660.9443
62.7300	1.0000	0.2500	0.9976	0.2540	3016.1676	-3424.7114
62.7400	1.0000	0.2500	0.9971	0.2592	2445.4698	-2731.9282
62.7500	1.0000	0.2500	1.0016	0.2515	2874.8786	-4065.4476
62.7600	1.0000	0.2500	0.9895	0.2625	3069.2604	-1367.4275
62.7700	1.0000	0.2500	0.9911	0.2653	2480.0923	-1248.0895
62.7800	1.0000	0.2500	1.0058	0.2536	2084.3364	-4680.8885
62.7910	1.0000	0.2500	0.9724	0.2539	6254.0022	-343.3040
62.8080	1.0000	0.2500	0.9765	0.2618	4832.8512	131.7199
62.8140	1.0000	0.2500	0.9938	0.2681	1769.3771	-1332.2648
62.8240	1.0000	0.2500	0.9847	0.2763	1930.4064	927.6579
62.8300	1.0000	0.2500	0.9927	0.2736	1262.4845	-259.3599
62.8410	1.0000	0.2500	0.9919	0.2759	1064.3062	-58.0385
62.8510	1.0000	0.2500	1.0007	0.2676	1011.8961	-2069.9630
62.8610	1.0000	0.2500	0.9675	0.2518	7431.3258	599.9610
62.8740	1.0000	0.2500	0.9730	0.2792	2866.7797	2983.5530
62.8810	1.0000	0.2500	1.0034	0.2706	295.3729	-2059.1281
62.8900	1.0000	0.2500	1.0062	0.2708	-235.6369	-2140.7188
62.9000	1.0000	0.2500	0.9944	0.2814	35.5955	792.2987
62.9100	1.0000	0.2500	0.9773	0.2644	4409.3630	504.0528
62.9200	1.0000	0.2500	1.0036	0.2669	770.2720	-2141.2315
62.9310	1.0000	0.2500	0.9773	0.2710	3647.6967	1687.6435
62.9420	1.0000	0.2500	1.0135	0.2702	-992.3420	-3314.4225
62.9500	1.0000	0.2500	0.9859	0.2733	2110.4165	407.5102
62.9600	1.0000	0.2500	1.0147	0.2700	-1831.7923	-3089.3871
62.9700	1.0000	0.2500	0.9812	0.2426	6631.7385	-2255.9285
62.9800	1.0000	0.2500	0.9971	0.2919	-1753.4558	1874.3202
62.9910	1.0000	0.2500	0.9663	0.2466	7814.9556	234.4450
63.0000	1.0000	0.2500	1.0083	0.2709	-479.0522	-2035.6741
63.0100	1.0000	0.2500	1.0076	0.2789	-1417.6609	-1035.4482
63.0210	1.0000	0.2500	1.0117	0.2825	-2390.7072	-987.4481
63.0350	1.0000	0.2500	0.9698	0.2510	6958.4401	255.5481
63.0420	1.0000	0.2500	0.9846	0.3092	-2885.2417	5518.9530
63.0520	1.0000	0.2500	1.0002	0.2857	-1699.5861	441.5534
63.0610	1.0000	0.2500	1.0135	0.2805	-2527.1915	-1563.4458
63.0740	1.0000	0.2500	1.0079	0.2769	-1334.3460	-1046.0376
63.0810	1.0000	0.2500	1.0070	0.2756	-1132.8113	-1726.6050
63.0910	1.0000	0.2500	0.9587	0.2424	9469.2380	724.0993
63.1020	1.0000	0.2500	1.0056	0.2756	-1183.6939	-868.5827
63.1130	1.0000	0.2500	0.9978	0.2847	-1103.1129	1387.4641
63.1210	1.0000	0.2500	0.9667	0.3033	304.1369	7356.7840
63.1320	1.0000	0.2500	0.9870	0.2739	721.4132	1193.1203
63.1410	1.0000	0.2500	0.9637	0.2448	8078.5426	465.5730
63.1500	1.0000	0.2500	0.9855	0.2686	2288.9282	788.7519
63.1600	1.0000	0.2500	0.9834	0.2634	3181.2135	335.3486
63.1720	1.0000	0.2500	0.9950	0.2450	4057.1565	-3396.5044
63.1830	1.0000	0.2500	0.9768	0.2674	3467.9349	1960.9562
63.1920	1.0000	0.2500	0.9637	0.2468	7885.2338	1036.7374
63.2000	1.0000	0.2500	0.9878	0.2540	3815.1983	-807.1284
63.2120	1.0000	0.2500	0.9887	0.2525	3874.2874	-1321.3109
63.2220	1.0000	0.2500	0.9845	0.2553	4059.2837	-391.1257
63.2310	1.0000	0.2500	0.9873	0.2531	4009.3115	-911.3983
63.2420	1.0000	0.2500	0.9554	0.2208	12339.4133	-984.6400
63.2500	1.0000	0.2500	0.9882	0.2475	4469.5263	-1418.5682
63.2600	1.0000	0.2500	0.9763	0.2293	8541.7838	-2544.2726
63.2700	1.0000	0.2500	0.9933	0.2440	4431.5305	-2781.7679
63.2780	1.0000	0.2500	0.9725	0.2217	10051.1660	-2972.5521
63.2900	1.0000	0.2500	0.9964	0.2374	4898.5738	-3944.8489
63.3000	1.0000	0.2500	1.0256	0.2117	4474.0087	-11026.6764
63.3100	1.0000	0.2500	1.0008	0.2332	4905.1789	-5027.8623
63.3200	1.0000	0.2500	1.0008	0.2306	5237.3973	-5394.1623
63.3300	1.0000	0.2500	1.0037	0.2284	5166.4673	-6044.0447
63.3410	1.0000	0.2500	1.0019	0.2280	5467.0173	-5871.0818
63.3510	1.0000	0.2500	1.0019	0.2247	5886.1921	-6272.3477
63.3600	1.0000	0.2500	1.0022	0.2244	5882.5058	-6386.3377
63.3720	1.0000	0.2500	1.0037	0.2228	5946.2375	-6788.0882
63.3780	1.0000	0.2500	1.0036	0.2221	6058.7672	-6855.8056
63.3930	1.0000	0.2500	1.0058	0.2201	6045.0905	-7406.4285
63.4020	1.0000	0.2500	1.0042	0.2169	6655.5426	-7611.2739
63.4110	1.0000	0.2500	1.0059	0.2166	6427.1203	-7916.7563
63.4200	1.0000	0.2500	1.0065	0.2171	6379.1201	-7943.5028
63.4320	1.0000	0.2500	1.0081	0.2156	6405.6995	-8367.5235
63.4420	1.0000	0.2500	1.0022	0.2124	7580.4196	-8041.0613
63.4520	1.0000	0.2500	1.0076	0.2131	6796.5415	-8686.1586
63.4620	1.0000	0.2500	1.0076	0.2138	6738.5338	-8652.4599
63.4700	1.0000	0.2500	1.0055	0.2118	7304.0608	-8640.2894
63.4810	1.0000	0.2500	1.0054	0.2111	7424.4804	-8755.9435
63.4920	1.0000	0.2500	1.0055	0.2105	7451.4279	-8877.3608
63.5010	1.0000	0.2500	0.9952	0.2094	9017.7124	-7773.8008
63.5120	1.0000	0.2500	1.0030	0.2093	8016.2066	-8849.3252
63.5210	1.0000	0.2500	1.0002	0.2092	8414.7826	-8487.5989
63.5310	1.0000	0.2500	1.0034	0.2070	8311.2716	-9262.4834
63.5400	1.0000	0.2500	0.9967	0.2081	8931.7768	-8239.5869
63.5510	1.0000	0.2500	0.9992	0.2084	8757.1011	-8591.0012
63.5610	1.0000	0.2500	1.0013	0.2229	6773.2660	-7139.5611
63.5700	1.0000	0.2500	1.0042	0.2336	4889.1409	-6251.5562
63.5800	1.0000	0.2500	1.0029	0.2299	5780.3365	-6550.5128
63.5910	1.0000	0.2500	1.0028	0.2344	5211.7922	-6013.3723
63.6020	1.0000	0.2500	1.0065	0.2335	4934.1147	-6649.6629
63.6100	1.0000	0.2500	1.0021	0.2400	4670.5535	-5308.8951
63.6220	1.0000	0.2500	0.9997	0.2396	5056.1315	-5049.6046
63.6320	1.0000	0.2500	1.0003	0.2419	4703.4727	-4843.5113
63.6420	1.0000	0.2500	1.0010	0.2391	4844.3618	-5286.2336
63.6500	1.0000	0.2500	0.9838	0.2240	9127.3793	-5014.9823
63.6610	1.0000	0.2500	1.0009	0.2343	5580.5614	-5873.9569
