t	v_d	thd_d	v_a	thd_a	ur	ul
88.7620	1.0000	0.0000	0.9996	0.0002	-1922.4915	2042.6873
88.7720	1.0000	0.0000	1.0004	-0.0005	-1925.0496	1861.0981
88.7820	1.0000	0.0000	1.0004	-0.0003	-1949.0092	1883.8011
88.7900	1.0000	0.0000	0.9996	-0.0008	-1785.2651	1934.8363
88.8040	1.0000	0.0000	1.0000	-0.0001	-1929.9169	1968.7242
88.8130	1.0000	0.0000	1.0002	-0.0007	-1887.8758	1859.4876
88.8220	1.0000	0.0000	1.0006	0.0005	-2087.8882	1955.1750
88.8300	1.0000	0.0000	0.9995	0.0004	-1926.0019	2080.7727
88.8420	1.0000	0.0000	1.0005	-0.0004	-1952.5575	1879.2808
88.8500	1.0000	0.0000	1.0001	-0.0003	-1922.6583	1927.9472
88.8630	1.0000	0.0000	0.9997	-0.0002	-1865.1657	1979.9300
88.8700	1.0000	0.0000	0.9993	0.0004	-1903.7701	2101.7536
88.8800	1.0000	0.0000	1.0006	0.0003	-2044.1986	1928.6674
88.8900	1.0000	0.0000	1.0000	0.0002	-1957.8406	2007.7962
88.9020	1.0000	0.0000	0.9998	-0.0002	-1891.1269	1962.5761
88.9120	1.0000	0.0000	1.0003	-0.0004	-1927.9447	1885.2716
88.9210	1.0000	0.0000	0.9999	-0.0001	-1908.8349	1982.5692
88.9320	1.0000	0.0000	1.0002	-0.0006	-1893.5348	1867.8557
88.9420	1.0000	0.0000	1.0002	-0.0012	-1808.6419	1781.0185
88.9500	1.0000	0.0000	1.0007	-0.0006	-1958.5391	1822.7743
88.9600	1.0000	0.0000	0.9998	-0.0004	-1864.3319	1936.5162
88.9700	1.0000	0.0000	1.0011	0.0003	-2123.6769	1874.9069
88.9800	1.0000	0.0000	0.9996	0.0005	-1958.7128	2098.4308
88.9910	1.0000	0.0000	1.0007	0.0000	-2031.5463	1887.7115
89.0000	1.0000	0.0000	0.9995	-0.0006	-1811.8729	1956.0772
89.0110	1.0000	0.0000	1.0000	-0.0001	-1923.3811	1976.0354
89.0200	1.0000	0.0000	1.0007	-0.0000	-2028.1836	1888.9828
89.0320	1.0000	0.0000	1.0002	-0.0002	-1947.7592	1931.5832
89.0400	1.0000	0.0000	0.9990	-0.0010	-1675.5872	1961.0056
89.0500	1.0000	0.0000	1.0003	-0.0008	-1867.7490	1845.4184
89.0630	1.0000	0.0000	0.9993	-0.0011	-1699.8674	1922.2315
89.0700	1.0000	0.0000	1.0003	-0.0008	-1888.7009	1826.4646
89.0800	1.0000	0.0000	0.9996	-0.0004	-1837.2572	1973.9055
89.0900	1.0000	0.0000	0.9970	-0.0000	-1545.5228	2354.3732
89.1000	1.0000	0.0000	0.9998	-0.0001	-1907.6069	1987.9810
89.1100	1.0000	0.0000	0.9997	-0.0001	-1886.8055	2001.9518
89.1210	1.0000	0.0000	0.9994	-0.0006	-1783.7969	1957.5068
89.1300	1.0000	0.0000	1.0005	0.0003	-2017.1416	1936.3899
89.1400	1.0000	0.0000	0.9998	-0.0003	-1858.8054	1953.7123
89.1510	1.0000	0.0000	1.0002	-0.0003	-1925.3864	1917.5972
89.1600	1.0000	0.0000	1.0001	-0.0006	-1875.3654	1878.2415
89.1710	1.0000	0.0000	1.0000	0.0000	-1941.3306	1982.7743
89.1800	1.0000	0.0000	0.9993	-0.0001	-1827.1272	2048.1867
89.1900	1.0000	0.0000	1.0000	0.0001	-1941.1660	1972.8779
89.2010	1.0000	0.0000	1.0007	0.0001	-2036.8297	1887.3087
89.2100	1.0000	0.0000	1.0003	0.0004	-2009.3845	1980.3366
89.2200	1.0000	0.0000	0.9995	-0.0006	-1795.3731	1958.4715
89.2300	1.0000	0.0000	0.9998	-0.0007	-1823.0414	1901.4090
89.2430	1.0000	0.0000	1.0003	0.0010	-2103.0579	2063.5092
89.2520	1.0000	0.0000	1.0005	-0.0002	-1962.9479	1882.1239
89.2620	1.0000	0.0000	1.0004	0.0008	-2088.9871	2022.3927
89.2700	1.0000	0.0000	0.9997	-0.0007	-1794.2816	1930.3673
89.2820	1.0000	0.0000	1.0006	-0.0009	-1889.5316	1781.0953
89.2910	1.0000	0.0000	1.0005	-0.0002	-1961.9552	1877.7095
89.3020	1.0000	0.0000	0.9990	-0.0007	-1710.8941	1993.0700
89.3100	1.0000	0.0000	0.9997	0.0001	-1914.6538	2019.4464
89.3200	1.0000	0.0000	1.0003	-0.0010	-1836.1995	1806.4292
89.3330	1.0000	0.0000	1.0000	-0.0003	-1896.0059	1933.5481
89.3400	1.0000	0.0000	1.0000	-0.0012	-1771.1076	1813.2384
89.3510	1.0000	0.0000	0.9998	-0.0000	-1896.8051	1983.5780
89.3610	1.0000	0.0000	0.9999	-0.0003	-1877.0474	1942.0104
89.3710	1.0000	0.0000	1.0001	0.0001	-1929.3179	1964.5891
89.3800	1.0000	0.0000	1.0000	-0.0004	-1872.0499	1935.5525
89.3900	1.0000	0.0000	0.9957	0.0001	-1378.6015	2529.7011
89.4020	1.0000	0.0000	0.9999	-0.0004	-1867.0907	1919.7681
89.4100	1.0000	0.0000	1.0001	-0.0007	-1853.2403	1863.8261
89.4200	1.0000	0.0000	0.9997	-0.0009	-1785.4252	1897.1104
89.4300	1.0000	0.0000	1.0000	-0.0006	-1849.3617	1893.5535
89.4410	1.0000	0.0000	1.0000	-0.0005	-1866.0931	1889.3489
89.4500	1.0000	0.0000	1.0003	-0.0010	-1843.0661	1806.1842
89.4600	1.0000	0.0000	0.9998	-0.0006	-1837.4158	1922.4979
89.4710	1.0000	0.0000	0.9998	-0.0006	-1830.5575	1918.2091
89.4800	1.0000	0.0000	1.0001	0.0004	-1992.5526	2005.0637
89.4940	1.0000	0.0000	0.9996	0.0002	-1898.8290	2047.1866
89.5030	1.0000	0.0000	1.0004	-0.0008	-1910.8495	1768.3833
89.5170	1.0000	0.0000	1.0004	0.0001	-1970.2818	1927.7040
89.5200	1.0000	0.0000	0.9996	-0.0007	-1799.5649	1914.0709
89.5300	1.0000	0.0000	1.0003	-0.0008	-1873.3863	1836.0182
89.5400	1.0000	0.0000	1.0009	-0.0001	-2018.5844	1846.2267
89.5500	1.0000	0.0000	1.0002	-0.0001	-1934.6543	1929.1294
89.5600	1.0000	0.0000	1.0004	0.0000	-1978.0491	1911.4734
89.5730	1.0000	0.0000	0.9995	-0.0002	-1839.2249	1988.8931
89.5800	1.0000	0.0000	0.9997	-0.0004	-1830.6327	1946.1835
89.5900	1.0000	0.0000	0.9998	-0.0002	-1870.1390	1953.3354
89.6010	1.0000	0.0000	1.0005	-0.0002	-1954.7775	1872.0696
89.6120	1.0000	0.0000	0.9968	0.0008	-1601.8690	2492.9963
89.6200	1.0000	0.0000	1.0007	-0.0004	-1944.9349	1811.3337
89.6300	1.0000	0.0000	1.0002	0.0004	-1996.1574	1993.5002
89.6400	1.0000	0.0000	1.0008	-0.0002	-2009.4082	1836.9410
89.6510	1.0000	0.0000	1.0002	-0.0004	-1895.3553	1882.3355
89.6610	1.0000	0.0000	1.0002	0.0001	-1958.9378	1937.6868
89.6710	1.0000	0.0000	1.0004	-0.0004	-1913.0943	1856.7040
89.6800	1.0000	0.0000	0.9999	-0.0010	-1784.0315	1846.2311
89.6910	1.0000	0.0000	0.9971	-0.0002	-1502.1009	2310.7533
89.7000	1.0000	0.0000	0.9999	-0.0007	-1818.7882	1884.0107
89.7110	1.0000	0.0000	0.9999	-0.0007	-1818.6924	1877.1399
89.7220	1.0000	0.0000	1.0004	-0.0000	-1968.3516	1899.5212
89.7310	1.0000	0.0000	0.9999	0.0002	-1931.1987	2008.3416
89.7420	1.0000	0.0000	1.0009	0.0002	-2042.1446	1878.6051
89.7510	1.0000	0.0000	0.9998	0.0006	-1968.2943	2050.7479
89.7610	1.0000	0.0000	1.0006	0.0006	-2053.0668	1948.7038
89.7710	1.0000	0.0000	1.0004	-0.0004	-1916.5665	1869.8139
89.7810	1.0000	0.0000	1.0000	-0.0003	-1891.2150	1918.8983
89.7900	1.0000	0.0000	0.9997	-0.0004	-1828.2912	1941.2558
89.8000	1.0000	0.0000	1.0003	-0.0005	-1905.7126	1857.0411
89.8100	1.0000	0.0000	1.0002	0.0001	-1961.0453	1955.2306
89.8210	1.0000	0.0000	1.0005	-0.0002	-1944.8952	1863.2926
89.8300	1.0000	0.0000	1.0003	0.0001	-1955.3981	1938.1973
89.8400	1.0000	0.0000	0.9999	-0.0008	-1804.2208	1868.8775
89.8500	1.0000	0.0000	1.0003	-0.0005	-1923.1779	1818.0583
89.8600	1.0000	0.0000	1.0001	-0.0005	-1866.0133	1878.2004
89.8710	1.0000	0.0000	0.9994	-0.0002	-1807.9406	2006.0251
89.8810	1.0000	0.0000	1.0001	-0.0002	-1897.2606	1910.5469
89.8900	1.0000	0.0000	1.0007	-0.0003	-1968.1885	1838.7283
89.9010	1.0000	0.0000	1.0001	-0.0004	-1881.6823	1892.8390
89.9130	1.0000	0.0000	0.9993	-0.0008	-1714.4475	1938.4777
89.9220	1.0000	0.0000	0.9999	0.0004	-1939.6911	2016.9820
89.9300	1.0000	0.0000	1.0001	-0.0000	-1912.1726	1935.8605
89.9400	1.0000	0.0000	0.9993	0.0004	-1889.3469	2073.7175
89.9510	1.0000	0.0000	1.0003	-0.0001	-1921.7122	1900.9178
89.9600	1.0000	0.0000	1.0004	0.0002	-1982.4686	1932.1543
89.9700	1.0000	0.0000	1.0001	-0.0004	-1879.2656	1901.5882
89.9800	1.0000	0.0000	1.0001	-0.0002	-1892.7098	1912.7893
89.9900	1.0000	0.0000	1.0006	-0.0001	-1967.3920	1871.0551
90.0010	1.0000	0.0000	1.0003	-0.0005	-1872.1547	1858.7152
90.0100	1.0000	0.0000	0.9995	-0.0009	-1720.3686	1891.4458
90.0210	1.0000	0.0000	1.0005	-0.0011	-1837.7058	1747.9223
90.0300	1.0000	0.0000	1.0001	-0.0004	-1881.9483	1880.3523
90.0410	1.0000	0.0000	1.0001	-0.0002	-1881.8051	1913.8990
90.0500	1.0000	0.0000	1.0001	0.0005	-1992.6474	1995.4726
90.0600	1.0000	0.0000	1.0002	0.0008	-2019.6484	2026.5684
90.0710	1.0000	0.0000	0.9996	0.0001	-1873.0020	2021.7260
90.0810	1.0000	0.0000	1.0002	0.0003	-1970.7250	1966.3279
90.0910	1.0000	0.0000	0.9995	-0.0006	-1771.3290	1944.6314
90.1000	1.0000	0.0000	0.9999	-0.0005	-1822.3475	1895.7077
90.1100	1.0000	0.0000	1.0002	0.0000	-1938.5937	1927.1121
90.1200	1.0000	0.0000	0.9998	-0.0001	-1866.9515	1969.8841
90.1300	1.0000	0.0000	0.9994	0.0005	-1901.4052	2083.0179
90.1410	1.0000	0.0000	0.9997	0.0002	-1883.3196	2007.7421
90.1500	1.0000	0.0000	0.9996	-0.0002	-1818.2316	1974.0067
90.1600	1.0000	0.0000	0.9993	-0.0002	-1804.1240	2011.5756
90.1720	1.0000	0.0000	0.9998	0.0001	-1884.4779	1979.7038
90.1810	1.0000	0.0000	0.9974	-0.0003	-1520.8932	2255.2907
90.1900	1.0000	0.0000	0.9998	-0.0000	-1869.0578	1982.4301
90.2010	1.0000	0.0000	1.0007	-0.0003	-1956.4328	1829.2850
90.2100	1.0000	0.0000	1.0004	-0.0008	-1851.1949	1798.9550
90.2200	1.0000	0.0000	0.9967	-0.0004	-1420.2360	2327.1924
90.2300	1.0000	0.0000	0.9998	-0.0009	-1769.4487	1864.7243
90.2400	1.0000	0.0000	1.0000	-0.0009	-1784.2647	1835.7516
90.2500	1.0000	0.0000	0.9996	-0.0011	-1711.8944	1853.6338
90.2600	1.0000	0.0000	1.0003	-0.0000	-1932.7693	1914.8018
90.2770	1.0000	0.0000	0.9995	-0.0006	-1776.9553	1929.8088
90.2820	1.0000	0.0000	0.9995	0.0006	-1906.0768	2082.2250
90.2910	1.0000	0.0000	0.9978	0.0002	-1640.0032	2262.0632
90.3010	1.0000	0.0000	1.0005	-0.0004	-1904.3268	1835.2845
90.3100	1.0000	0.0000	0.9997	-0.0001	-1865.1328	1966.0568
90.3200	1.0000	0.0000	1.0003	-0.0002	-1913.5267	1883.8538
90.3310	1.0000	0.0000	0.9998	0.0002	-1900.4306	1995.4303
90.3400	1.0000	0.0000	0.9968	0.0002	-1521.4765	2374.3646
90.3500	1.0000	0.0000	0.9997	-0.0003	-1822.5301	1942.2277
90.3600	1.0000	0.0000	1.0004	-0.0007	-1866.2030	1807.2541
90.3710	1.0000	0.0000	0.9993	-0.0010	-1683.1200	1913.9069
90.3830	1.0000	0.0000	1.0004	0.0001	-1948.5601	1914.8566
90.3900	1.0000	0.0000	0.9994	-0.0009	-1708.8545	1900.1161
90.4010	1.0000	0.0000	1.0004	-0.0004	-1903.1476	1840.7875
90.4100	1.0000	0.0000	0.9998	0.0001	-1895.4735	1989.6142
90.4220	1.0000	0.0000	1.0003	-0.0000	-1932.9966	1898.0542
90.4300	1.0000	0.0000	1.0001	-0.0006	-1841.0360	1835.9515
90.4410	1.0000	0.0000	1.0005	-0.0004	-1912.6424	1838.9041
90.4520	1.0000	0.0000	0.9996	-0.0001	-1834.2282	1974.9593
90.4610	1.0000	0.0000	1.0001	-0.0000	-1887.1080	1919.7969
90.4720	1.0000	0.0000	0.9998	-0.0000	-1879.0029	1969.2499
90.4810	1.0000	0.0000	1.0000	0.0001	-1900.1263	1953.4827
90.4900	1.0000	0.0000	1.0003	-0.0003	-1904.7292	1879.6600
90.5030	1.0000	0.0000	1.0001	0.0007	-1993.7189	2021.8215
90.5110	1.0000	0.0000	1.0004	-0.0000	-1942.9240	1893.9125
90.5210	1.0000	-0.2500	1.0044	-0.1198	-16927.4921	15828.4133
90.5320	1.0000	-0.2500	0.9998	-0.1611	-12667.4031	12908.0427
90.5410	1.0000	-0.2500	0.9880	-0.1542	-12150.2938	15057.7040
90.5500	1.0000	-0.2500	0.9941	-0.1730	-10678.1093	12021.6811
90.5600	1.0000	-0.2500	0.9978	-0.1699	-11719.6377	12138.6410
90.5700	1.0000	-0.2500	0.9982	-0.1733	-11207.8210	11757.0344
90.5810	1.0000	-0.2500	0.9865	-0.1716	-10181.6155	13582.4078
90.5920	1.0000	-0.2500	0.9945	-0.1710	-11354.1544	12723.4619
90.6010	1.0000	-0.2500	0.9805	-0.1606	-10894.7453	15972.9657
90.6110	1.0000	-0.2500	0.9767	-0.1657	-9903.3775	15554.8865
90.6210	1.0000	-0.2500	0.9720	-0.1684	-8970.1965	16057.5537
90.6320	1.0000	-0.2500	0.9791	-0.1617	-10742.4975	16038.3336
90.6410	1.0000	-0.2500	0.9838	-0.1704	-10195.7642	14438.0920
90.6510	1.0000	-0.2500	0.9912	-0.1801	-10191.6744	12476.3951
90.6600	1.0000	-0.2500	0.9918	-0.1763	-10718.5955	12953.9201
90.6710	1.0000	-0.2500	1.0032	-0.1820	-11366.5397	10909.3827
90.6800	1.0000	-0.2500	1.0030	-0.1878	-10745.6430	10374.5574
90.6920	1.0000	-0.2500	1.0103	-0.1912	-11298.1809	9125.6956
90.7020	1.0000	-0.2500	1.0062	-0.2001	-9651.6728	8583.0399
90.7110	1.0000	-0.2500	1.0081	-0.1987	-10248.3718	8560.1441
90.7200	1.0000	-0.2500	1.0141	-0.2017	-10586.1234	7520.6686
90.7320	1.0000	-0.2500	1.0114	-0.2076	-9653.7796	7177.4100
90.7410	1.0000	-0.2500	1.0138	-0.2022	-10810.1626	7642.5257
90.7500	1.0000	-0.2500	1.0096	-0.2135	-8805.4155	6760.4914
90.7610	1.0000	-0.2500	1.0108	-0.2134	-9022.2569	6625.9540
90.7720	1.0000	-0.2500	0.9857	-0.1965	-8040.0013	12191.0090
90.7800	1.0000	-0.2500	1.0102	-0.2174	-8494.6702	6289.3421
90.7910	1.0000	-0.2500	1.0145	-0.2117	-9888.9866	6492.5736
90.8000	1.0000	-0.2500	1.0168	-0.2159	-9553.4042	5748.4544
90.8100	1.0000	-0.2500	1.0109	-0.2096	-9572.8076	7381.4922
90.8330	1.0000	-0.2500	1.0153	-0.2217	-8807.7668	5047.3184
90.8330	1.0000	-0.2500	1.0168	-0.2199	-9217.5784	5292.1789
90.8400	1.0000	-0.2500	1.0210	-0.2189	-9995.3721	4735.6817
90.8520	1.0000	-0.2500	1.0238	-0.2194	-10298.0790	4532.0011
90.8610	1.0000	-0.2500	1.0097	-0.2192	-8604.9738	6279.2132
90.8710	1.0000	-0.2500	1.0200	-0.2274	-8966.5830	4072.0329
90.8810	1.0000	-0.2500	1.0169	-0.2308	-8211.5012	4071.3700
90.8900	1.0000	-0.2500	1.0161	-0.2310	-8176.3328	4118.9429
90.9010	1.0000	-0.2500	0.9930	-0.1961	-9777.2616	11087.5618
90.9100	1.0000	-0.2500	1.0151	-0.2345	-7323.7645	3872.9051
90.9200	1.0000	-0.2500	1.0076	-0.2396	-6140.2994	4105.9957
90.9300	1.0000	-0.2500	0.9816	-0.2190	-5496.1244	10277.1144
90.9400	1.0000	-0.2500	1.0096	-0.2454	-5758.1153	3228.7884
90.9490	1.0000	-0.2500	1.0053	-0.2446	-5255.5927	3758.7693
90.9630	1.0000	-0.2500	0.9756	-0.2185	-4856.8067	11226.3849
90.9720	1.0000	-0.2500	1.0009	-0.2479	-4470.6173	3520.2415
90.9810	1.0000	-0.2500	1.0076	-0.2561	-4266.9538	1944.0721
90.9900	1.0000	-0.2500	1.0069	-0.2573	-4050.5185	2202.8921
91.0010	1.0000	-0.2500	0.9974	-0.2524	-3471.8160	4093.3662
91.0100	1.0000	-0.2500	1.0011	-0.2512	-3686.0102	3756.4806
91.0200	1.0000	-0.2500	1.0006	-0.2600	-2952.8854	2331.4415
91.0300	1.0000	-0.2500	0.9994	-0.2602	-2738.4427	2809.1422
91.0410	1.0000	-0.2500	1.0020	-0.2662	-2035.5685	1711.4800
91.0500	1.0000	-0.2500	1.0026	-0.2712	-1832.5857	509.1261
91.0600	1.0000	-0.2500	0.9978	-0.2684	-1549.0621	1949.8167
91.0700	1.0000	-0.2500	1.0142	-0.2616	-4610.4877	701.0527
91.0810	1.0000	-0.2500	1.0353	-0.2502	-8884.3911	-555.6951
91.0920	1.0000	-0.2500	1.0407	-0.2499	-9635.9344	-1127.7224
91.1020	1.0000	-0.2500	0.9988	-0.2776	-523.6812	531.3633
91.1100	1.0000	-0.2500	0.9975	-0.2701	-1292.9537	1863.9213
91.1230	1.0000	-0.2500	1.0073	-0.2541	-4507.2962	2489.7916
91.1300	1.0000	-0.2500	0.9770	-0.2394	-2532.5911	8133.3566
91.1400	1.0000	-0.2500	1.0238	-0.2385	-8697.2340	2160.8350
91.1510	1.0000	-0.2500	0.9950	-0.2578	-2419.4767	3205.6174
91.1600	1.0000	-0.2500	1.0091	-0.2446	-6042.3219	3302.5574
91.1710	1.0000	-0.2500	0.9951	-0.2575	-2314.1740	3453.5785
91.1800	1.0000	-0.2500	0.9933	-0.2542	-2523.1405	4116.3828
91.1900	1.0000	-0.2500	1.0038	-0.2473	-4445.2180	3702.9918
91.2000	1.0000	-0.2500	0.9945	-0.2521	-2891.6284	4225.1062
91.2110	1.0000	-0.2500	0.9805	-0.2424	-2326.7846	6707.6058
91.2190	1.0000	-0.2500	0.9957	-0.2519	-3230.2598	4120.7580
91.2320	1.0000	-0.2500	0.9961	-0.2509	-3399.3711	4243.4981
91.2400	1.0000	-0.2500	0.9978	-0.2517	-3486.3143	3798.4443
91.2500	1.0000	-0.2500	1.0012	-0.2497	-3721.6317	3527.4913
91.2600	1.0000	-0.2500	1.0219	-0.2267	-9843.0594	4015.0397
91.2700	1.0000	-0.2500	1.0132	-0.2371	-7377.7817	3833.7942
91.2800	1.0000	-0.2500	1.0004	-0.2471	-4259.1721	4195.1257
91.2910	1.0000	-0.2500	1.0003	-0.2480	-4239.8620	4119.5605
91.3000	1.0000	-0.2500	0.9923	-0.2353	-4862.7889	6697.7870
91.3100	1.0000	-0.2500	0.9948	-0.2383	-4829.6575	6115.1972
91.3200	1.0000	-0.2500	1.0198	-0.2266	-9561.5648	4364.3436
91.3320	1.0000	-0.2500	1.0115	-0.2375	-7110.2483	3538.5984
91.3410	1.0000	-0.2500	1.0048	-0.2416	-5728.9578	4376.2926
91.3510	1.0000	-0.2500	0.9925	-0.2338	-5112.8425	6651.2231
91.3640	1.0000	-0.2500	0.9868	-0.2330	-4508.4420	7888.8886
91.3710	1.0000	-0.2500	0.9983	-0.2383	-5303.4101	5698.7545
91.3810	1.0000	-0.2500	1.0028	-0.2400	-5642.1493	4834.9417
91.3910	1.0000	-0.2500	1.0029	-0.2443	-4973.1742	4337.7376
91.4000	1.0000	-0.2500	1.0028	-0.2413	-5482.6348	4697.6497
91.4110	1.0000	-0.2500	1.0025	-0.2405	-5600.2813	4714.5536
91.4240	1.0000	-0.2500	1.0038	-0.2403	-5749.1882	4413.5281
91.4360	1.0000	-0.2500	1.0054	-0.2406	-5970.5908	4491.2447
91.4420	1.0000	-0.2500	1.0012	-0.2408	-5433.5985	4978.2761
91.4500	1.0000	-0.2500	0.9970	-0.2396	-5044.2073	5752.1446
91.4610	1.0000	-0.2500	1.0018	-0.2426	-5278.3675	4727.3177
91.4700	1.0000	-0.2500	1.0035	-0.2452	-5217.5576	3882.9099
91.4800	1.0000	-0.2500	0.9931	-0.2386	-4720.7821	6449.2679
91.4900	1.0000	-0.2500	0.9907	-0.2320	-5261.2546	7687.4334
91.5000	1.0000	-0.2500	0.9910	-0.2395	-3924.8705	6603.6283
91.5100	1.0000	-0.2500	0.9937	-0.2325	-5584.8493	7220.4325
91.5200	1.0000	-0.2500	1.0063	-0.2393	-6317.0599	4675.4657
91.5300	1.0000	-0.2500	1.0003	-0.2371	-5894.0741	5482.8545
91.5400	1.0000	-0.2500	1.0031	-0.2414	-5673.6591	4819.7488
91.5500	1.0000	-0.2500	0.9916	-0.2273	-6042.7139	8123.2386
91.5600	1.0000	-0.2500	1.0044	-0.2399	-6018.1676	4874.3902
91.5700	1.0000	-0.2500	0.9914	-0.2327	-5365.5072	7321.5415
91.5800	1.0000	-0.2500	0.9977	-0.2399	-5273.9170	5381.4403
91.5900	1.0000	-0.2500	0.9991	-0.2360	-5932.5661	6099.9415
91.6010	1.0000	-0.2500	1.0046	-0.2384	-6150.7229	5051.7137
91.6100	1.0000	-0.2500	1.0040	-0.2398	-6069.9194	4951.5637
91.6200	1.0000	-0.2500	1.0072	-0.2403	-6502.5038	4482.1342
91.6290	1.0000	-0.2500	0.9990	-0.2411	-5352.4023	5497.8211
91.6410	1.0000	-0.2500	1.0330	-0.2179	-12507.5725	4111.6871
91.6510	1.0000	-0.2500	1.0007	-0.2426	-5197.3408	4738.1363
91.6610	1.0000	-0.2500	0.9993	-0.2426	-5242.2371	5266.5995
91.6700	1.0000	-0.2500	1.0001	-0.2463	-4847.8613	4708.4737
91.6820	1.0000	-0.2500	0.9945	-0.2376	-5246.9076	6557.0294
91.6900	1.0000	-0.2500	0.9979	-0.2417	-5190.3558	5591.2161
91.7000	1.0000	-0.2500	1.0006	-0.2434	-5284.9143	5001.1274
91.7100	1.0000	-0.2500	0.9975	-0.2441	-4745.9547	5323.3884
91.7230	1.0000	-0.2500	0.9986	-0.2455	-4584.0397	5040.3358
91.7300	1.0000	-0.2500	1.0005	-0.2449	-4841.1958	4866.0853
91.7400	1.0000	-0.2500	1.0014	-0.2458	-5201.9872	4635.0613
91.7510	1.0000	-0.2500	0.9955	-0.2393	-5249.6990	6194.1245
91.7620	1.0000	-0.2500	0.9994	-0.2433	-5225.1929	5248.4667
91.7700	1.0000	-0.2500	0.9993	-0.2430	-5236.3077	5339.2189
91.7800	1.0000	-0.2500	1.0007	-0.2463	-5065.3704	4776.6740
91.7910	1.0000	-0.2500	1.0244	-0.2180	-11878.1622	4783.4775
91.8000	1.0000	-0.2500	1.0210	-0.2133	-12110.3832	5832.3380
91.8120	1.0000	-0.2500	1.0084	-0.2355	-7472.2415	5039.2040
91.8250	1.0000	-0.2500	1.0000	-0.2444	-5262.1673	5215.4854
91.8330	1.0000	-0.2500	1.0003	-0.2446	-5303.6184	5004.5131
91.8410	1.0000	-0.2500	1.0203	-0.2381	-8743.5939	3153.3544
91.8500	1.0000	-0.2500	1.0035	-0.2496	-5065.2512	4088.5419
91.8620	1.0000	-0.2500	0.9993	-0.2434	-4756.2482	5420.9805
91.8700	1.0000	-0.2500	1.0025	-0.2485	-4815.6916	4243.8872
91.8810	1.0000	-0.2500	0.9937	-0.2347	-5278.0655	7063.0375
91.8900	1.0000	-0.2500	1.0006	-0.2476	-4982.2446	4409.7748
91.9020	1.0000	-0.2500	1.0001	-0.2448	-5251.0729	5067.5256
91.9110	1.0000	-0.2500	1.0030	-0.2482	-5261.7362	4300.0212
91.9210	1.0000	-0.2500	0.9915	-0.2364	-5333.6433	7118.5258
91.9320	1.0000	-0.2500	1.0034	-0.2447	-5760.9115	4704.9574
91.9410	1.0000	-0.2500	0.9975	-0.2468	-4790.7698	4944.4948
91.9500	1.0000	-0.2500	0.9997	-0.2475	-4890.0929	4882.5303
91.9600	1.0000	-0.2500	1.0025	-0.2468	-5446.4469	4406.1215
91.9700	1.0000	-0.2500	0.9934	-0.2315	-6234.3747	7710.6423
91.9810	1.0000	-0.2500	1.0024	-0.2470	-5387.7416	4576.2093
91.9910	1.0000	-0.2500	1.0168	-0.2358	-8553.8444	4208.8830
92.0020	1.0000	-0.2500	0.9895	-0.2397	-4693.7320	7232.1473
92.0100	1.0000	-0.2500	1.0024	-0.2514	-4884.7504	4084.2787
92.0200	1.0000	-0.2500	1.0012	-0.2449	-5512.9135	4953.4240
92.0310	1.0000	-0.2500	1.0003	-0.2487	-4676.2236	4680.1024
92.0460	1.0000	-0.2500	1.0015	-0.2489	-4924.0190	4446.8382
92.0500	1.0000	-0.2500	0.9878	-0.2359	-4506.2022	8030.0127
92.0610	1.0000	-0.2500	0.9800	-0.2138	-6838.1127	11734.6151
92.0700	1.0000	-0.2500	0.9991	-0.2486	-4841.3605	4853.5622
92.0800	1.0000	-0.2500	1.0300	-0.2217	-12306.7897	4269.7487
92.0900	1.0000	-0.2500	1.0011	-0.2497	-5000.0448	4330.7565
92.1010	1.0000	-0.2500	0.9865	-0.2410	-4251.5514	7542.0543
92.1110	1.0000	-0.2500	0.9894	-0.2424	-4447.0799	6905.6978
92.1250	1.0000	-0.2500	0.9904	-0.2403	-4843.1816	7069.1972
92.1310	1.0000	-0.2500	0.9799	-0.2251	-5418.6295	10507.6359
92.1410	1.0000	-0.2500	1.0025	-0.2446	-5818.7874	4841.4039
92.1520	1.0000	-0.2500	0.9991	-0.2470	-5073.5883	5117.5004
92.1610	1.0000	-0.2500	1.0004	-0.2455	-5430.3149	5155.0146
92.1700	1.0000	-0.2500	1.0049	-0.2516	-5317.9953	3267.7028
92.1800	1.0000	-0.2500	0.9929	-0.2488	-4054.5029	5647.1022
92.1910	1.0000	-0.2500	0.9991	-0.2495	-4827.4852	4874.8415
92.2000	1.0000	-0.2500	0.9902	-0.2400	-4895.3002	7231.4743
92.2120	1.0000	-0.2500	1.0014	-0.2578	-4050.9843	3484.8638
92.2200	1.0000	-0.2500	0.9706	-0.2207	-4454.6930	12382.1226
92.2300	1.0000	-0.2500	1.0035	-0.2515	-5157.4327	4089.7321
92.2400	1.0000	-0.2500	1.0024	-0.2513	-5014.4042	4291.6501
92.2500	1.0000	-0.2500	0.9924	-0.2254	-7074.1766	8904.0539
92.2600	1.0000	-0.2500	1.0013	-0.2498	-5060.3723	4539.4149
92.2750	1.0000	-0.2500	1.0015	-0.2477	-5398.2663	4771.8644
92.2800	1.0000	-0.2500	1.0016	-0.2467	-5576.0540	4869.1128
92.2910	1.0000	-0.2500	1.0054	-0.2523	-5286.9877	3613.4640
92.3010	1.0000	-0.2500	1.0035	-0.2489	-5500.3846	4372.1322
