t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
4.5500	1.7761	4.5694	3.5002	0.0513	-0.2720	0.0589	-0.0197	-0.0552	-9.0663	1.9638	-0.6552	-1.8399
4.5840	1.7636	4.5720	3.4992	0.0491	-0.2465	0.0510	-0.0188	-0.0404	-7.2491	1.5005	-0.5517	-1.1870
4.6160	1.7506	4.5746	3.4982	0.0474	-0.2712	0.0543	-0.0214	-0.0343	-8.4749	1.6956	-0.6692	-1.0721
4.6510	1.7373	4.5771	3.4971	0.0461	-0.2547	0.0483	-0.0212	-0.0233	-7.2777	1.3789	-0.6046	-0.6650
4.6730	1.7236	4.5796	3.4959	0.0453	-0.2092	0.0377	-0.0181	-0.0109	-9.5070	1.7140	-0.8206	-0.4977
4.6800	1.7142	4.5813	3.4951	0.0449	-0.6067	0.1052	-0.0538	-0.0176	-86.6647	15.0286	-7.6904	-2.5213
4.6910	1.7091	4.5822	3.4946	0.0448	-0.4712	0.0825	-0.0422	-0.0146	-42.8368	7.5014	-3.8342	-1.3304
4.7230	1.7048	4.5829	3.4943	0.0446	-0.1322	0.0230	-0.0116	-0.0039	-4.1319	0.7203	-0.3630	-0.1213
4.7570	1.6821	4.5868	3.4923	0.0439	-0.3938	0.0671	-0.0346	-0.0128	-11.5837	1.9734	-1.0186	-0.3760
4.7880	1.6774	4.5876	3.4919	0.0438	-0.1519	0.0252	-0.0136	-0.0052	-4.9005	0.8119	-0.4381	-0.1671
4.8230	1.6656	4.5895	3.4908	0.0434	-0.1138	0.0181	-0.0106	-0.0041	-3.2524	0.5177	-0.3018	-0.1177
4.8550	1.6473	4.5922	3.4890	0.0426	-0.2077	0.0294	-0.0211	-0.0090	-6.4900	0.9190	-0.6581	-0.2804
4.8600	1.6406	4.5931	3.4883	0.0423	-0.5841	0.0779	-0.0607	-0.0263	-116.8152	15.5866	-12.1433	-5.2641
4.8700	1.6375	4.5935	3.4880	0.0422	-0.3136	0.0405	-0.0339	-0.0159	-31.3579	4.0525	-3.3868	-1.5925
4.9010	1.6316	4.5942	3.4873	0.0419	-0.1915	0.0230	-0.0213	-0.0094	-6.1772	0.7413	-0.6862	-0.3022
4.9350	1.6235	4.5951	3.4864	0.0414	-0.1552	0.0160	-0.0189	-0.0088	-4.5654	0.4715	-0.5552	-0.2577
4.9680	1.6161	4.5957	3.4854	0.0410	-0.1466	0.0120	-0.0197	-0.0098	-4.4427	0.3638	-0.5972	-0.2962
5.0010	1.6102	4.5961	3.4845	0.0405	-0.1212	0.0068	-0.0181	-0.0093	-3.6724	0.2064	-0.5490	-0.2813
5.0300	1.6035	4.5962	3.4834	0.0399	-0.1016	0.0002	-0.0186	-0.0100	-3.5047	0.0056	-0.6411	-0.3448
5.0400	1.6008	4.5961	3.4828	0.0396	-0.1303	-0.0052	-0.0275	-0.0161	-13.0292	-0.5207	-2.7518	-1.6050
5.0500	1.5996	4.5961	3.4825	0.0395	-0.1198	-0.0076	-0.0268	-0.0149	-11.9844	-0.7581	-2.6772	-1.4922
5.0780	1.5975	4.5958	3.4820	0.0391	-0.0754	-0.0083	-0.0191	-0.0112	-2.6921	-0.2949	-0.6833	-0.3989
5.1130	1.5966	4.5957	3.4818	0.0390	-0.0259	-0.0044	-0.0074	-0.0043	-0.7396	-0.1246	-0.2101	-0.1222
5.1450	1.5933	4.5943	3.4802	0.0381	-0.0374	-0.0252	-0.0230	-0.0146	-1.1688	-0.7882	-0.7183	-0.4555
5.1500	1.5931	4.5939	3.4800	0.0379	-0.0370	-0.0652	-0.0479	-0.0328	-7.4059	-13.0498	-9.5728	-6.5547
5.1600	1.5930	4.5936	3.4798	0.0377	-0.0087	-0.0346	-0.0239	-0.0158	-0.8703	-3.4623	-2.3907	-1.5835
5.1930	1.5933	4.5924	3.4791	0.0373	0.0095	-0.0350	-0.0207	-0.0142	0.2891	-1.0603	-0.6266	-0.4310
5.2290	1.5941	4.5915	3.4786	0.0369	0.0210	-0.0260	-0.0127	-0.0088	0.5824	-0.7235	-0.3524	-0.2441
5.2640	1.5958	4.5900	3.4780	0.0365	0.0367	-0.0297	-0.0121	-0.0087	1.0487	-0.8491	-0.3457	-0.2475
5.2970	1.5997	4.5877	3.4772	0.0358	0.0657	-0.0385	-0.0128	-0.0105	1.9917	-1.1670	-0.3864	-0.3185
5.3010	1.6023	4.5863	3.4768	0.0355	0.3832	-0.1999	-0.0556	-0.0473	95.7897	-49.9662	-13.9057	-11.8329
5.3100	1.6034	4.5857	3.4766	0.0354	0.1222	-0.0608	-0.0170	-0.0148	13.5830	-6.7580	-1.8863	-1.6406
5.3320	1.6064	4.5843	3.4763	0.0350	0.1377	-0.0657	-0.0169	-0.0145	6.2569	-2.9882	-0.7682	-0.6609
5.3630	1.6098	4.5828	3.4759	0.0347	0.1078	-0.0492	-0.0115	-0.0102	3.4776	-1.5883	-0.3709	-0.3301
5.3870	1.6135	4.5812	3.4756	0.0344	0.0792	-0.0338	-0.0072	-0.0070	3.2998	-1.4081	-0.2984	-0.2932
5.3900	1.6175	4.5794	3.4752	0.0341	0.6242	-0.2588	-0.0502	-0.0478	208.0505	-86.2519	-16.7454	-15.9454
5.4000	1.6197	4.5786	3.4751	0.0339	0.2165	-0.0883	-0.0159	-0.0153	21.6543	-8.8308	-1.5873	-1.5275
5.4300	1.6220	4.5777	3.4749	0.0338	0.0751	-0.0300	-0.0052	-0.0055	2.5041	-0.9994	-0.1747	-0.1848
5.4580	1.6303	4.5744	3.4744	0.0332	0.2060	-0.0797	-0.0123	-0.0129	7.3556	-2.8476	-0.4390	-0.4610
5.4890	1.6374	4.5717	3.4740	0.0328	0.1689	-0.0636	-0.0088	-0.0097	5.4481	-2.0519	-0.2847	-0.3142
5.5230	1.6463	4.5685	3.4736	0.0323	0.1765	-0.0648	-0.0081	-0.0093	5.1924	-1.9053	-0.2393	-0.2732
5.5540	1.6560	4.5650	3.4732	0.0319	0.1070	-0.0384	-0.0041	-0.0052	3.4502	-1.2379	-0.1311	-0.1666
5.5600	1.6664	4.5613	3.4728	0.0314	0.5918	-0.2097	-0.0190	-0.0259	98.6299	-34.9472	-3.1652	-4.3180
5.5710	1.6704	4.5598	3.4727	0.0312	0.3652	-0.1281	-0.0119	-0.0166	33.2021	-11.6470	-1.0800	-1.5085
5.6040	1.6814	4.5560	3.4724	0.0307	0.3334	-0.1166	-0.0097	-0.0139	10.1037	-3.5344	-0.2940	-0.4215
5.6340	1.6854	4.5546	3.4723	0.0306	0.1320	-0.0459	-0.0034	-0.0053	4.4016	-1.5284	-0.1135	-0.1763
5.6670	1.6977	4.5503	3.4720	0.0301	0.1276	-0.0440	-0.0029	-0.0049	3.8674	-1.3344	-0.0878	-0.1472
5.7000	1.7153	4.5443	3.4716	0.0294	0.2704	-0.0930	-0.0055	-0.0095	8.1936	-2.8196	-0.1674	-0.2885
5.7330	1.7293	4.5395	3.4714	0.0290	0.1436	-0.0491	-0.0025	-0.0048	4.3526	-1.4882	-0.0753	-0.1464
5.7400	1.7440	4.5345	3.4711	0.0285	0.7094	-0.2431	-0.0106	-0.0229	101.3421	-34.7319	-1.5144	-3.2658
5.7500	1.7490	4.5327	3.4711	0.0283	0.5028	-0.1727	-0.0069	-0.0151	50.2848	-17.2739	-0.6854	-1.5117
5.7820	1.7541	4.5310	3.4710	0.0282	0.1595	-0.0546	-0.0022	-0.0052	4.9854	-1.7063	-0.0678	-0.1638
5.8160	1.7699	4.5256	3.4708	0.0277	0.1569	-0.0541	-0.0017	-0.0044	4.6144	-1.5925	-0.0498	-0.1304
5.8440	1.7988	4.5156	3.4705	0.0269	0.6434	-0.2228	-0.0058	-0.0178	22.9798	-7.9570	-0.2084	-0.6368
5.8780	1.8092	4.5119	3.4704	0.0266	0.3070	-0.1067	-0.0026	-0.0086	9.0302	-3.1376	-0.0773	-0.2535
5.9110	1.8332	4.5036	3.4703	0.0260	0.5479	-0.1918	-0.0035	-0.0141	16.6016	-5.8135	-0.1068	-0.4264
5.9450	1.8519	4.4970	3.4702	0.0255	0.3681	-0.1301	-0.0018	-0.0093	10.8251	-3.8264	-0.0531	-0.2722
5.9500	1.8647	4.4924	3.4701	0.0252	1.2840	-0.4572	-0.0045	-0.0296	256.8046	-91.4323	-0.8904	-5.9183
5.9600	1.8711	4.4901	3.4701	0.0250	0.6491	-0.2315	-0.0030	-0.0164	64.9127	-23.1501	-0.2997	-1.6371
5.9800	1.8843	4.4854	3.4701	0.0247	0.6589	-0.2362	-0.0020	-0.0150	32.9463	-11.8109	-0.0998	-0.7510
6.0140	1.8977	4.4805	3.4700	0.0244	0.3945	-0.1422	-0.0010	-0.0092	11.6024	-4.1818	-0.0286	-0.2692
6.0470	1.9114	4.4756	3.4700	0.0241	0.2084	-0.0758	-0.0003	-0.0049	6.3159	-2.2961	-0.0091	-0.1470
6.0790	1.9466	4.4627	3.4700	0.0233	0.6657	-0.2454	-0.0004	-0.0144	20.8025	-7.6683	-0.0133	-0.4490
6.1130	1.9611	4.4573	3.4700	0.0230	0.4263	-0.1587	0.0001	-0.0090	12.5383	-4.6663	0.0031	-0.2650
6.1460	1.9840	4.4486	3.4700	0.0226	0.2038	-0.0769	0.0002	-0.0042	6.1748	-2.3316	0.0059	-0.1283
6.1500	2.0060	4.4403	3.4700	0.0221	1.9048	-0.7268	0.0030	-0.0378	476.2119	-181.6970	0.7581	-9.4468
6.1600	2.0137	4.4373	3.4700	0.0220	0.7691	-0.2954	0.0011	-0.0155	76.9093	-29.5363	0.1121	-1.5460
6.1940	2.0378	4.4280	3.4701	0.0215	0.7100	-0.2747	0.0018	-0.0134	20.8828	-8.0797	0.0529	-0.3933
6.2270	2.0529	4.4221	3.4701	0.0212	0.4560	-0.1784	0.0013	-0.0088	13.8197	-5.4071	0.0408	-0.2659
6.2600	2.0852	4.4093	3.4702	0.0206	0.7369	-0.2929	0.0025	-0.0136	22.3316	-8.8750	0.0767	-0.4118
6.2820	2.1099	4.3993	3.4703	0.0202	0.7520	-0.3036	0.0033	-0.0134	34.1808	-13.7997	0.1499	-0.6079
6.2900	2.1191	4.3956	3.4704	0.0200	1.1466	-0.4666	0.0044	-0.0212	143.3248	-58.3309	0.5520	-2.6520
6.3000	2.1266	4.3925	3.4704	0.0199	0.7545	-0.3089	0.0032	-0.0129	75.4478	-30.8887	0.3178	-1.2889
6.3310	2.1521	4.3820	3.4705	0.0195	0.8207	-0.3387	0.0040	-0.0141	26.4750	-10.9244	0.1304	-0.4542
6.3640	2.1607	4.3784	3.4706	0.0193	0.2603	-0.1085	0.0015	-0.0044	7.8876	-3.2865	0.0440	-0.1338
6.3930	2.1955	4.3637	3.4708	0.0187	0.6024	-0.2553	0.0035	-0.0100	20.7728	-8.8050	0.1206	-0.3438
6.4240	2.2140	4.3558	3.4709	0.0184	0.3137	-0.1347	0.0019	-0.0052	10.1181	-4.3453	0.0614	-0.1670
6.4570	2.2489	4.3406	3.4711	0.0179	0.5446	-0.2379	0.0038	-0.0087	16.5037	-7.2088	0.1147	-0.2636
6.4890	2.2762	4.3286	3.4713	0.0174	0.5701	-0.2527	0.0041	-0.0091	17.8168	-7.8978	0.1279	-0.2833
6.5230	2.3047	4.3157	3.4715	0.0170	0.5698	-0.2570	0.0042	-0.0086	16.7581	-7.5602	0.1236	-0.2535
6.5560	2.3506	4.2947	3.4719	0.0163	0.8254	-0.3811	0.0065	-0.0120	25.0130	-11.5473	0.1981	-0.3635
6.5610	2.3610	4.2898	3.4719	0.0162	2.0818	-0.9715	0.0173	-0.0303	416.3507	-194.2928	3.4554	-6.0562
6.5700	2.3695	4.2858	3.4720	0.0161	0.9499	-0.4459	0.0079	-0.0132	105.5432	-49.5419	0.8776	-1.4654
6.6030	2.3819	4.2800	3.4721	0.0159	0.3750	-0.1768	0.0033	-0.0054	11.3624	-5.3586	0.1010	-0.1629
6.6360	2.4078	4.2676	3.4723	0.0155	0.2919	-0.1398	0.0025	-0.0039	8.8440	-4.2376	0.0772	-0.1196
6.6660	2.4369	4.2535	3.4726	0.0151	0.2917	-0.1421	0.0025	-0.0041	9.7224	-4.7376	0.0834	-0.1373
6.6980	2.4760	4.2342	3.4730	0.0146	0.5522	-0.2744	0.0052	-0.0073	17.2569	-8.5765	0.1613	-0.2295
6.7310	2.5057	4.2192	3.4732	0.0142	0.6000	-0.3029	0.0056	-0.0080	18.1830	-9.1797	0.1711	-0.2430
6.7630	2.5456	4.1987	3.4736	0.0136	0.5943	-0.3070	0.0059	-0.0078	18.5730	-9.5938	0.1831	-0.2440
6.7710	2.5667	4.1877	3.4739	0.0134	1.3818	-0.7237	0.0140	-0.0166	172.7260	-90.4680	1.7509	-2.0787
6.7800	2.5758	4.1829	3.4739	0.0132	1.0093	-0.5310	0.0104	-0.0140	112.1469	-59.0054	1.1601	-1.5537
6.7960	2.5869	4.1771	3.4741	0.0131	0.6956	-0.3683	0.0074	-0.0087	43.4752	-23.0157	0.4609	-0.5440
6.8190	2.6062	4.1668	3.4743	0.0129	0.8376	-0.4469	0.0087	-0.0107	36.4172	-19.4325	0.3779	-0.4667
6.8520	2.6470	4.1446	3.4747	0.0124	1.2366	-0.6710	0.0135	-0.0153	37.4721	-20.3324	0.4091	-0.4637
6.8850	2.6675	4.1333	3.4749	0.0121	0.6219	-0.3433	0.0068	-0.0076	18.8443	-10.4025	0.2058	-0.2303
6.8900	2.6881	4.1218	3.4752	0.0119	2.0607	-1.1541	0.0233	-0.0245	412.1305	-230.8103	4.6655	-4.8985
6.9000	2.6984	4.1160	3.4753	0.0117	1.0326	-0.5814	0.0112	-0.0135	103.2560	-58.1395	1.1226	-1.3525
6.9320	2.7088	4.1101	3.4754	0.0116	0.3232	-0.1830	0.0036	-0.0037	10.1004	-5.7198	0.1136	-0.1144
6.9620	2.7503	4.0863	3.4759	0.0111	0.6937	-0.4003	0.0081	-0.0080	23.1218	-13.3432	0.2714	-0.2655
6.9940	2.7711	4.0741	3.4761	0.0109	0.3263	-0.1911	0.0037	-0.0037	10.1962	-5.9728	0.1159	-0.1166
7.0270	2.8130	4.0493	3.4766	0.0104	0.6346	-0.3792	0.0075	-0.0071	19.2311	-11.4906	0.2268	-0.2154
7.0610	2.8655	4.0172	3.4773	0.0098	1.2056	-0.7368	0.0150	-0.0134	35.4586	-21.6705	0.4400	-0.3933
7.0940	2.8760	4.0107	3.4774	0.0097	0.3196	-0.1980	0.0039	-0.0037	9.6840	-6.0011	0.1197	-0.1133
7.1000	2.9077	3.9909	3.4778	0.0093	1.7582	-1.1097	0.0215	-0.0194	293.0321	-184.9496	3.5868	-3.2271
7.1100	2.9182	3.9842	3.4779	0.0092	1.0557	-0.6694	0.0132	-0.0118	105.5679	-66.9445	1.3193	-1.1828
7.1400	2.9394	3.9707	3.4782	0.0090	0.7039	-0.4499	0.0092	-0.0075	23.4643	-14.9951	0.3071	-0.2496
7.1710	2.9711	3.9501	3.4786	0.0086	0.6820	-0.4438	0.0088	-0.0076	21.9993	-14.3148	0.2836	-0.2442
7.2070	3.0028	3.9292	3.4790	0.0083	0.5593	-0.3700	0.0074	-0.0060	15.5348	-10.2768	0.2063	-0.1656
7.2430	3.0251	3.9143	3.4793	0.0081	0.3235	-0.2172	0.0043	-0.0034	8.9865	-6.0338	0.1183	-0.0941
7.2760	3.0664	3.8861	3.4799	0.0076	0.3207	-0.2203	0.0044	-0.0030	9.7167	-6.6745	0.1328	-0.0923
7.2810	3.0992	3.8633	3.4803	0.0073	2.3274	-1.6259	0.0319	-0.0248	465.4718	-325.1808	6.3830	-4.9693
7.2900	3.1087	3.8567	3.4805	0.0072	1.0584	-0.7434	0.0148	-0.0103	117.6015	-82.6016	1.6422	-1.1490
7.3200	3.1193	3.8492	3.4806	0.0071	0.3524	-0.2489	0.0049	-0.0036	11.7474	-8.2954	0.1634	-0.1184
7.3490	3.1616	3.8189	3.4812	0.0067	1.0931	-0.7853	0.0153	-0.0109	37.6927	-27.0797	0.5292	-0.3765
7.3830	3.1827	3.8035	3.4815	0.0065	0.6211	-0.4528	0.0088	-0.0061	18.2689	-13.3178	0.2582	-0.1809
7.4170	3.2354	3.7643	3.4822	0.0059	0.9286	-0.6942	0.0134	-0.0091	27.3123	-20.4185	0.3941	-0.2666
7.4200	3.2459	3.7564	3.4824	0.0058	3.5010	-2.6485	0.0512	-0.0315	1166.9901	-882.8267	17.0582	-10.4839
7.4300	3.2564	3.7484	3.4826	0.0057	1.0499	-0.7980	0.0152	-0.0100	104.9852	-79.8005	1.5156	-0.9952
7.4600	3.2773	3.7323	3.4829	0.0055	0.6987	-0.5362	0.0103	-0.0069	23.2912	-17.8724	0.3427	-0.2311
7.4930	3.2993	3.7153	3.4832	0.0053	0.3483	-0.2711	0.0052	-0.0032	10.5559	-8.2151	0.1566	-0.0970
7.5260	3.3295	3.6915	3.4836	0.0050	0.3160	-0.2501	0.0047	-0.0029	9.5766	-7.5799	0.1436	-0.0890
7.5610	3.3721	3.6573	3.4843	0.0046	0.6215	-0.5018	0.0094	-0.0059	17.7566	-14.3358	0.2685	-0.1686
7.5880	3.4031	3.6320	3.4848	0.0043	0.4197	-0.3455	0.0065	-0.0038	15.5434	-12.7972	0.2409	-0.1397
7.5900	3.4226	3.6157	3.4851	0.0042	5.1430	-4.2860	0.0808	-0.0436	2571.5238	-2143.0129	40.3812	-21.7977
7.6000	3.4329	3.6071	3.4852	0.0041	1.0261	-0.8592	0.0157	-0.0098	102.6092	-85.9239	1.5683	-0.9823
7.6310	3.4544	3.5889	3.4856	0.0039	0.6937	-0.5861	0.0107	-0.0064	22.3770	-18.9050	0.3455	-0.2049
7.6610	3.4839	3.5636	3.4860	0.0036	0.6785	-0.5830	0.0106	-0.0065	22.6162	-19.4326	0.3536	-0.2158
7.6940	3.5043	3.5460	3.4863	0.0034	0.3073	-0.2678	0.0049	-0.0026	9.3128	-8.1147	0.1470	-0.0781
7.7300	3.5646	3.4923	3.4873	0.0029	1.1155	-0.9971	0.0180	-0.0097	30.9875	-27.6982	0.4998	-0.2708
7.7610	3.5955	3.4641	3.4878	0.0026	0.9963	-0.9082	0.0164	-0.0086	32.1398	-29.2981	0.5286	-0.2762
7.7700	3.6045	3.4559	3.4880	0.0025	0.9924	-0.9144	0.0161	-0.0085	110.2717	-101.6051	1.7886	-0.9495
