q1	q2	q3	q4	q1d	q2d	q3d	q4d	q1dd	q2dd	q3dd	q4dd	tau1	tau2	tau2	tau4
-0.0007	0.2548	-0.2371	-0.0005	0.0004	0.0085	0.0561	-0.0029	-0.0083	-0.0220	-0.0755	-0.0020	-72.2278	140330.5816	5612.4809	-3819.6841
-0.0007	0.2548	-0.2365	-0.0005	0.0004	0.0084	0.0553	-0.0029	-0.0015	-0.0037	-0.0787	-0.0009	-77.1980	140317.4988	5634.6260	-3821.8238
-0.0007	0.2549	-0.2360	-0.0005	0.0003	0.0084	0.0545	-0.0027	-0.0031	-0.0047	-0.0876	0.0194	-134.6605	140298.0994	5650.9195	-3808.6210
-0.0007	0.2550	-0.2354	-0.0005	0.0004	0.0081	0.0538	-0.0028	0.0043	-0.0338	-0.0658	-0.0112	-27.6903	140512.1440	5657.7172	-3813.5498
-0.0006	0.2551	-0.2348	-0.0006	0.0004	0.0080	0.0529	-0.0029	0.0000	-0.0087	-0.0714	-0.0100	-121.2416	140400.6226	5686.2097	-3808.9583
-0.0006	0.2552	-0.2343	-0.0006	0.0003	0.0079	0.0522	-0.0027	-0.0068	-0.0019	-0.0863	0.0237	-74.8226	140398.2704	5700.6116	-3811.3119
-0.0006	0.2552	-0.2339	-0.0006	0.0004	0.0077	0.0516	-0.0028	0.0051	-0.0299	-0.0642	-0.0106	-4.4396	140522.3404	5707.7941	-3810.9973
-0.0006	0.2553	-0.2333	-0.0007	0.0004	0.0077	0.0507	-0.0028	-0.0012	0.0009	-0.0775	0.0052	7.9814	140484.9686	5728.4539	-3803.1142
-0.0006	0.2554	-0.2328	-0.0007	0.0003	0.0075	0.0501	-0.0027	-0.0097	-0.0140	-0.0678	0.0018	-7.0668	140498.6850	5742.5021	-3813.6005
-0.0006	0.2555	-0.2323	-0.0007	0.0003	0.0075	0.0494	-0.0027	0.0071	-0.0042	-0.0647	0.0011	-68.8687	140515.2620	5777.9543	-3826.0782
-0.0006	0.2556	-0.2318	-0.0007	0.0003	0.0075	0.0487	-0.0027	-0.0006	-0.0035	-0.0829	0.0039	-85.8270	140501.9057	5776.2063	-3812.6275
-0.0006	0.2556	-0.2314	-0.0008	0.0004	0.0072	0.0480	-0.0027	0.0071	-0.0220	-0.0658	0.0050	-56.7873	140562.9972	5797.1629	-3801.8282
-0.0006	0.2557	-0.2309	-0.0008	0.0003	0.0070	0.0474	-0.0027	-0.0073	-0.0234	-0.0597	-0.0075	-39.2447	140511.2829	5792.3755	-3786.4322
-0.0006	0.2558	-0.2304	-0.0008	0.0003	0.0070	0.0467	-0.0027	-0.0000	-0.0047	-0.0633	0.0011	-145.9560	140581.4908	5811.7374	-3786.6426
-0.0006	0.2558	-0.2300	-0.0008	0.0004	0.0069	0.0461	-0.0027	0.0123	-0.0036	-0.0756	0.0022	-87.9707	140690.6221	5821.4262	-3784.8376
-0.0006	0.2559	-0.2295	-0.0009	0.0004	0.0068	0.0454	-0.0026	-0.0040	-0.0165	-0.0633	0.0062	-43.8477	140642.1274	5840.3604	-3796.0338
-0.0006	0.2560	-0.2290	-0.0009	0.0003	0.0068	0.0447	-0.0025	-0.0085	0.0012	-0.0699	0.0172	-280.3897	140588.9333	5852.9484	-3787.9186
-0.0006	0.2560	-0.2286	-0.0009	0.0004	0.0066	0.0442	-0.0026	0.0087	-0.0219	-0.0510	-0.0114	74.4175	140614.7820	5848.3429	-3777.4400
-0.0006	0.2561	-0.2281	-0.0009	0.0004	0.0065	0.0435	-0.0025	-0.0043	-0.0093	-0.0623	0.0029	-118.9026	140762.5692	5878.0536	-3798.8935
-0.0006	0.2562	-0.2277	-0.0010	0.0003	0.0064	0.0429	-0.0025	-0.0067	-0.0082	-0.0600	0.0076	-49.8803	140656.1039	5894.4162	-3800.2917
-0.0006	0.2562	-0.2272	-0.0010	0.0002	0.0064	0.0422	-0.0025	-0.0033	0.0022	-0.0607	-0.0031	11.0298	140631.4483	5921.8302	-3801.7686
-0.0006	0.2563	-0.2268	-0.0010	0.0004	0.0062	0.0418	-0.0026	0.0169	-0.0233	-0.0571	-0.0060	-36.2524	140669.9229	5925.5504	-3781.1915
-0.0006	0.2564	-0.2264	-0.0010	0.0003	0.0062	0.0412	-0.0025	-0.0065	-0.0016	-0.0575	0.0035	-159.4813	140732.7146	5940.8650	-3791.8992
-0.0006	0.2564	-0.2261	-0.0011	0.0003	0.0061	0.0407	-0.0025	-0.0037	-0.0091	-0.0579	0.0019	-64.3072	140661.9045	5942.8476	-3772.2209
-0.0006	0.2565	-0.2257	-0.0011	0.0003	0.0059	0.0401	-0.0024	-0.0007	-0.0195	-0.0537	0.0101	52.7949	140819.2245	5938.4489	-3770.9405
-0.0006	0.2565	-0.2253	-0.0011	0.0003	0.0060	0.0395	-0.0023	0.0020	0.0095	-0.0640	0.0060	-8.0175	140843.3328	5974.0501	-3796.0192
-0.0006	0.2566	-0.2249	-0.0011	0.0003	0.0059	0.0390	-0.0024	0.0028	-0.0134	-0.0517	-0.0049	-51.2643	140763.5412	5987.0374	-3788.6331
-0.0006	0.2567	-0.2245	-0.0012	0.0004	0.0058	0.0384	-0.0022	0.0049	-0.0052	-0.0599	0.0154	-101.9363	140900.6432	5986.8042	-3783.2620
-0.0006	0.2567	-0.2241	-0.0012	0.0003	0.0058	0.0379	-0.0023	-0.0101	-0.0065	-0.0482	-0.0046	-9.2892	140769.5395	6010.8539	-3781.9526
-0.0006	0.2568	-0.2237	-0.0012	0.0003	0.0057	0.0374	-0.0023	0.0026	-0.0085	-0.0445	-0.0048	-35.2050	140819.0232	6009.1602	-3771.3946
-0.0006	0.2568	-0.2234	-0.0012	0.0003	0.0056	0.0370	-0.0024	-0.0045	-0.0083	-0.0466	-0.0050	17.9732	140784.8505	6023.2816	-3765.2691
-0.0006	0.2569	-0.2230	-0.0013	0.0002	0.0054	0.0365	-0.0022	-0.0042	-0.0240	-0.0502	0.0157	-57.3406	140901.4563	6038.9317	-3782.3369
-0.0006	0.2569	-0.2226	-0.0013	0.0003	0.0053	0.0360	-0.0023	0.0123	-0.0067	-0.0507	-0.0040	111.7391	141014.8679	6038.0966	-3768.0573
-0.0006	0.2570	-0.2223	-0.0013	0.0002	0.0054	0.0355	-0.0023	-0.0144	0.0073	-0.0493	-0.0010	18.1501	140874.2658	6075.3604	-3796.6926
-0.0006	0.2570	-0.2219	-0.0013	0.0002	0.0053	0.0349	-0.0021	0.0009	-0.0075	-0.0558	0.0196	49.0247	141024.4024	6056.8788	-3770.1310
-0.0006	0.2571	-0.2216	-0.0013	0.0003	0.0051	0.0345	-0.0022	0.0133	-0.0200	-0.0403	-0.0111	29.0764	140993.9215	6072.3024	-3765.0845
-0.0005	0.2571	-0.2212	-0.0014	0.0002	0.0051	0.0340	-0.0022	-0.0097	0.0053	-0.0477	-0.0048	-27.4450	140834.7597	6099.6576	-3775.1070
-0.0005	0.2572	-0.2209	-0.0014	0.0003	0.0050	0.0337	-0.0024	0.0070	-0.0129	-0.0291	-0.0120	-83.6026	140894.7013	6102.1403	-3758.7162
-0.0005	0.2572	-0.2206	-0.0014	0.0002	0.0049	0.0332	-0.0022	-0.0091	-0.0095	-0.0530	0.0183	-110.7109	140980.4377	6105.3566	-3753.9030
-0.0005	0.2573	-0.2202	-0.0014	0.0002	0.0049	0.0327	-0.0021	-0.0062	0.0032	-0.0516	0.0134	175.4953	140998.3215	6112.4822	-3766.8498
-0.0005	0.2573	-0.2199	-0.0015	0.0003	0.0048	0.0323	-0.0020	0.0112	-0.0096	-0.0435	0.0021	-127.6865	141067.1928	6125.8602	-3778.6518
-0.0005	0.2574	-0.2196	-0.0015	0.0002	0.0047	0.0319	-0.0021	-0.0101	-0.0125	-0.0370	-0.0076	44.6702	140990.4161	6146.4415	-3776.4601
-0.0005	0.2574	-0.2193	-0.0015	0.0002	0.0048	0.0315	-0.0021	-0.0007	0.0046	-0.0446	0.0048	0.3684	141021.6768	6152.0765	-3773.6961
-0.0005	0.2575	-0.2189	-0.0015	0.0002	0.0048	0.0310	-0.0020	0.0042	0.0043	-0.0442	0.0055	-28.5610	141058.2684	6155.0648	-3759.1019
-0.0005	0.2575	-0.2186	-0.0015	0.0003	0.0046	0.0307	-0.0021	0.0061	-0.0173	-0.0362	-0.0033	-29.7879	141101.5535	6161.5501	-3758.4566
-0.0005	0.2576	-0.2183	-0.0016	0.0002	0.0044	0.0303	-0.0021	-0.0071	-0.0197	-0.0372	-0.0017	9.8202	140989.1718	6170.2494	-3759.3814
-0.0005	0.2576	-0.2180	-0.0016	0.0002	0.0044	0.0299	-0.0020	-0.0006	-0.0027	-0.0408	0.0030	-68.5575	141118.1253	6178.4849	-3759.8432
-0.0005	0.2577	-0.2177	-0.0016	0.0002	0.0044	0.0295	-0.0020	0.0000	-0.0017	-0.0381	0.0065	-2.9416	141098.3014	6189.7449	-3760.0720
-0.0005	0.2577	-0.2174	-0.0016	0.0003	0.0043	0.0291	-0.0019	0.0084	-0.0050	-0.0401	0.0039	-92.1360	141049.5170	6210.4592	-3767.5569
-0.0005	0.2578	-0.2172	-0.0016	0.0002	0.0042	0.0288	-0.0020	-0.0063	-0.0149	-0.0280	-0.0048	23.8889	141187.1033	6194.8988	-3743.2217
-0.0005	0.2578	-0.2168	-0.0017	0.0002	0.0042	0.0283	-0.0019	0.0017	0.0036	-0.0441	0.0061	-47.4050	141109.3500	6205.7779	-3736.5048
-0.0005	0.2578	-0.2166	-0.0017	0.0002	0.0042	0.0280	-0.0019	-0.0053	0.0005	-0.0354	-0.0024	-8.0506	141055.3677	6228.6893	-3752.9493
-0.0005	0.2579	-0.2163	-0.0017	0.0002	0.0042	0.0277	-0.0020	-0.0011	-0.0029	-0.0306	-0.0074	-51.4108	141111.4271	6239.7685	-3757.7118
-0.0005	0.2579	-0.2160	-0.0017	0.0002	0.0041	0.0274	-0.0019	0.0015	-0.0154	-0.0329	0.0090	6.6049	141198.8306	6232.9774	-3750.3396
-0.0005	0.2580	-0.2158	-0.0017	0.0002	0.0041	0.0270	-0.0019	-0.0026	0.0008	-0.0386	0.0043	-32.2486	141166.7480	6258.8723	-3762.6603
-0.0005	0.2580	-0.2155	-0.0017	0.0002	0.0040	0.0266	-0.0018	0.0044	-0.0035	-0.0368	0.0051	-34.1002	141015.0146	6252.9595	-3748.2071
-0.0005	0.2580	-0.2152	-0.0018	0.0003	0.0040	0.0264	-0.0019	0.0080	-0.0002	-0.0271	-0.0089	-56.8643	141171.1571	6257.5464	-3740.3886
-0.0005	0.2581	-0.2150	-0.0018	0.0003	0.0040	0.0260	-0.0018	-0.0019	-0.0025	-0.0387	0.0155	-47.7305	141154.4822	6273.4696	-3757.8808
-0.0005	0.2581	-0.2147	-0.0018	0.0003	0.0038	0.0257	-0.0018	-0.0010	-0.0168	-0.0229	-0.0049	-38.8125	141223.4004	6276.8954	-3755.9163
-0.0005	0.2582	-0.2145	-0.0018	0.0002	0.0039	0.0253	-0.0018	-0.0096	0.0093	-0.0396	0.0045	-39.3384	141085.2413	6294.6980	-3751.0963
-0.0005	0.2582	-0.2142	-0.0018	0.0002	0.0038	0.0251	-0.0018	0.0000	-0.0157	-0.0246	0.0006	-16.0585	141251.6443	6288.2533	-3746.5750
-0.0005	0.2582	-0.2140	-0.0019	0.0002	0.0037	0.0248	-0.0018	0.0006	-0.0027	-0.0292	0.0004	-4.1051	141321.4463	6289.7827	-3737.0460
-0.0005	0.2583	-0.2137	-0.0019	0.0002	0.0036	0.0245	-0.0019	0.0007	-0.0093	-0.0240	-0.0095	-38.9255	141327.0327	6311.7785	-3751.7616
-0.0005	0.2583	-0.2135	-0.0019	0.0003	0.0036	0.0243	-0.0018	0.0077	-0.0064	-0.0295	0.0047	-4.6214	141202.7375	6310.4877	-3727.1068
-0.0005	0.2583	-0.2132	-0.0019	0.0001	0.0037	0.0239	-0.0017	-0.0114	0.0070	-0.0388	0.0113	-90.4543	141168.7912	6321.7585	-3733.1306
-0.0005	0.2584	-0.2130	-0.0019	0.0002	0.0036	0.0236	-0.0019	0.0061	-0.0063	-0.0309	-0.0157	-91.6296	141187.4943	6340.5416	-3748.1208
-0.0005	0.2584	-0.2127	-0.0019	0.0001	0.0035	0.0233	-0.0017	-0.0057	-0.0082	-0.0225	0.0135	-49.5805	141262.3268	6336.5510	-3737.8862
-0.0005	0.2585	-0.2125	-0.0020	0.0002	0.0035	0.0231	-0.0017	0.0088	-0.0035	-0.0286	0.0044	-66.6397	141303.0955	6342.0975	-3739.1116
-0.0005	0.2585	-0.2123	-0.0020	0.0001	0.0033	0.0228	-0.0017	-0.0054	-0.0117	-0.0229	-0.0004	44.6607	141256.6547	6342.5682	-3733.7820
-0.0005	0.2585	-0.2120	-0.0020	0.0002	0.0035	0.0224	-0.0014	0.0087	0.0128	-0.0430	0.0218	-56.7388	141223.9619	6366.7954	-3745.7944
-0.0005	0.2586	-0.2117	-0.0020	0.0002	0.0033	0.0222	-0.0016	-0.0040	-0.0127	-0.0156	-0.0098	-53.8478	141348.8175	6366.3051	-3737.1190
-0.0005	0.2586	-0.2116	-0.0020	0.0001	0.0034	0.0220	-0.0016	-0.0038	0.0298	-0.0435	0.0073	15.8642	141343.3624	6360.5728	-3729.9908
-0.0005	0.2586	-0.2114	-0.0020	0.0002	0.0035	0.0218	-0.0016	0.0116	0.0062	-0.0231	-0.0026	-10.6020	141212.7600	6374.8824	-3730.5523
-0.0005	0.2587	-0.2112	-0.0021	0.0001	0.0033	0.0215	-0.0014	-0.0120	-0.0190	-0.0259	0.0203	43.0315	141376.4537	6377.5749	-3737.8566
-0.0005	0.2587	-0.2110	-0.0021	0.0001	0.0033	0.0213	-0.0016	0.0001	-0.0010	-0.0172	-0.0227	-35.5207	141355.0537	6381.8271	-3738.6610
-0.0005	0.2587	-0.2107	-0.0021	0.0001	0.0032	0.0210	-0.0015	-0.0001	-0.0098	-0.0245	0.0070	-14.6235	141337.8862	6389.5748	-3729.0386
-0.0005	0.2588	-0.2105	-0.0021	0.0001	0.0032	0.0208	-0.0015	-0.0016	0.0022	-0.0227	0.0043	-67.9095	141449.2174	6386.7832	-3720.8498
-0.0005	0.2588	-0.2103	-0.0021	0.0002	0.0032	0.0206	-0.0015	0.0072	0.0004	-0.0249	-0.0045	-26.3026	141153.1953	6414.7516	-3727.5561
-0.0005	0.2588	-0.2101	-0.0021	0.0002	0.0032	0.0204	-0.0014	-0.0017	0.0025	-0.0239	0.0084	44.1390	141306.3244	6408.9941	-3736.0416
-0.0005	0.2589	-0.2099	-0.0021	0.0001	0.0029	0.0202	-0.0014	-0.0017	-0.0235	-0.0130	-0.0001	-19.8876	141481.9736	6404.4522	-3724.7212
-0.0005	0.2589	-0.2097	-0.0022	0.0001	0.0032	0.0199	-0.0014	0.0019	0.0458	-0.0386	0.0004	-101.3135	141236.2742	6432.4127	-3725.8208
-0.0005	0.2589	-0.2095	-0.0022	0.0001	0.0030	0.0198	-0.0014	-0.0040	-0.0266	-0.0138	0.0053	20.3084	141394.7989	6427.9348	-3735.5839
-0.0005	0.2589	-0.2093	-0.0022	0.0001	0.0030	0.0195	-0.0014	0.0027	0.0048	-0.0252	-0.0007	-31.6761	141413.7586	6425.1072	-3718.5260
-0.0005	0.2590	-0.2091	-0.0022	0.0001	0.0030	0.0193	-0.0012	-0.0030	-0.0006	-0.0234	0.0148	-5.5255	141344.6150	6434.3081	-3720.5812
-0.0005	0.2590	-0.2089	-0.0022	0.0001	0.0029	0.0191	-0.0014	0.0045	-0.0122	-0.0150	-0.0128	-15.6898	141451.9288	6438.4887	-3718.4819
-0.0005	0.2590	-0.2088	-0.0022	0.0002	0.0028	0.0189	-0.0014	0.0079	-0.0049	-0.0206	0.0001	13.2281	141495.7899	6441.4881	-3724.3135
-0.0005	0.2591	-0.2085	-0.0022	0.0002	0.0030	0.0186	-0.0014	-0.0034	0.0106	-0.0231	-0.0014	-73.0939	141337.5629	6464.4797	-3722.2574
-0.0005	0.2591	-0.2084	-0.0023	0.0001	0.0029	0.0185	-0.0013	-0.0163	-0.0069	-0.0227	0.0158	31.0441	141425.3231	6468.8702	-3736.4328
-0.0005	0.2591	-0.2082	-0.0023	0.0001	0.0029	0.0183	-0.0013	0.0071	-0.0046	-0.0138	0.0022	1.2662	141409.9728	6465.6879	-3724.7377
-0.0005	0.2591	-0.2080	-0.0023	0.0001	0.0028	0.0182	-0.0013	-0.0058	-0.0058	-0.0148	-0.0008	-30.2467	141418.5707	6456.8120	-3705.8930
-0.0004	0.2592	-0.2078	-0.0023	0.0001	0.0028	0.0180	-0.0013	0.0044	-0.0037	-0.0229	0.0003	119.4751	141459.7625	6470.1711	-3731.1140
-0.0004	0.2592	-0.2076	-0.0023	0.0002	0.0027	0.0178	-0.0013	0.0038	-0.0068	-0.0092	-0.0045	3.0204	141478.8201	6469.2116	-3712.7913
-0.0004	0.2592	-0.2075	-0.0023	0.0002	0.0028	0.0177	-0.0013	0.0069	0.0167	-0.0303	0.0011	21.5941	141369.0884	6478.7530	-3713.5028
-0.0004	0.2593	-0.2073	-0.0023	0.0001	0.0027	0.0175	-0.0013	-0.0076	-0.0087	-0.0123	0.0001	28.2600	141430.1777	6484.4799	-3712.0735
-0.0004	0.2593	-0.2071	-0.0023	0.0001	0.0027	0.0173	-0.0012	-0.0079	-0.0014	-0.0237	0.0079	-19.0530	141428.2027	6504.2148	-3733.7251
-0.0004	0.2593	-0.2069	-0.0024	0.0001	0.0027	0.0171	-0.0012	0.0054	-0.0011	-0.0157	-0.0004	126.4932	141330.5586	6502.2763	-3722.6640
-0.0004	0.2593	-0.2068	-0.0024	0.0002	0.0025	0.0170	-0.0012	0.0025	-0.0150	-0.0167	0.0089	-78.9858	141449.5857	6508.7913	-3726.9230
-0.0004	0.2594	-0.2066	-0.0024	0.0001	0.0026	0.0168	-0.0012	-0.0029	0.0098	-0.0167	-0.0048	4.1836	141369.7681	6517.0585	-3720.1611
-0.0004	0.2594	-0.2065	-0.0024	0.0001	0.0026	0.0167	-0.0011	-0.0018	-0.0077	-0.0114	0.0077	-35.9033	141463.2922	6522.8787	-3740.0798
-0.0004	0.2594	-0.2063	-0.0024	0.0001	0.0023	0.0166	-0.0013	-0.0003	-0.0227	-0.0050	-0.0129	83.3450	141448.6035	6501.2026	-3689.7431
-0.0004	0.2594	-0.2061	-0.0024	0.0001	0.0025	0.0164	-0.0011	0.0023	0.0150	-0.0277	0.0172	4.0729	141447.3586	6521.1890	-3717.3296
-0.0004	0.2595	-0.2060	-0.0024	0.0001	0.0024	0.0163	-0.0011	-0.0003	-0.0085	-0.0095	-0.0026	51.8733	141579.9442	6515.1005	-3706.8879
-0.0004	0.2595	-0.2058	-0.0024	0.0001	0.0025	0.0161	-0.0011	-0.0012	0.0125	-0.0210	0.0025	-27.6191	141440.2871	6535.6062	-3716.3424
-0.0004	0.2595	-0.2056	-0.0024	0.0001	0.0025	0.0158	-0.0010	0.0005	0.0011	-0.0198	0.0098	19.4880	141286.8906	6549.0011	-3734.3568
-0.0004	0.2595	-0.2055	-0.0025	0.0002	0.0025	0.0158	-0.0010	0.0065	-0.0120	-0.0050	-0.0088	9.2325	141455.4730	6536.3465	-3712.1075
-0.0004	0.2596	-0.2053	-0.0025	0.0001	0.0026	0.0156	-0.0010	-0.0038	0.0143	-0.0228	0.0008	65.7114	141441.4500	6553.2861	-3733.1892
-0.0004	0.2596	-0.2052	-0.0025	0.0001	0.0023	0.0156	-0.0011	-0.0055	-0.0251	0.0024	-0.0037	-14.3163	141503.9719	6541.6270	-3704.5817
-0.0004	0.2596	-0.2050	-0.0025	0.0001	0.0025	0.0153	-0.0009	-0.0008	0.0187	-0.0276	0.0191	35.8796	141518.1612	6555.3540	-3708.4477
-0.0004	0.2596	-0.2049	-0.0025	0.0001	0.0023	0.0154	-0.0010	0.0031	-0.0208	0.0055	-0.0119	-73.8198	141495.0061	6544.2677	-3674.3580
-0.0004	0.2597	-0.2047	-0.0025	0.0001	0.0023	0.0152	-0.0010	0.0052	-0.0009	-0.0193	-0.0026	-30.7728	141406.3001	6570.3534	-3720.7046
-0.0004	0.2597	-0.2046	-0.0025	0.0001	0.0023	0.0151	-0.0011	-0.0013	-0.0032	-0.0076	-0.0088	-66.3587	141519.7960	6572.9088	-3728.9575
-0.0004	0.2597	-0.2044	-0.0025	0.0002	0.0024	0.0149	-0.0010	0.0017	0.0110	-0.0230	0.0134	7.5383	141396.8141	6590.4062	-3731.0262
-0.0004	0.2597	-0.2042	-0.0025	0.0001	0.0024	0.0147	-0.0009	-0.0051	-0.0015	-0.0143	0.0123	51.9861	141413.7821	6577.6475	-3719.6946
-0.0004	0.2597	-0.2041	-0.0025	0.0001	0.0023	0.0146	-0.0010	-0.0029	-0.0040	-0.0070	-0.0114	-41.0505	141409.2036	6593.3349	-3724.7199
-0.0004	0.2598	-0.2039	-0.0026	0.0001	0.0023	0.0145	-0.0009	0.0025	-0.0066	-0.0106	0.0047	-70.1519	141547.0113	6581.6056	-3707.1826
-0.0004	0.2598	-0.2038	-0.0026	0.0001	0.0022	0.0144	-0.0009	-0.0023	-0.0013	-0.0123	0.0032	-25.6705	141526.4273	6585.6597	-3712.1426
-0.0004	0.2598	-0.2037	-0.0026	0.0000	0.0022	0.0143	-0.0009	-0.0050	-0.0067	-0.0099	0.0014	120.5512	141440.1399	6581.9621	-3708.5238
-0.0004	0.2598	-0.2035	-0.0026	0.0001	0.0022	0.0143	-0.0009	0.0031	0.0019	-0.0056	-0.0071	-28.6150	141560.0003	6586.7600	-3698.9209
-0.0004	0.2599	-0.2034	-0.0026	0.0001	0.0022	0.0140	-0.0007	0.0007	0.0014	-0.0224	0.0166	-20.4161	141531.7702	6600.9329	-3717.1275
-0.0004	0.2599	-0.2033	-0.0026	0.0001	0.0022	0.0140	-0.0008	0.0052	0.0047	-0.0018	-0.0075	-57.4961	141580.2171	6594.3886	-3705.0095
-0.0004	0.2599	-0.2031	-0.0026	0.0001	0.0021	0.0140	-0.0009	-0.0056	-0.0162	-0.0005	-0.0097	24.9926	141398.1046	6600.9113	-3693.2918
-0.0004	0.2599	-0.2030	-0.0026	0.0001	0.0021	0.0138	-0.0009	0.0051	0.0055	-0.0141	0.0010	11.3479	141472.2003	6596.5965	-3693.3646
-0.0004	0.2600	-0.2028	-0.0026	0.0001	0.0021	0.0137	-0.0008	-0.0015	0.0007	-0.0126	0.0061	-95.2071	141480.3146	6613.5585	-3695.5006
-0.0004	0.2600	-0.2027	-0.0026	0.0001	0.0021	0.0135	-0.0007	0.0032	-0.0051	-0.0162	0.0118	-63.1910	141564.3236	6610.3668	-3702.6925
-0.0004	0.2600	-0.2026	-0.0026	0.0000	0.0022	0.0135	-0.0007	-0.0081	0.0074	-0.0082	-0.0051	13.9232	141398.5422	6628.3927	-3713.4399
-0.0004	0.2600	-0.2024	-0.0026	0.0002	0.0021	0.0133	-0.0007	0.0110	-0.0045	-0.0121	-0.0004	31.7217	141411.2118	6639.6326	-3728.6225
-0.0004	0.2600	-0.2023	-0.0027	0.0003	0.0021	0.0133	-0.0007	0.0114	-0.0068	-0.0003	0.0009	-12.2755	141647.4700	6607.4242	-3697.2782
-0.0004	0.2601	-0.2022	-0.0027	0.0002	0.0020	0.0132	-0.0007	-0.0108	-0.0067	-0.0131	0.0081	-11.6472	141676.7362	6623.8796	-3709.3612
-0.0004	0.2601	-0.2020	-0.0027	0.0001	0.0019	0.0131	-0.0007	-0.0084	-0.0058	-0.0063	-0.0016	-17.0129	141554.9621	6636.7277	-3699.8347
-0.0004	0.2601	-0.2019	-0.0027	0.0001	0.0020	0.0130	-0.0007	0.0016	0.0089	-0.0080	-0.0023	-3.2037	141515.9057	6635.6872	-3691.9763
-0.0004	0.2601	-0.2018	-0.0027	0.0001	0.0020	0.0130	-0.0008	0.0005	-0.0066	-0.0019	-0.0069	-87.8965	141581.9745	6620.8707	-3680.3653
-0.0004	0.2601	-0.2016	-0.0027	0.0001	0.0020	0.0129	-0.0007	0.0022	0.0060	-0.0122	0.0023	16.4754	141580.8541	6650.9487	-3704.3678
-0.0004	0.2602	-0.2015	-0.0027	0.0001	0.0020	0.0128	-0.0007	-0.0007	-0.0047	-0.0090	0.0021	2.5416	141621.4543	6639.9746	-3710.0321
-0.0004	0.2602	-0.2014	-0.0027	0.0001	0.0019	0.0127	-0.0006	-0.0013	-0.0071	-0.0084	0.0137	15.2252	141728.1677	6625.6237	-3690.1323
-0.0004	0.2602	-0.2013	-0.0027	0.0001	0.0021	0.0126	-0.0006	-0.0049	0.0160	-0.0170	-0.0026	-52.2707	141369.2515	6669.8682	-3718.0836
-0.0004	0.2602	-0.2011	-0.0027	0.0001	0.0020	0.0126	-0.0007	-0.0011	-0.0068	0.0012	-0.0048	-110.4437	141266.9875	6654.6312	-3683.7909
-0.0004	0.2602	-0.2010	-0.0027	0.0001	0.0020	0.0125	-0.0006	0.0078	-0.0061	-0.0045	0.0015	-46.6123	141616.0434	6652.7396	-3706.1163
-0.0004	0.2603	-0.2009	-0.0027	0.0001	0.0019	0.0125	-0.0005	-0.0010	-0.0114	-0.0026	0.0101	14.4707	141713.9076	6648.9092	-3698.3811
-0.0004	0.2603	-0.2008	-0.0027	0.0001	0.0020	0.0124	-0.0006	-0.0021	0.0119	-0.0117	-0.0099	67.2771	141556.8723	6668.0672	-3713.5813
-0.0004	0.2603	-0.2006	-0.0027	0.0001	0.0019	0.0123	-0.0005	-0.0038	-0.0114	-0.0095	0.0093	76.6575	141682.2773	6661.1736	-3705.7461
-0.0004	0.2603	-0.2005	-0.0027	0.0001	0.0019	0.0122	-0.0006	0.0080	0.0040	-0.0069	-0.0050	45.5710	141578.8047	6671.3143	-3695.3163
-0.0004	0.2603	-0.2004	-0.0028	0.0001	0.0019	0.0122	-0.0007	-0.0022	-0.0015	-0.0009	-0.0063	81.4229	141617.4182	6669.9510	-3704.1697
-0.0004	0.2604	-0.2003	-0.0028	0.0001	0.0019	0.0121	-0.0005	-0.0023	0.0044	-0.0128	0.0132	-65.6931	141641.9751	6673.4508	-3701.1186
-0.0004	0.2604	-0.2001	-0.0028	0.0000	0.0018	0.0121	-0.0006	-0.0054	-0.0142	0.0026	-0.0082	48.9154	141590.1181	6671.7335	-3690.3082
-0.0004	0.2604	-0.2000	-0.0028	-0.0000	0.0018	0.0120	-0.0006	-0.0052	-0.0029	-0.0088	0.0017	28.9035	141550.3897	6686.2288	-3700.9375
-0.0004	0.2604	-0.1999	-0.0028	0.0001	0.0020	0.0119	-0.0006	0.0080	0.0218	-0.0072	-0.0033	-35.5749	141578.7182	6683.3193	-3682.3074
-0.0004	0.2604	-0.1998	-0.0028	0.0001	0.0018	0.0119	-0.0005	0.0031	-0.0169	-0.0080	0.0101	-68.3716	141579.3642	6677.3050	-3691.2635
-0.0004	0.2604	-0.1997	-0.0028	0.0000	0.0018	0.0118	-0.0005	-0.0070	0.0012	-0.0052	0.0035	56.2680	141553.3788	6695.9081	-3708.2967
-0.0004	0.2605	-0.1996	-0.0028	0.0000	0.0018	0.0117	-0.0004	-0.0023	-0.0009	-0.0077	0.0055	22.8234	141647.4841	6693.9943	-3706.0190
-0.0004	0.2605	-0.1994	-0.0028	0.0001	0.0018	0.0117	-0.0005	0.0066	0.0021	-0.0053	-0.0051	-21.5890	141683.2795	6699.3416	-3718.9141
-0.0004	0.2605	-0.1993	-0.0028	0.0001	0.0018	0.0116	-0.0005	0.0003	0.0016	-0.0047	0.0001	-13.9165	141644.4684	6688.2860	-3674.6397
-0.0004	0.2605	-0.1992	-0.0028	-0.0001	0.0018	0.0116	-0.0005	-0.0144	-0.0023	-0.0003	-0.0060	9.2308	141659.4884	6687.2786	-3677.4105
