t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
0.0000	6.2902	-0.4004	1.9908	-0.3491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0100	6.2902	-0.4004	1.9907	-0.3491	0.0074	0.0001	-0.0125	0.0034	0.7446	0.0055	-1.2456	0.3435
0.0200	6.2903	-0.4004	1.9906	-0.3491	0.0080	-0.0006	-0.0128	0.0004	0.7969	-0.0582	-1.2799	0.0360
0.0300	6.2904	-0.4004	1.9904	-0.3491	0.0087	-0.0001	-0.0126	-0.0031	0.8659	-0.0124	-1.2635	-0.3050
0.0400	6.2905	-0.4004	1.9903	-0.3491	0.0077	0.0001	-0.0139	0.0028	0.7729	0.0050	-1.3877	0.2751
0.0500	6.2906	-0.4004	1.9902	-0.3491	0.0082	0.0004	-0.0142	0.0003	0.8166	0.0389	-1.4155	0.0308
0.0600	6.2907	-0.4003	1.9900	-0.3491	0.0085	0.0009	-0.0151	0.0000	0.8464	0.0862	-1.5098	0.0021
0.0710	6.2907	-0.4003	1.9899	-0.3491	0.0074	0.0005	-0.0128	-0.0007	0.6757	0.0428	-1.1647	-0.0668
0.0800	6.2908	-0.4004	1.9898	-0.3491	0.0072	-0.0011	-0.0133	0.0008	0.8041	-0.1240	-1.4767	0.0878
0.1130	6.2909	-0.4004	1.9895	-0.3491	0.0043	-0.0003	-0.0079	-0.0002	0.1307	-0.0101	-0.2399	-0.0050
0.1420	6.2912	-0.4004	1.9889	-0.3491	0.0073	0.0000	-0.0141	-0.0000	0.2516	0.0016	-0.4849	-0.0010
0.1520	6.2913	-0.4003	1.9888	-0.3491	0.0068	0.0009	-0.0127	0.0001	0.6774	0.0890	-1.2736	0.0127
0.1600	6.2914	-0.4003	1.9887	-0.3491	0.0089	0.0007	-0.0158	-0.0049	1.1147	0.0888	-1.9780	-0.6100
0.1940	6.2916	-0.4003	1.9883	-0.3491	0.0055	0.0001	-0.0121	0.0011	0.1629	0.0015	-0.3571	0.0338
0.2250	6.2917	-0.4003	1.9880	-0.3491	0.0040	0.0002	-0.0085	-0.0000	0.1276	0.0054	-0.2748	-0.0006
0.2580	6.2920	-0.4003	1.9874	-0.3491	0.0059	0.0003	-0.0131	0.0000	0.1774	0.0078	-0.3957	0.0001
0.2800	6.2921	-0.4003	1.9872	-0.3491	0.0077	0.0001	-0.0121	-0.0001	0.3513	0.0039	-0.5496	-0.0031
0.2910	6.2925	-0.4002	1.9869	-0.3491	0.0180	0.0052	-0.0149	-0.0009	1.6368	0.4756	-1.3508	-0.0851
0.3000	6.2927	-0.4001	1.9867	-0.3491	0.0286	0.0125	-0.0218	0.0010	3.1779	1.3862	-2.4250	0.1145
0.3350	6.2939	-0.3996	1.9859	-0.3491	0.0331	0.0166	-0.0221	-0.0001	0.9467	0.4738	-0.6326	-0.0017
0.3620	6.2956	-0.3986	1.9848	-0.3491	0.0619	0.0371	-0.0403	0.0001	2.2943	1.3726	-1.4939	0.0027
0.4000	6.2969	-0.3977	1.9839	-0.3491	0.0353	0.0231	-0.0239	-0.0002	0.9295	0.6082	-0.6289	-0.0041
0.4330	6.3017	-0.3942	1.9804	-0.3491	0.1216	0.0895	-0.0886	0.0000	3.6849	2.7124	-2.6856	0.0003
0.4670	6.3050	-0.3916	1.9779	-0.3490	0.0958	0.0753	-0.0740	0.0023	2.8190	2.2144	-2.1752	0.0683
0.4700	6.3062	-0.3906	1.9769	-0.3488	0.4194	0.3491	-0.3320	0.0475	139.7931	116.3632	-110.6831	15.8297
0.4800	6.3075	-0.3895	1.9758	-0.3486	0.1310	0.1093	-0.1043	0.0216	13.0979	10.9340	-10.4344	2.1627
0.4970	6.3090	-0.3882	1.9746	-0.3483	0.0888	0.0751	-0.0709	0.0189	5.2255	4.4192	-4.1731	1.1113
0.5130	6.3118	-0.3858	1.9724	-0.3475	0.1737	0.1485	-0.1410	0.0478	10.8532	9.2801	-8.8123	2.9877
0.5470	6.3134	-0.3845	1.9711	-0.3470	0.0454	0.0397	-0.0374	0.0150	1.3357	1.1666	-1.1001	0.4402
0.5790	6.3183	-0.3801	1.9670	-0.3451	0.0538	0.0476	-0.0451	0.0226	1.6806	1.4888	-1.4086	0.7065
0.6080	6.3238	-0.3752	1.9623	-0.3425	0.0392	0.0359	-0.0334	0.0197	1.3504	1.2389	-1.1531	0.6786
0.6400	6.3298	-0.3696	1.9571	-0.3393	0.0640	0.0592	-0.0562	0.0358	2.0004	1.8498	-1.7565	1.1184
0.6680	6.3365	-0.3634	1.9511	-0.3353	0.0869	0.0819	-0.0776	0.0532	3.1035	2.9258	-2.7732	1.8996
0.6780	6.3432	-0.3570	1.9451	-0.3309	0.2130	0.2035	-0.1941	0.1402	21.3030	20.3517	-19.4103	14.0197
0.6800	6.3456	-0.3546	1.9429	-0.3293	1.2048	1.1702	-1.0932	0.8097	602.4065	585.0815	-546.5830	404.8590
0.7140	6.3481	-0.3523	1.9406	-0.3276	0.0725	0.0702	-0.0666	0.0496	2.1338	2.0650	-1.9588	1.4588
0.7450	6.3561	-0.3445	1.9332	-0.3220	0.0927	0.0904	-0.0868	0.0670	2.9912	2.9176	-2.8000	2.1601
0.7770	6.3696	-0.3312	1.9203	-0.3118	0.2370	0.2355	-0.2269	0.1813	7.4068	7.3598	-7.0913	5.6671
0.8110	6.3728	-0.3280	1.9173	-0.3093	0.0937	0.0940	-0.0903	0.0734	2.7557	2.7646	-2.6560	2.1596
0.8220	6.3845	-0.3161	1.9058	-0.2999	0.2512	0.2564	-0.2472	0.2058	22.8370	23.3050	-22.4765	18.7134
0.8300	6.3876	-0.3129	1.9027	-0.2973	0.3887	0.3955	-0.3844	0.3218	48.5909	49.4362	-48.0507	40.2244
0.8640	6.3907	-0.3097	1.8996	-0.2946	0.0927	0.0953	-0.0920	0.0775	2.7268	2.8021	-2.7061	2.2787
0.8960	6.4038	-0.2962	1.8865	-0.2835	0.2062	0.2140	-0.2086	0.1777	6.4429	6.6884	-6.5178	5.5540
0.9300	6.4105	-0.2891	1.8796	-0.2776	0.0999	0.1052	-0.1023	0.0879	2.9373	3.0950	-3.0098	2.5864
0.9460	6.4245	-0.2743	1.8652	-0.2651	0.2213	0.2359	-0.2306	0.2011	13.8302	14.7418	-14.4152	12.5658
0.9500	6.4280	-0.2705	1.8615	-0.2618	0.8937	0.9549	-0.9364	0.8187	223.4363	238.7166	-234.0976	204.6784
0.9620	6.4320	-0.2662	1.8573	-0.2581	0.3309	0.3562	-0.3473	0.3054	27.5770	29.6854	-28.9389	25.4506
0.9780	6.4357	-0.2623	1.8535	-0.2547	0.2280	0.2465	-0.2396	0.2118	14.2477	15.4056	-14.9756	13.2406
1.0000	6.4464	-0.2505	1.8420	-0.2446	0.4898	0.5342	-0.5224	0.4610	22.2615	24.2832	-23.7451	20.9556
1.0250	6.4502	-0.2464	1.8379	-0.2410	0.1511	0.1654	-0.1627	0.1441	6.0456	6.6175	-6.5065	5.7634
1.0300	6.4578	-0.2380	1.8296	-0.2336	0.7669	0.8512	-0.8324	0.7418	153.3811	170.2462	-166.4756	148.3591
1.0400	6.4617	-0.2337	1.8254	-0.2299	0.3864	0.4309	-0.4210	0.3762	38.6369	43.0937	-42.0978	37.6161
1.0700	6.4695	-0.2249	1.8168	-0.2222	0.2606	0.2921	-0.2864	0.2560	8.6853	9.7378	-9.5474	8.5323
1.1020	6.4779	-0.2155	1.8076	-0.2139	0.2605	0.2946	-0.2888	0.2588	8.1414	9.2075	-9.0252	8.0887
1.1370	6.4937	-0.1974	1.7899	-0.1979	0.2326	0.2673	-0.2623	0.2368	6.6451	7.6357	-7.4950	6.7647
1.1400	6.5019	-0.1879	1.7805	-0.1894	1.3779	1.5960	-1.5757	1.4216	459.2845	531.9875	-525.2398	473.8788
1.1500	6.5060	-0.1830	1.7757	-0.1851	0.4157	0.4852	-0.4778	0.4314	41.5697	48.5186	-47.7828	43.1424
1.1800	6.5144	-0.1732	1.7660	-0.1763	0.2793	0.3269	-0.3231	0.2924	9.3096	10.8966	-10.7689	9.7458
1.2140	6.5229	-0.1632	1.7561	-0.1674	0.1248	0.1483	-0.1461	0.1324	3.6709	4.3615	-4.2959	3.8947
1.2460	6.5357	-0.1478	1.7409	-0.1536	0.1345	0.1625	-0.1600	0.1450	4.2018	5.0789	-4.9985	4.5321
1.2750	6.5531	-0.1266	1.7200	-0.1346	0.3004	0.3675	-0.3632	0.3308	10.3601	12.6717	-12.5251	11.4053
1.3080	6.5707	-0.1047	1.6984	-0.1149	0.4015	0.4994	-0.4944	0.4497	12.1657	15.1334	-14.9825	13.6286
1.3420	6.5756	-0.0986	1.6923	-0.1094	0.1439	0.1810	-0.1789	0.1628	4.2318	5.3224	-5.2618	4.7888
1.3690	6.5931	-0.0764	1.6703	-0.0893	0.1664	0.2123	-0.2109	0.1924	6.1611	7.8647	-7.8118	7.1247
1.3700	6.6021	-0.0648	1.6587	-0.0788	4.5126	5.8513	-5.8009	5.2742	4512.6002	5851.3155	-5800.9339	5274.1971
1.3800	6.6066	-0.0589	1.6529	-0.0735	0.4520	0.5892	-0.5836	0.5313	45.1996	58.9189	-58.3603	53.1347
1.4120	6.6111	-0.0530	1.6470	-0.0682	0.1415	0.1852	-0.1837	0.1672	4.4214	5.7863	-5.7407	5.2261
1.4440	6.6293	-0.0289	1.6231	-0.0464	0.2848	0.3792	-0.3767	0.3427	8.8986	11.8514	-11.7724	10.7102
1.4760	6.6431	-0.0104	1.6046	-0.0296	0.2858	0.3868	-0.3854	0.3496	8.9320	12.0864	-12.0427	10.9258
1.5060	6.6614	0.0149	1.5794	-0.0069	0.4586	0.6345	-0.6314	0.5717	15.2877	21.1489	-21.0473	19.0551
1.5370	6.6660	0.0213	1.5731	-0.0011	0.1478	0.2068	-0.2056	0.1866	4.7680	6.6699	-6.6310	6.0190
1.5710	6.6848	0.0480	1.5465	0.0230	0.2836	0.4042	-0.4030	0.3644	8.3404	11.8873	-11.8543	10.7189
1.5960	6.6981	0.0673	1.5273	0.0403	0.1834	0.2670	-0.2661	0.2404	7.3364	10.6796	-10.6443	9.6148
1.6000	6.7073	0.0807	1.5139	0.0524	1.1452	1.6816	-1.6835	1.5176	286.3033	420.3884	-420.8723	379.3998
1.6090	6.7118	0.0875	1.5071	0.0585	0.5085	0.7531	-0.7542	0.6779	56.4974	83.6747	-83.7977	75.3237
1.6350	6.7214	0.1018	1.4928	0.0714	0.3686	0.5517	-0.5498	0.4963	14.1753	21.2211	-21.1445	19.0890
1.6680	6.7301	0.1149	1.4797	0.0832	0.2624	0.3977	-0.3968	0.3571	7.9515	12.0517	-12.0244	10.8209
1.6950	6.7392	0.1289	1.4658	0.0957	0.1681	0.2588	-0.2583	0.2323	6.2273	9.5841	-9.5684	8.6026
1.7280	6.7527	0.1500	1.4446	0.1147	0.1369	0.2146	-0.2146	0.1924	4.1475	6.5043	-6.5027	5.8314
1.7560	6.7707	0.1786	1.4160	0.1404	0.3203	0.5128	-0.5142	0.4599	11.4382	18.3143	-18.3636	16.4235
1.7900	6.7841	0.2004	1.3941	0.1599	0.2618	0.4280	-0.4296	0.3830	7.7012	12.5889	-12.6349	11.2644
1.8000	6.7929	0.2151	1.3794	0.1730	0.4418	0.7337	-0.7387	0.6568	44.1773	73.3726	-73.8738	65.6770
1.8100	6.8017	0.2299	1.3645	0.1862	0.4395	0.7406	-0.7458	0.6611	43.9480	74.0640	-74.5760	66.1119
1.8200	6.8061	0.2373	1.3571	0.1928	0.4378	0.7451	-0.7472	0.6634	43.7805	74.5104	-74.7182	66.3392
1.8490	6.8105	0.2448	1.3496	0.1995	0.1504	0.2566	-0.2582	0.2295	5.1848	8.8494	-8.9039	7.9121
1.8770	6.8239	0.2680	1.3261	0.2202	0.3240	0.5640	-0.5683	0.5029	11.5706	20.1441	-20.2948	17.9594
1.8910	6.8363	0.2901	1.3040	0.2398	0.6106	1.0863	-1.0945	0.9659	43.6134	77.5947	-78.1800	68.9922
1.9000	6.8405	0.2977	1.2963	0.2466	0.4716	0.8497	-0.8547	0.7545	52.4040	94.4060	-94.9689	83.8290
1.9100	6.8448	0.3054	1.2886	0.2534	0.4223	0.7659	-0.7699	0.6806	42.2334	76.5908	-76.9924	68.0614
1.9370	6.8490	0.3131	1.2808	0.2602	0.1559	0.2844	-0.2870	0.2527	5.7728	10.5350	-10.6308	9.3602
1.9700	6.8615	0.3363	1.2574	0.2808	0.2521	0.4697	-0.4731	0.4161	7.6379	14.2330	-14.3352	12.6088
2.0000	6.8779	0.3675	1.2260	0.3084	0.2719	0.5214	-0.5266	0.4618	9.0631	17.3789	-17.5520	15.3928
2.0100	6.8859	0.3832	1.2101	0.3224	0.4021	0.7879	-0.7961	0.6963	40.2088	78.7907	-79.6104	69.6266
2.0210	6.8903	0.3919	1.2013	0.3300	0.3999	0.7908	-0.7982	0.6975	36.3578	71.8908	-72.5610	63.4056
2.0420	6.8979	0.4070	1.1861	0.3433	0.3588	0.7177	-0.7257	0.6329	17.0846	34.1745	-34.5558	30.1385
2.0720	6.9018	0.4149	1.1780	0.3503	0.1308	0.2655	-0.2675	0.2337	4.3616	8.8495	-8.9174	7.7908
2.1070	6.9173	0.4469	1.1457	0.3785	0.2197	0.4576	-0.4634	0.4029	6.2758	13.0744	-13.2410	11.5122
2.1380	6.9286	0.4711	1.1212	0.3997	0.2430	0.5198	-0.5265	0.4568	7.8381	16.7667	-16.9854	14.7368
2.1700	6.9397	0.4954	1.0966	0.4210	0.2307	0.5068	-0.5141	0.4442	7.2086	15.8370	-16.0671	13.8808
2.1970	6.9506	0.5198	1.0718	0.4424	0.1331	0.3007	-0.3063	0.2642	4.9313	11.1381	-11.3445	9.7853
2.2000	6.9577	0.5361	1.0552	0.4567	1.1779	2.7226	-2.7608	2.3814	392.6484	907.5461	-920.2674	793.8075
2.2100	6.9612	0.5443	1.0469	0.4638	0.3510	0.8174	-0.8318	0.7151	35.0962	81.7365	-83.1771	71.5085
2.2430	6.9650	0.5533	1.0377	0.4717	0.1160	0.2733	-0.2779	0.2386	3.5157	8.2832	-8.4224	7.2295
2.2780	6.9749	0.5771	1.0135	0.4925	0.0970	0.2344	-0.2389	0.2049	2.7716	6.6970	-6.8260	5.8530
2.3100	6.9849	0.6018	0.9883	0.5140	0.1033	0.2573	-0.2625	0.2244	3.2295	8.0417	-8.2017	7.0114
2.3220	6.9979	0.6348	0.9546	0.5428	0.2651	0.6877	-0.7027	0.5990	22.0947	57.3118	-58.5576	49.9178
2.3300	7.0010	0.6430	0.9462	0.5500	0.3940	1.0336	-1.0545	0.8985	49.2446	129.1988	-131.8145	112.3103
2.3570	7.0072	0.6596	0.9292	0.5643	0.2300	0.6125	-0.6266	0.5325	8.5168	22.6865	-23.2089	19.7229
2.3900	7.0106	0.6687	0.9199	0.5722	0.1018	0.2759	-0.2820	0.2396	3.0843	8.3607	-8.5458	7.2612
2.4230	7.0225	0.7018	0.8860	0.6010	0.1876	0.5269	-0.5402	0.4572	5.6845	15.9671	-16.3707	13.8559
2.4420	7.0308	0.7258	0.8614	0.6218	0.1491	0.4353	-0.4468	0.3777	7.8490	22.9086	-23.5176	19.8784
2.4510	7.0367	0.7432	0.8435	0.6369	0.3385	1.0128	-1.0391	0.8762	37.6062	112.5319	-115.4592	97.3529
2.4600	7.0391	0.7507	0.8359	0.6433	0.2736	0.8275	-0.8514	0.7165	30.4048	91.9404	-94.5962	79.6094
2.4720	7.0421	0.7598	0.8265	0.6512	0.2478	0.7575	-0.7804	0.6563	20.6503	63.1284	-65.0300	54.6926
2.4910	7.0471	0.7755	0.8104	0.6648	0.2652	0.8283	-0.8501	0.7152	13.9554	43.5941	-44.7404	37.6411
