t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
0.0000	5.7787	-0.5279	1.3770	-0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0090	5.7787	-0.5278	1.3772	-0.0003	0.0005	0.0073	0.0219	0.0002	0.0509	0.8121	2.4369	0.0177
0.0200	5.7787	-0.5277	1.3774	-0.0003	-0.0001	0.0080	0.0223	0.0003	-0.0092	0.7259	2.0271	0.0250
0.0290	5.7787	-0.5277	1.3777	-0.0003	-0.0007	0.0084	0.0231	0.0002	-0.0786	0.9353	2.5655	0.0261
0.0390	5.7787	-0.5276	1.3779	-0.0003	-0.0008	0.0082	0.0233	0.0001	-0.0843	0.8250	2.3258	0.0067
0.0490	5.7786	-0.5275	1.3781	-0.0003	-0.0011	0.0067	0.0231	0.0001	-0.1133	0.6689	2.3102	0.0144
0.0590	5.7786	-0.5274	1.3783	-0.0003	-0.0007	0.0089	0.0217	0.0001	-0.0652	0.8884	2.1699	0.0093
0.0690	5.7786	-0.5273	1.3785	-0.0003	-0.0006	0.0091	0.0214	0.0002	-0.0593	0.9101	2.1351	0.0176
0.0800	5.7786	-0.5272	1.3788	-0.0003	-0.0006	0.0077	0.0204	0.0001	-0.0588	0.6962	1.8517	0.0081
0.1150	5.7787	-0.5269	1.3794	-0.0002	0.0007	0.0094	0.0176	0.0019	0.0205	0.2678	0.5024	0.0548
0.1500	5.7788	-0.5268	1.3798	0.0001	0.0041	0.0031	0.0116	0.0079	0.1165	0.0873	0.3302	0.2257
0.1810	5.7798	-0.5270	1.3803	0.0013	0.0209	-0.0060	0.0061	0.0240	0.6736	-0.1947	0.1972	0.7729
0.1890	5.7807	-0.5274	1.3804	0.0022	0.0549	-0.0244	0.0024	0.0573	6.8628	-3.0550	0.2965	7.1613
0.1990	5.7813	-0.5276	1.3803	0.0028	0.0551	-0.0267	-0.0029	0.0563	5.5131	-2.6706	-0.2897	5.6337
0.2310	5.7834	-0.5288	1.3799	0.0049	0.0679	-0.0365	-0.0121	0.0657	2.1225	-1.1416	-0.3777	2.0540
0.2650	5.7861	-0.5304	1.3791	0.0074	0.0782	-0.0462	-0.0234	0.0722	2.3010	-1.3595	-0.6891	2.1234
0.2980	5.7896	-0.5326	1.3778	0.0105	0.1056	-0.0669	-0.0403	0.0951	3.1986	-2.0265	-1.2227	2.8808
0.3250	5.7920	-0.5343	1.3768	0.0127	0.0908	-0.0613	-0.0388	0.0808	3.3620	-2.2687	-1.4383	2.9918
0.3520	5.7982	-0.5385	1.3737	0.0180	0.1762	-0.1215	-0.0887	0.1533	6.5270	-4.4995	-3.2837	5.6784
0.3760	5.8016	-0.5409	1.3719	0.0210	0.1421	-0.1004	-0.0759	0.1224	5.9213	-4.1839	-3.1645	5.1000
0.3800	5.8034	-0.5422	1.3709	0.0225	0.4518	-0.3260	-0.2482	0.3867	112.9558	-81.5123	-62.0435	96.6822
0.3890	5.8051	-0.5434	1.3700	0.0240	0.1861	-0.1371	-0.1044	0.1599	20.6821	-15.2302	-11.5954	17.7638
0.4220	5.8090	-0.5463	1.3677	0.0273	0.1179	-0.0879	-0.0674	0.1013	3.5717	-2.6622	-2.0429	3.0711
0.4540	5.8175	-0.5528	1.3626	0.0346	0.2020	-0.1553	-0.1220	0.1733	6.3116	-4.8546	-3.8113	5.4155
0.4840	5.8245	-0.5583	1.3583	0.0406	0.2335	-0.1820	-0.1453	0.1996	7.7817	-6.0652	-4.8437	6.6537
0.5120	5.8269	-0.5602	1.3567	0.0427	0.0876	-0.0694	-0.0557	0.0748	3.1292	-2.4789	-1.9904	2.6707
0.5340	5.8346	-0.5664	1.3518	0.0493	0.1072	-0.0867	-0.0701	0.0917	4.8717	-3.9396	-3.1875	4.1676
0.5390	5.8400	-0.5708	1.3482	0.0539	0.5461	-0.4434	-0.3611	0.4666	109.2261	-88.6850	-72.2108	93.3109
0.5490	5.8428	-0.5731	1.3463	0.0563	0.2781	-0.2297	-0.1858	0.2379	27.8101	-22.9712	-18.5790	23.7935
0.5790	5.8488	-0.5781	1.3423	0.0614	0.2010	-0.1655	-0.1360	0.1716	6.6986	-5.5171	-4.5321	5.7188
0.6130	5.8545	-0.5828	1.3384	0.0662	0.0883	-0.0735	-0.0607	0.0754	2.5975	-2.1619	-1.7850	2.2181
0.6420	5.8670	-0.5933	1.3296	0.0769	0.2089	-0.1751	-0.1471	0.1784	7.2027	-6.0374	-5.0715	6.1503
0.6750	5.8769	-0.6017	1.3225	0.0854	0.2020	-0.1719	-0.1441	0.1728	6.1209	-5.2091	-4.3672	5.2377
0.7080	5.8908	-0.6137	1.3125	0.0974	0.3074	-0.2659	-0.2239	0.2640	9.3160	-8.0563	-6.7856	8.0013
0.7420	5.8980	-0.6200	1.3072	0.1036	0.2120	-0.1863	-0.1559	0.1828	6.2366	-5.4802	-4.5850	5.3755
0.7740	5.9130	-0.6333	1.2960	0.1165	0.2250	-0.2000	-0.1684	0.1943	7.0297	-6.2493	-5.2619	6.0706
0.7790	5.9207	-0.6402	1.2901	0.1232	0.7774	-0.6977	-0.5900	0.6742	155.4806	-139.5328	-118.0018	134.8459
0.7890	5.9247	-0.6437	1.2871	0.1266	0.3931	-0.3543	-0.2991	0.3409	39.3058	-35.4332	-29.9102	34.0923
0.8210	5.9326	-0.6510	1.2810	0.1335	0.2492	-0.2262	-0.1910	0.2168	7.7872	-7.0688	-5.9690	6.7764
0.8540	5.9449	-0.6622	1.2715	0.1442	0.2488	-0.2287	-0.1933	0.2172	7.5400	-6.9310	-5.8569	6.5805
0.8870	5.9575	-0.6739	1.2617	0.1553	0.2553	-0.2380	-0.1999	0.2240	7.7365	-7.2116	-6.0568	6.7873
0.9180	5.9704	-0.6861	1.2515	0.1666	0.2785	-0.2628	-0.2210	0.2455	8.9827	-8.4774	-7.1294	7.9184
0.9510	5.9836	-0.6986	1.2409	0.1783	0.2674	-0.2554	-0.2144	0.2370	8.1030	-7.7384	-6.4970	7.1830
0.9810	6.0016	-0.7160	1.2263	0.1944	0.3024	-0.2931	-0.2459	0.2700	10.0798	-9.7708	-8.1976	8.9993
0.9900	6.0112	-0.7255	1.2184	0.2030	0.5631	-0.5541	-0.4613	0.5054	62.5656	-61.5686	-51.2529	56.1517
0.9990	6.0154	-0.7296	1.2150	0.2068	0.4632	-0.4580	-0.3815	0.4168	51.4687	-50.8924	-42.3920	46.3121
1.0310	6.0247	-0.7389	1.2072	0.2152	0.2921	-0.2907	-0.2427	0.2634	9.1287	-9.0857	-7.5831	8.2312
1.0600	6.0347	-0.7488	1.1989	0.2242	0.1799	-0.1799	-0.1507	0.1630	6.2032	-6.2042	-5.1973	5.6200
1.0920	6.0534	-0.7678	1.1831	0.2412	0.3012	-0.3073	-0.2554	0.2751	9.4113	-9.6034	-7.9822	8.5978
1.1250	6.0729	-0.7880	1.1664	0.2592	0.4451	-0.4609	-0.3819	0.4097	13.4870	-13.9676	-11.5725	12.4145
1.1570	6.0878	-0.8036	1.1534	0.2730	0.4646	-0.4881	-0.4038	0.4307	14.5180	-15.2543	-12.6187	13.4600
1.1890	6.1078	-0.8251	1.1358	0.2918	0.6267	-0.6699	-0.5513	0.5863	19.5830	-20.9345	-17.2285	18.3233
1.2190	6.1180	-0.8360	1.1268	0.3013	0.3371	-0.3654	-0.3003	0.3182	11.2364	-12.1805	-10.0107	10.6057
1.2290	6.1281	-0.8472	1.1177	0.3109	0.5087	-0.5591	-0.4575	0.4838	50.8745	-55.9133	-45.7463	48.3813
1.2400	6.1337	-0.8533	1.1126	0.3163	0.5108	-0.5604	-0.4608	0.4862	46.4337	-50.9433	-41.8940	44.2007
1.2720	6.1435	-0.8641	1.1037	0.3256	0.3042	-0.3377	-0.2767	0.2910	9.5055	-10.5535	-8.6463	9.0944
1.3050	6.1594	-0.8821	1.0891	0.3410	0.3277	-0.3694	-0.3008	0.3166	9.9301	-11.1942	-9.1138	9.5925
1.3400	6.1698	-0.8939	1.0795	0.3510	0.1625	-0.1857	-0.1508	0.1581	4.6437	-5.3056	-4.3083	4.5185
1.3730	6.1952	-0.9234	1.0556	0.3760	0.2996	-0.3503	-0.2827	0.2955	9.0774	-10.6146	-8.5680	8.9557
1.3790	6.2056	-0.9358	1.0457	0.3864	0.8689	-1.0323	-0.8302	0.8645	144.8088	-172.0511	-138.3660	144.0853
1.3890	6.2109	-0.9420	1.0407	0.3916	0.5216	-0.6202	-0.4980	0.5206	52.1641	-62.0153	-49.8007	52.0619
1.4190	6.2213	-0.9545	1.0306	0.4021	0.3480	-0.4191	-0.3364	0.3491	11.6013	-13.9706	-11.2148	11.6379
1.4510	6.2370	-0.9736	1.0154	0.4179	0.3263	-0.3989	-0.3182	0.3310	10.1969	-12.4662	-9.9424	10.3435
1.4840	6.2531	-0.9937	0.9994	0.4345	0.3323	-0.4133	-0.3289	0.3407	10.0701	-12.5234	-9.9661	10.3233
1.5160	6.2688	-1.0135	0.9837	0.4507	0.3422	-0.4338	-0.3434	0.3548	10.6951	-13.5572	-10.7312	11.0880
1.5490	6.2787	-1.0262	0.9737	0.4610	0.1577	-0.2026	-0.1600	0.1651	4.7801	-6.1383	-4.8492	5.0035
1.5810	6.3005	-1.0546	0.9513	0.4841	0.1946	-0.2552	-0.2012	0.2068	6.0816	-7.9742	-6.2866	6.4631
1.5890	6.3150	-1.0739	0.9362	0.4996	0.6455	-0.8647	-0.6771	0.6947	80.6893	-108.0817	-84.6432	86.8334
1.5990	6.3201	-1.0808	0.9307	0.5052	0.5159	-0.6947	-0.5433	0.5572	51.5920	-69.4692	-54.3333	55.7180
1.6250	6.3304	-1.0948	0.9198	0.5164	0.3959	-0.5369	-0.4196	0.4302	15.2263	-20.6491	-16.1400	16.5468
1.6580	6.3356	-1.1018	0.9143	0.5220	0.1556	-0.2128	-0.1663	0.1701	4.7146	-6.4498	-5.0406	5.1540
1.6910	6.3560	-1.1302	0.8923	0.5445	0.3084	-0.4321	-0.3353	0.3428	9.3450	-13.0951	-10.1619	10.3883
1.7240	6.3711	-1.1519	0.8755	0.5616	0.1529	-0.2193	-0.1698	0.1727	4.6339	-6.6467	-5.1453	5.2334
1.7290	6.3862	-1.1737	0.8587	0.5788	1.0016	-1.4613	-1.1271	1.1460	200.3294	-292.2605	-225.4268	229.2008
1.7390	6.3912	-1.1810	0.8530	0.5845	0.4990	-0.7342	-0.5637	0.5740	49.9036	-73.4166	-56.3686	57.3979
1.7650	6.4011	-1.1958	0.8417	0.5960	0.3821	-0.5671	-0.4349	0.4426	14.6949	-21.8099	-16.7256	17.0247
1.7980	6.4110	-1.2107	0.8304	0.6076	0.2990	-0.4507	-0.3441	0.3498	9.0604	-13.6564	-10.4281	10.6004
1.8310	6.4257	-1.2331	0.8132	0.6249	0.2958	-0.4549	-0.3472	0.3514	8.9638	-13.7855	-10.5218	10.6480
1.8640	6.4450	-1.2634	0.7902	0.6482	0.2765	-0.4370	-0.3314	0.3355	8.3790	-13.2421	-10.0432	10.1653
1.8690	6.4545	-1.2787	0.7787	0.6599	0.9519	-1.5252	-1.1571	1.1683	190.3769	-305.0341	-231.4216	233.6555
1.8790	6.4592	-1.2863	0.7729	0.6657	0.4738	-0.7658	-0.5802	0.5849	47.3786	-76.5757	-58.0161	58.4895
1.9130	6.4733	-1.3094	0.7555	0.6833	0.4141	-0.6793	-0.5120	0.5170	12.1802	-19.9798	-15.0583	15.2049
1.9480	6.4784	-1.3179	0.7490	0.6898	0.1461	-0.2427	-0.1831	0.1844	4.1747	-6.9351	-5.2308	5.2700
1.9820	6.4963	-1.3483	0.7263	0.7127	0.2686	-0.4593	-0.3438	0.3460	7.9009	-13.5082	-10.1110	10.1768
2.0130	6.5187	-1.3876	0.6970	0.7422	0.4313	-0.7617	-0.5677	0.5704	13.9139	-24.5721	-18.3135	18.3998
2.0190	6.5231	-1.3955	0.6911	0.7481	0.7339	-1.3154	-0.9790	0.9829	122.3168	-219.2374	-163.1632	163.8238
2.0290	6.5275	-1.4034	0.6852	0.7540	0.4374	-0.7911	-0.5867	0.5898	43.7379	-79.1066	-58.6702	58.9813
2.0610	6.5362	-1.4193	0.6735	0.7658	0.2711	-0.4961	-0.3672	0.3687	8.4708	-15.5046	-11.4739	11.5224
2.0940	6.5490	-1.4432	0.6558	0.7835	0.2578	-0.4839	-0.3569	0.3576	7.8122	-14.6629	-10.8151	10.8364
2.1240	6.5656	-1.4752	0.6322	0.8070	0.4016	-0.7751	-0.5701	0.5701	13.3863	-25.8354	-19.0034	19.0034
2.1540	6.5738	-1.4913	0.6204	0.8188	0.2725	-0.5351	-0.3931	0.3929	9.0828	-17.8355	-13.1024	13.0969
2.1860	6.5859	-1.5154	0.6028	0.8365	0.2375	-0.4779	-0.3505	0.3495	7.4208	-14.9335	-10.9540	10.9221
2.2180	6.5976	-1.5397	0.5850	0.8541	0.2442	-0.5048	-0.3687	0.3673	7.6317	-15.7741	-11.5204	11.4781
2.2500	6.6053	-1.5559	0.5733	0.8659	0.1194	-0.2531	-0.1838	0.1833	3.7311	-7.9080	-5.7450	5.7276
2.2820	6.6203	-1.5883	0.5498	0.8893	0.1157	-0.2534	-0.1835	0.1827	3.6165	-7.9201	-5.7347	5.7081
2.2890	6.6312	-1.6126	0.5322	0.9068	0.4638	-1.0412	-0.7524	0.7491	66.2639	-148.7394	-107.4913	107.0173
2.2990	6.6348	-1.6207	0.5264	0.9126	0.3575	-0.8112	-0.5843	0.5819	35.7520	-81.1196	-58.4257	58.1922
2.3250	6.6383	-1.6289	0.5205	0.9184	0.1362	-0.3126	-0.2241	0.2235	5.2396	-12.0224	-8.6209	8.5980
2.3580	6.6453	-1.6451	0.5089	0.9300	0.1055	-0.2455	-0.1767	0.1757	3.1972	-7.4405	-5.3545	5.3244
2.3870	6.6559	-1.6702	0.4908	0.9479	0.1284	-0.3070	-0.2210	0.2190	4.4291	-10.5846	-7.6193	7.5510
2.4180	6.6688	-1.7018	0.4682	0.9704	0.2001	-0.4955	-0.3538	0.3518	6.4557	-15.9834	-11.4121	11.3491
2.4460	6.6783	-1.7260	0.4509	0.9875	0.2262	-0.5770	-0.4126	0.4080	8.0784	-20.6079	-14.7369	14.5709
2.4810	6.6906	-1.7583	0.4279	1.0102	0.2521	-0.6688	-0.4751	0.4700	7.2026	-19.1099	-13.5755	13.4283
2.5130	6.6965	-1.7744	0.4165	1.0215	0.0921	-0.2506	-0.1784	0.1761	2.8797	-7.8325	-5.5744	5.5043
2.5190	6.7051	-1.7984	0.3995	1.0383	0.4740	-1.3345	-0.9429	0.9328	78.9998	-222.4181	-157.1559	155.4699
2.5290	6.7079	-1.8064	0.3938	1.0439	0.2811	-0.7994	-0.5638	0.5585	28.1110	-79.9387	-56.3847	55.8476
2.5580	6.7107	-1.8144	0.3882	1.0495	0.0957	-0.2754	-0.1946	0.1921	3.2987	-9.4983	-6.7110	6.6235
2.5920	6.7162	-1.8304	0.3770	1.0606	0.0795	-0.2346	-0.1651	0.1630	2.3377	-6.8986	-4.8568	4.7944
2.6210	6.7292	-1.8699	0.3491	1.0881	0.1762	-0.5451	-0.3834	0.3776	6.0760	-18.7952	-13.2206	13.0198
2.6290	6.7342	-1.8857	0.3380	1.0990	0.3084	-0.9826	-0.6889	0.6791	38.5510	-122.8248	-86.1164	84.8876
2.6390	6.7366	-1.8935	0.3325	1.1044	0.2438	-0.7832	-0.5514	0.5417	24.3844	-78.3237	-55.1404	54.1738
2.6720	6.7437	-1.9169	0.3161	1.1205	0.2159	-0.7094	-0.4965	0.4894	6.5423	-21.4965	-15.0456	14.8299
2.7050	6.7460	-1.9247	0.3107	1.1259	0.0701	-0.2354	-0.1650	0.1621	2.1230	-7.1346	-5.0013	4.9122
2.7370	6.7549	-1.9556	0.2891	1.1471	0.1367	-0.4816	-0.3365	0.3302	4.2721	-15.0499	-10.5161	10.3203
2.7680	6.7633	-1.9862	0.2678	1.1680	0.2004	-0.7390	-0.5150	0.5048	6.4630	-23.8388	-16.6127	16.2833
2.8010	6.7676	-2.0029	0.2562	1.1794	0.1321	-0.5056	-0.3514	0.3442	4.0045	-15.3202	-10.6486	10.4299
2.8320	6.7748	-2.0313	0.2365	1.1987	0.1207	-0.4811	-0.3337	0.3278	3.8938	-15.5187	-10.7635	10.5727
